Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2,Latency Difference
163.152.3.136,1.0,0,0.0205378532409667,163.152.161.52,2.0,0.0750682353973388,0.0545303821563721
163.152.3.136,1.0,1,0.0214049816131591,163.152.161.52,2.0,0.0748286247253418,0.0534236431121827
163.152.3.136,1.0,2,0.0229353904724121,163.152.161.52,2.0,0.074796438217163,0.05186104774475091
163.152.3.136,1.0,3,0.0248472690582275,163.152.161.52,2.0,0.074765920639038,0.049918651580810505
163.152.3.136,1.0,4,0.0262410640716552,163.152.161.52,2.0,0.0748021602630615,0.04856109619140629
163.152.3.136,1.0,6,0.0188074111938476,163.152.161.52,2.0,0.0711348056793212,0.052327394485473605
163.152.3.136,1.0,7,0.0198786258697509,163.152.161.52,2.0,0.0715336799621582,0.0516550540924073
163.152.3.136,1.0,8,0.0211679935455322,163.152.161.52,2.0,0.0710830688476562,0.049915075302123996
163.152.3.136,1.0,9,0.0224628448486328,163.152.161.52,2.0,0.0714309215545654,0.0489680767059326
163.152.3.136,1.0,10,0.0233979225158691,163.152.161.52,2.0,0.0714716911315918,0.0480737686157227
163.152.3.136,1.0,12,0.0183813571929931,163.152.161.52,2.0,0.0651679039001464,0.0467865467071533
163.152.3.136,1.0,13,0.0190422534942626,163.152.161.52,2.0,0.0649020671844482,0.0458598136901856
163.152.3.136,1.0,14,0.0196435451507568,163.152.161.52,2.0,0.0645651817321777,0.044921636581420905
163.152.3.136,1.0,15,0.0201737880706787,163.152.161.52,2.0,0.0647587776184082,0.044584989547729506
163.152.3.136,1.0,16,0.0208492279052734,163.152.161.52,2.0,0.0646400451660156,0.0437908172607422
163.152.3.136,1.0,18,0.0180826187133789,163.152.161.52,2.0,0.0595641136169433,0.0414814949035644
163.152.3.136,1.0,19,0.0184876918792724,163.152.161.52,2.0,0.0592877864837646,0.0408000946044922
163.152.3.136,1.0,20,0.0193467140197753,163.152.161.52,2.0,0.0591976642608642,0.0398509502410889
163.152.3.136,1.0,21,0.0196235179901123,163.152.161.52,2.0,0.0596928596496582,0.0400693416595459
163.152.3.136,1.0,22,0.0203399658203125,163.152.161.52,2.0,0.0595650672912597,0.0392251014709472
163.152.3.136,1.0,24,0.0179040431976318,163.152.161.52,2.0,0.0569047927856445,0.039000749588012695
163.152.3.136,1.0,25,0.0182833671569824,163.152.161.52,2.0,0.0565629005432128,0.0382795333862304
163.152.3.136,1.0,26,0.0185565948486328,163.152.161.52,2.0,0.0569007396697998,0.038344144821167
163.152.3.136,1.0,27,0.018960952758789,163.152.161.52,2.0,0.0561411380767822,0.0371801853179932
163.152.3.136,1.0,28,0.0194056034088134,163.152.161.52,2.0,0.0565967559814453,0.0371911525726319
163.152.3.136,1.0,30,0.0176413059234619,163.152.161.52,2.0,0.072885513305664,0.05524420738220209
163.152.3.136,1.0,31,0.0180914402008056,163.152.161.52,2.0,0.0761184692382812,0.05802702903747559
163.152.3.136,1.0,32,0.0183582305908203,163.152.161.52,2.0,0.0757632255554199,0.057404994964599595
163.152.3.136,1.0,33,0.0186922550201416,163.152.161.52,2.0,0.0770308971405029,0.0583386421203613
163.152.3.136,1.0,34,0.0193359851837158,163.152.161.52,2.0,0.0788826942443847,0.0595467090606689
163.152.3.136,1.0,36,0.0179851055145263,163.152.161.52,2.0,0.0751023292541503,0.057117223739623996
163.152.3.136,1.0,37,0.0185785293579101,163.152.161.52,2.0,0.0750503540039062,0.056471824645996094
163.152.3.136,1.0,38,0.0189588069915771,163.152.161.52,2.0,0.0748586654663086,0.055899858474731494
163.152.3.136,1.0,39,0.0190050601959228,163.152.161.52,2.0,0.075200080871582,0.05619502067565921
163.152.3.136,1.0,40,0.0198445320129394,163.152.161.52,2.0,0.0750792026519775,0.0552346706390381
163.152.3.136,1.0,42,0.0178601741790771,163.152.161.52,2.0,0.0717723369598388,0.0539121627807617
163.152.3.136,1.0,43,0.0181560516357421,163.152.161.52,2.0,0.071868896484375,0.053712844848632896
163.152.3.136,1.0,44,0.0179486274719238,163.152.161.52,2.0,0.071784496307373,0.053835868835449205
163.152.3.136,1.0,45,0.0183899402618408,163.152.161.52,2.0,0.0716931819915771,0.05330324172973631
163.152.3.136,1.0,46,0.0181357860565185,163.152.161.52,2.0,0.0717530250549316,0.0536172389984131
163.152.3.136,1.0,47,0.0187323093414306,163.152.161.52,2.0,0.0473837852478027,0.028651475906372098
163.152.3.136,1.0,48,0.017505407333374,163.152.161.52,2.0,0.0732917785644531,0.0557863712310791
163.152.3.136,1.0,49,0.0178909301757812,163.152.161.52,2.0,0.0730798244476318,0.05518889427185059
163.152.3.136,1.0,50,0.0177607536315917,163.152.161.52,2.0,0.0728273391723632,0.0550665855407715
163.152.3.136,1.0,51,0.0181314945220947,163.152.161.52,2.0,0.0729923248291015,0.054860830307006794
163.152.3.136,1.0,52,0.0180096626281738,163.152.161.52,2.0,0.0728154182434082,0.0548057556152344
