Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2
,,16865,,163.152.161.52,2.0,0.0210838317871093
,,16871,,163.152.161.52,2.0,0.0311601161956787
,,16860,,163.152.161.52,2.0,0.0794587135314941
,,16861,,163.152.161.52,2.0,0.0797259807586669
,,16862,,163.152.161.52,2.0,0.0797069072723388
,,16863,,163.152.161.52,2.0,0.0795416831970214
,,16864,,163.152.161.52,2.0,0.0794410705566406
,,16877,,163.152.161.52,2.0,0.0462360382080078
,,16883,,163.152.161.52,2.0,0.0181601047515869
,,16866,,163.152.161.52,2.0,0.095132827758789
,,16867,,163.152.161.52,2.0,0.0951340198516845
,,16868,,163.152.161.52,2.0,0.0950016975402832
,,16869,,163.152.161.52,2.0,0.0949208736419677
,,16870,,163.152.161.52,2.0,0.0948967933654785
,,16872,,163.152.161.52,2.0,0.1120312213897705
,,16873,,163.152.161.52,2.0,0.11434006690979
,,16874,,163.152.161.52,2.0,0.1156573295593261
,,16875,,163.152.161.52,2.0,0.1178107261657714
,,16876,,163.152.161.52,2.0,0.1179280281066894
,,16878,,163.152.161.52,2.0,0.0849490165710449
,,16879,,163.152.161.52,2.0,0.0848951339721679
,,16880,,163.152.161.52,2.0,0.0846648216247558
,,16881,,163.152.161.52,2.0,0.0846495628356933
,,16882,,163.152.161.52,2.0,0.0847010612487793
,,19553,,163.152.161.52,2.0,0.0161826610565185
,,19542,,163.152.161.52,2.0,0.0578558444976806
,,19543,,163.152.161.52,2.0,0.0578317642211914
,,19544,,163.152.161.52,2.0,0.0582227706909179
,,19545,,163.152.161.52,2.0,0.0581824779510498
,,19546,,163.152.161.52,2.0,0.0581929683685302
,,19559,,163.152.161.52,2.0,0.0165746212005615
,,19548,,163.152.161.52,2.0,0.073221206665039
,,19549,,163.152.161.52,2.0,0.0732421875
,,19550,,163.152.161.52,2.0,0.073087453842163
,,19551,,163.152.161.52,2.0,0.0729248523712158
,,19552,,163.152.161.52,2.0,0.0729174613952636
,,19554,,163.152.161.52,2.0,0.0662899017333984
,,19555,,163.152.161.52,2.0,0.0661976337432861
,,19556,,163.152.161.52,2.0,0.0659267902374267
,,19557,,163.152.161.52,2.0,0.0656831264495849
,,19558,,163.152.161.52,2.0,0.065652847290039
,,26777,,163.152.161.52,2.0,0.0112488269805908
,,26772,,163.152.161.52,2.0,0.0163416862487792
,,26773,,163.152.161.52,2.0,0.0163698196411132
,,26774,,163.152.161.52,2.0,0.0163197517395019
,,26775,,163.152.161.52,2.0,0.0161879062652587
,,26776,,163.152.161.52,2.0,0.0161712169647216
