Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2,Latency Difference
163.152.161.52,1.0,0,0.167687177658081,163.152.3.133,2.0,0.0731520652770996,0.0945351123809814
163.152.161.52,1.0,1,0.3074889183044433,163.152.3.133,2.0,0.0725927352905273,0.23489618301391602
163.152.161.52,1.0,2,0.3148975372314453,163.152.3.133,2.0,0.0718090534210205,0.2430884838104248
163.152.161.52,1.0,3,0.3289692401885986,163.152.3.133,2.0,0.0726068019866943,0.2563624382019043
163.152.161.52,1.0,4,0.3535261154174804,163.152.3.133,2.0,0.0726885795593261,0.2808375358581543
163.152.161.52,1.0,5,0.3607826232910156,163.152.3.133,2.0,0.0726504325866699,0.2881321907043457
163.152.161.52,1.0,6,0.3841481208801269,163.152.3.133,2.0,0.0673985481262207,0.3167495727539062
163.152.161.52,1.0,11,0.4065823554992676,163.152.3.133,2.0,0.0673904418945312,0.3391919136047364
163.152.161.52,1.0,7,0.4151272773742676,163.152.3.133,2.0,0.0672550201416015,0.34787225723266607
163.152.161.52,1.0,17,0.3798997402191162,163.152.3.133,2.0,0.0732564926147461,0.3066432476043701
163.152.161.52,1.0,8,0.41554856300354,163.152.3.133,2.0,0.0673153400421142,0.3482332229614258
163.152.161.52,1.0,9,0.4170436859130859,163.152.3.133,2.0,0.0672802925109863,0.3497633934020996
163.152.161.52,1.0,10,0.4181523323059082,163.152.3.133,2.0,0.0673632621765136,0.3507890701293946
163.152.161.52,1.0,12,0.3852107524871826,163.152.3.133,2.0,0.0731968879699707,0.3120138645172119
163.152.161.52,1.0,13,0.38507080078125,163.152.3.133,2.0,0.0732717514038086,0.3117990493774414
163.152.161.52,1.0,14,0.3853778839111328,163.152.3.133,2.0,0.0735125541687011,0.3118653297424317
163.152.161.52,1.0,15,0.3851721286773681,163.152.3.133,2.0,0.0730807781219482,0.3120913505554199
163.152.161.52,1.0,16,0.3849921226501465,163.152.3.133,2.0,0.0732433795928955,0.311748743057251
163.152.161.52,1.0,18,0.3624677658081054,163.152.3.133,2.0,0.0709128379821777,0.29155492782592773
163.152.161.52,1.0,23,0.3991744518280029,163.152.3.133,2.0,0.0708374977111816,0.3283369541168213
163.152.161.52,1.0,19,0.4017577171325683,163.152.3.133,2.0,0.0709261894226074,0.33083152770996094
163.152.161.52,1.0,20,0.4018521308898926,163.152.3.133,2.0,0.0711903572082519,0.3306617736816407
163.152.161.52,1.0,21,0.4044563770294189,163.152.3.133,2.0,0.0707538127899169,0.333702564239502
163.152.161.52,1.0,22,0.4045405387878418,163.152.3.133,2.0,0.0709145069122314,0.3336260318756104
163.152.161.52,1.0,24,0.3723897933959961,163.152.3.133,2.0,0.0679981708526611,0.30439162254333496
163.152.161.52,1.0,25,0.3722524642944336,163.152.3.133,2.0,0.0682208538055419,0.3040316104888917
163.152.161.52,1.0,26,0.372647762298584,163.152.3.133,2.0,0.0673167705535888,0.3053309917449952
163.152.161.52,1.0,27,0.3725948333740234,163.152.3.133,2.0,0.0677466392517089,0.30484819412231445
163.152.161.52,1.0,28,0.3879246711730957,163.152.3.133,2.0,0.0679762363433837,0.319948434829712
163.152.161.52,1.0,29,0.3885030746459961,163.152.3.133,2.0,0.0677988529205322,0.32070422172546387
