Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2
,,1107,,163.152.3.133,2.0,0.056516408920288
,,1108,,163.152.3.133,2.0,0.0566856861114501
,,1109,,163.152.3.133,2.0,0.0565571784973144
,,1111,,163.152.3.133,2.0,0.053847312927246
,,1110,,163.152.3.133,2.0,0.0544784069061279
,,1465,,163.152.3.133,2.0,0.0537037849426269
,,1467,,163.152.3.133,2.0,0.0535237789154052
,,1466,,163.152.3.133,2.0,0.0542299747467041
,,1482,,163.152.3.133,2.0,0.0515563488006591
,,6123,,163.152.3.133,2.0,0.0510106086730957
,,11137,,163.152.3.133,2.0,0.0511376857757568
,,11138,,163.152.3.133,2.0,0.0510175228118896
,,12497,,163.152.3.133,2.0,0.0517277717590332
,,12506,,163.152.3.133,2.0,0.0612509250640869
,,12508,,163.152.3.133,2.0,0.0609209537506103
,,12511,,163.152.3.133,2.0,0.0622107982635498
,,12510,,163.152.3.133,2.0,0.0628097057342529
,,12512,,163.152.3.133,2.0,0.0624966621398925
,,12513,,163.152.3.133,2.0,0.0624511241912841
,,12514,,163.152.3.133,2.0,0.0624468326568603
,,12515,,163.152.3.133,2.0,0.062549352645874
,,12516,,163.152.3.133,2.0,0.0609610080718994
,,12518,,163.152.3.133,2.0,0.0602703094482421
,,12519,,163.152.3.133,2.0,0.060298204421997
,,12517,,163.152.3.133,2.0,0.0611896514892578
,,13596,,163.152.3.133,2.0,0.0516941547393798
,,19177,,163.152.3.133,2.0,0.0509233474731445
,,19178,,163.152.3.133,2.0,0.0510938167572021
,,19179,,163.152.3.133,2.0,0.051232099533081
,,19176,,163.152.3.133,2.0,0.0519986152648925
,,19180,,163.152.3.133,2.0,0.0515849590301513
,,19181,,163.152.3.133,2.0,0.0517139434814453
,,19182,,163.152.3.133,2.0,0.0528414249420166
,,19183,,163.152.3.133,2.0,0.0528609752655029
,,19184,,163.152.3.133,2.0,0.0529844760894775
,,19185,,163.152.3.133,2.0,0.0531337261199951
,,20857,,163.152.3.133,2.0,0.0511722564697265
,,20856,,163.152.3.133,2.0,0.0517926216125488
,,20858,,163.152.3.133,2.0,0.0515007972717285
,,20859,,163.152.3.133,2.0,0.0513627529144287
,,20860,,163.152.3.133,2.0,0.0518593788146972
,,20861,,163.152.3.133,2.0,0.0519039630889892
,,20862,,163.152.3.133,2.0,0.0509963035583496
,,20863,,163.152.3.133,2.0,0.0506958961486816
,,20864,,163.152.3.133,2.0,0.0515582561492919
,,23310,,163.152.3.133,2.0,0.0541906356811523
,,23311,,163.152.3.133,2.0,0.0541765689849853
,,23312,,163.152.3.133,2.0,0.0538909435272216
,,23313,,163.152.3.133,2.0,0.0538625717163085
,,23314,,163.152.3.133,2.0,0.0541257858276367
,,23315,,163.152.3.133,2.0,0.0543162822723388
,,23316,,163.152.3.133,2.0,0.0520510673522949
,,23317,,163.152.3.133,2.0,0.0518689155578613
,,23318,,163.152.3.133,2.0,0.0523550510406494
,,23926,,163.152.3.133,2.0,0.0510578155517578
,,26416,,163.152.3.133,2.0,0.0674388408660888
,,26417,,163.152.3.133,2.0,0.0675828456878662
,,26418,,163.152.3.133,2.0,0.0551593303680419
,,28884,,163.152.3.133,2.0,0.0519366264343261
,,28892,,163.152.3.133,2.0,0.0510761737823486
,,28893,,163.152.3.133,2.0,0.0511476993560791
,,28894,,163.152.3.133,2.0,0.0511233806610107
,,28905,,163.152.3.133,2.0,0.0513675212860107
,,28906,,163.152.3.133,2.0,0.0517108440399169
,,28908,,163.152.3.133,2.0,0.0507516860961914
,,28910,,163.152.3.133,2.0,0.0506114959716796
,,28909,,163.152.3.133,2.0,0.0509727001190185
,,28911,,163.152.3.133,2.0,0.0509278774261474
,,28912,,163.152.3.133,2.0,0.0506956577301025
,,28915,,163.152.3.133,2.0,0.0509371757507324
,,28916,,163.152.3.133,2.0,0.0506362915039062
,,28920,,163.152.3.133,2.0,0.0510969161987304
,,28921,,163.152.3.133,2.0,0.0509805679321289
,,28923,,163.152.3.133,2.0,0.050917625427246
,,28922,,163.152.3.133,2.0,0.0515558719635009
,,33968,,163.152.3.133,2.0,0.0504615306854248
,,33969,,163.152.3.133,2.0,0.0505330562591552
,,33970,,163.152.3.133,2.0,0.0506517887115478
,,33978,,163.152.3.133,2.0,0.0508558750152587
,,36566,,163.152.3.133,2.0,0.0525014400482177
,,37686,,163.152.3.133,2.0,0.0501008033752441
,,37687,,163.152.3.133,2.0,0.0501236915588378
,,37688,,163.152.3.133,2.0,0.0501933097839355
,,37690,,163.152.3.133,2.0,0.0499801635742187
,,37689,,163.152.3.133,2.0,0.0503604412078857
,,37691,,163.152.3.133,2.0,0.0502068996429443
,,37692,,163.152.3.133,2.0,0.0500366687774658
,,37693,,163.152.3.133,2.0,0.050112247467041
,,37694,,163.152.3.133,2.0,0.0499961376190185
,,37695,,163.152.3.133,2.0,0.0498502254486084
,,37696,,163.152.3.133,2.0,0.0499196052551269
,,37697,,163.152.3.133,2.0,0.0498900413513183
,,37698,,163.152.3.133,2.0,0.0503809452056884
,,37699,,163.152.3.133,2.0,0.0506918430328369
,,37700,,163.152.3.133,2.0,0.0505049228668212
,,37702,,163.152.3.133,2.0,0.0501153469085693
,,37703,,163.152.3.133,2.0,0.0503985881805419
,,37705,,163.152.3.133,2.0,0.0496537685394287
,,37704,,163.152.3.133,2.0,0.0500671863555908
,,37706,,163.152.3.133,2.0,0.0500943660736084
,,37710,,163.152.3.133,2.0,0.0502309799194335
,,37713,,163.152.3.133,2.0,0.0498559474945068
,,37712,,163.152.3.133,2.0,0.0503458976745605
,,37714,,163.152.3.133,2.0,0.0502185821533203
,,37715,,163.152.3.133,2.0,0.0502099990844726
,,37716,,163.152.3.133,2.0,0.050025463104248
,,37717,,163.152.3.133,2.0,0.0498890876770019
,,37718,,163.152.3.133,2.0,0.0501656532287597
,,38785,,163.152.3.133,2.0,0.0496706962585449
,,38786,,163.152.3.133,2.0,0.0497279167175293
,,38787,,163.152.3.133,2.0,0.0501613616943359
,,38792,,163.152.3.133,2.0,0.049884557723999
,,38790,,163.152.3.133,2.0,0.0507140159606933
,,38797,,163.152.3.133,2.0,0.049929141998291
,,38802,,163.152.3.133,2.0,0.0502827167510986
,,38803,,163.152.3.133,2.0,0.0502030849456787
,,38804,,163.152.3.133,2.0,0.0500478744506835
,,38805,,163.152.3.133,2.0,0.0498425960540771
,,38806,,163.152.3.133,2.0,0.0498616695404052
,,38807,,163.152.3.133,2.0,0.049945592880249
,,38808,,163.152.3.133,2.0,0.054283857345581
,,38810,,163.152.3.133,2.0,0.0540778636932373
,,38809,,163.152.3.133,2.0,0.0545883178710937
