Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2
118.235.66.244,1.0,18132,0.0788257122039794,,,
118.235.66.244,1.0,18133,0.078895092010498,,,
118.235.66.244,1.0,18134,0.0790126323699951,,,
118.235.66.244,1.0,18135,0.0790879726409912,,,
118.235.66.244,1.0,18136,0.0798089504241943,,,
118.235.66.244,1.0,18137,0.0799508094787597,,,
118.235.66.244,1.0,18138,0.0815093517303466,,,
118.235.66.244,1.0,18139,0.0824434757232666,,,
118.235.66.244,1.0,18140,0.0825943946838378,,,
118.235.66.244,1.0,18141,0.0881953239440918,,,
118.235.66.244,1.0,18142,0.0902211666107177,,,
118.235.66.244,1.0,18143,0.0903775691986084,,,
118.235.66.244,1.0,49398,0.0817892551422119,,,
118.235.66.244,1.0,49399,0.0818519592285156,,,
118.235.66.244,1.0,49400,0.0825998783111572,,,
118.235.66.244,1.0,49401,0.0831420421600341,,,
