Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2
,,10335,,163.152.3.133,2.0,0.050145149230957
,,10339,,163.152.3.133,2.0,0.0503096580505371
,,10340,,163.152.3.133,2.0,0.0503373146057128
,,10346,,163.152.3.133,2.0,0.0505471229553222
,,10352,,163.152.3.133,2.0,0.0501880645751953
,,10354,,163.152.3.133,2.0,0.0504412651062011
,,10355,,163.152.3.133,2.0,0.0504913330078125
,,10356,,163.152.3.133,2.0,0.0502135753631591
,,10357,,163.152.3.133,2.0,0.0500481128692626
,,10358,,163.152.3.133,2.0,0.0503125190734863
,,10359,,163.152.3.133,2.0,0.0501606464385986
,,10361,,163.152.3.133,2.0,0.0497641563415527
,,10360,,163.152.3.133,2.0,0.0504026412963867
,,10362,,163.152.3.133,2.0,0.0503971576690673
,,10363,,163.152.3.133,2.0,0.0502657890319824
,,10365,,163.152.3.133,2.0,0.0501489639282226
,,10364,,163.152.3.133,2.0,0.0506176948547363
,,10366,,163.152.3.133,2.0,0.0504403114318847
,,10367,,163.152.3.133,2.0,0.0504202842712402
,,10368,,163.152.3.133,2.0,0.0504391193389892
,,10369,,163.152.3.133,2.0,0.0504980087280273
,,20487,,163.152.3.133,2.0,0.0506348609924316
,,20488,,163.152.3.133,2.0,0.05064058303833
,,24048,,163.152.3.133,2.0,0.0535402297973632
,,24051,,163.152.3.133,2.0,0.0526645183563232
,,24050,,163.152.3.133,2.0,0.0534420013427734
,,24052,,163.152.3.133,2.0,0.0531754493713378
,,24053,,163.152.3.133,2.0,0.0533316135406494
,,24054,,163.152.3.133,2.0,0.0512948036193847
,,24056,,163.152.3.133,2.0,0.0518763065338134
,,24057,,163.152.3.133,2.0,0.0518083572387695
,,24059,,163.152.3.133,2.0,0.052147626876831
,,24060,,163.152.3.133,2.0,0.0509734153747558
,,24061,,163.152.3.133,2.0,0.0510256290435791
,,24062,,163.152.3.133,2.0,0.0509951114654541
,,24063,,163.152.3.133,2.0,0.0513961315155029
,,24064,,163.152.3.133,2.0,0.051358938217163
,,28386,,163.152.3.133,2.0,0.0519318580627441
,,28387,,163.152.3.133,2.0,0.0517680644989013
,,28388,,163.152.3.133,2.0,0.0520825386047363
,,28389,,163.152.3.133,2.0,0.0518996715545654
,,28390,,163.152.3.133,2.0,0.0516674518585205
,,28391,,163.152.3.133,2.0,0.0520915985107421
,,28392,,163.152.3.133,2.0,0.0523741245269775
,,28393,,163.152.3.133,2.0,0.0521643161773681
,,28394,,163.152.3.133,2.0,0.0524055957794189
,,28395,,163.152.3.133,2.0,0.052309513092041
,,28396,,163.152.3.133,2.0,0.0521032810211181
,,28397,,163.152.3.133,2.0,0.0523028373718261
,,28399,,163.152.3.133,2.0,0.0518531799316406
,,28398,,163.152.3.133,2.0,0.0525028705596923
,,28401,,163.152.3.133,2.0,0.0517663955688476
,,28402,,163.152.3.133,2.0,0.0521166324615478
,,28403,,163.152.3.133,2.0,0.0521681308746337
,,28405,,163.152.3.133,2.0,0.0516567230224609
,,28404,,163.152.3.133,2.0,0.0521638393402099
,,28406,,163.152.3.133,2.0,0.0518674850463867
,,28407,,163.152.3.133,2.0,0.051755666732788
,,35900,,163.152.3.133,2.0,0.0535578727722168
,,35901,,163.152.3.133,2.0,0.0534539222717285
,,35902,,163.152.3.133,2.0,0.053767442703247
,,35905,,163.152.3.133,2.0,0.0531818866729736
,,35904,,163.152.3.133,2.0,0.0534789562225341
,,35908,,163.152.3.133,2.0,0.0541768074035644
,,35909,,163.152.3.133,2.0,0.0539608001708984
,,35910,,163.152.3.133,2.0,0.0537741184234619
,,35912,,163.152.3.133,2.0,0.0536372661590576
,,35914,,163.152.3.133,2.0,0.0538487434387207
,,35916,,163.152.3.133,2.0,0.0538065433502197
,,35923,,163.152.3.133,2.0,0.0534439086914062
,,35926,,163.152.3.133,2.0,0.0536162853240966
,,41509,,163.152.3.133,2.0,0.0542142391204834
,,41508,,163.152.3.133,2.0,0.0545501708984375
,,41510,,163.152.3.133,2.0,0.0546929836273193
,,41511,,163.152.3.133,2.0,0.054532766342163
,,41512,,163.152.3.133,2.0,0.0547518730163574
,,41513,,163.152.3.133,2.0,0.0545728206634521
,,41514,,163.152.3.133,2.0,0.0546419620513916
,,41515,,163.152.3.133,2.0,0.0545473098754882
,,41516,,163.152.3.133,2.0,0.0545353889465332
,,41519,,163.152.3.133,2.0,0.0545039176940918
,,41520,,163.152.3.133,2.0,0.0549104213714599
,,41521,,163.152.3.133,2.0,0.0548243522644043
,,41522,,163.152.3.133,2.0,0.055037498474121
,,41523,,163.152.3.133,2.0,0.0548181533813476
,,41524,,163.152.3.133,2.0,0.0547878742218017
,,41526,,163.152.3.133,2.0,0.0546934604644775
,,48537,,163.152.3.133,2.0,0.0558128356933593
,,48561,,163.152.3.133,2.0,0.0554282665252685
,,48558,,163.152.3.133,2.0,0.0560190677642822
,,48559,,163.152.3.133,2.0,0.0562095642089843
,,48560,,163.152.3.133,2.0,0.0563580989837646
