Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2,Latency Difference
163.152.161.52,1.0,391,0.1060895919799804,163.152.3.133,2.0,0.0506105422973632,0.0554790496826172
163.152.161.52,1.0,392,0.1081113815307617,163.152.3.133,2.0,0.0509679317474365,0.0571434497833252
163.152.161.52,1.0,394,0.1077868938446044,163.152.3.133,2.0,0.0503299236297607,0.057456970214843694
163.152.161.52,1.0,393,0.1083323955535888,163.152.3.133,2.0,0.0503923892974853,0.057940006256103495
163.152.161.52,1.0,396,0.0741693973541259,163.152.3.133,2.0,0.0502712726593017,0.02389812469482419
163.152.161.52,1.0,397,0.0741286277770996,163.152.3.133,2.0,0.050250768661499,0.023877859115600593
163.152.161.52,1.0,398,0.0739991664886474,163.152.3.133,2.0,0.0504918098449707,0.023507356643676702
163.152.161.52,1.0,399,0.0739891529083252,163.152.3.133,2.0,0.0504639148712158,0.023525238037109396
163.152.161.52,1.0,400,0.0739862918853759,163.152.3.133,2.0,0.0504240989685058,0.023562192916870096
163.152.161.52,1.0,409,0.2932412624359131,163.152.3.133,2.0,0.0498759746551513,0.24336528778076177
163.152.161.52,1.0,410,0.2932102680206299,163.152.3.133,2.0,0.0500633716583251,0.2431468963623048
163.152.161.52,1.0,412,0.2931177616119385,163.152.3.133,2.0,0.050246238708496,0.2428715229034425
163.152.161.52,1.0,411,0.2936742305755615,163.152.3.133,2.0,0.0497496128082275,0.24392461776733404
163.152.161.52,1.0,413,0.2933900356292724,163.152.3.133,2.0,0.0502569675445556,0.2431330680847168
163.152.161.52,1.0,414,0.2599310874938965,163.152.3.133,2.0,0.0502688884735107,0.2096621990203858
163.152.161.52,1.0,415,0.261768102645874,163.152.3.133,2.0,0.0498361587524414,0.21193194389343262
163.152.161.52,1.0,416,0.26180100440979,163.152.3.133,2.0,0.0502159595489501,0.2115850448608399
163.152.161.52,1.0,417,0.2617857456207275,163.152.3.133,2.0,0.0498578548431396,0.2119278907775879
163.152.161.52,1.0,418,0.261784553527832,163.152.3.133,2.0,0.0503070354461669,0.21147751808166507
163.152.161.52,1.0,420,0.2281343936920166,163.152.3.133,2.0,0.0505037307739257,0.1776306629180909
163.152.161.52,1.0,419,0.2620820999145508,163.152.3.133,2.0,0.0502328872680664,0.21184921264648438
163.152.161.52,1.0,421,0.2280983924865722,163.152.3.133,2.0,0.0504720211029052,0.17762637138366702
163.152.161.52,1.0,422,0.2284610271453857,163.152.3.133,2.0,0.050372838973999,0.1780881881713867
