Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2
,,11592,,163.152.161.52,2.0,0.1051990985870361
,,42311,,163.152.161.52,2.0,0.0300335884094238
,,42317,,163.152.161.52,2.0,0.0370888710021972
,,42306,,163.152.161.52,2.0,0.0822298526763916
,,42308,,163.152.161.52,2.0,0.0816085338592529
,,42307,,163.152.161.52,2.0,0.0819759368896484
,,42309,,163.152.161.52,2.0,0.0819475650787353
,,42310,,163.152.161.52,2.0,0.0817289352416992
,,42312,,163.152.161.52,2.0,0.0745134353637695
,,42313,,163.152.161.52,2.0,0.0739941596984863
,,42314,,163.152.161.52,2.0,0.0737316608428955
,,42315,,163.152.161.52,2.0,0.0740666389465332
,,42316,,163.152.161.52,2.0,0.0739774703979492
