Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2
,,0,,163.152.161.52,2.0,0.0619573593139648
,,792,,163.152.161.52,2.0,0.0618419647216796
,,793,,163.152.161.52,2.0,0.0617468357086181
,,794,,163.152.161.52,2.0,0.0617761611938476
,,796,,163.152.161.52,2.0,0.0620448589324951
,,795,,163.152.161.52,2.0,0.0626397132873535
,,3366,,163.152.161.52,2.0,0.0631105899810791
,,3367,,163.152.161.52,2.0,0.063434362411499
,,5946,,163.152.161.52,2.0,0.062469482421875
,,5947,,163.152.161.52,2.0,0.0627310276031494
,,8208,,163.152.161.52,2.0,0.0878894329071044
,,11124,,163.152.161.52,2.0,0.0622947216033935
,,11125,,163.152.161.52,2.0,0.0627892017364502
,,11126,,163.152.161.52,2.0,0.0627868175506591
,,11127,,163.152.161.52,2.0,0.0627827644348144
,,11128,,163.152.161.52,2.0,0.0633649826049804
,,11130,,163.152.161.52,2.0,0.0671632289886474
,,11131,,163.152.161.52,2.0,0.0671653747558593
,,11132,,163.152.161.52,2.0,0.0671579837799072
,,11133,,163.152.161.52,2.0,0.0676393508911132
,,11134,,163.152.161.52,2.0,0.068080186843872
,,13692,,163.152.161.52,2.0,0.0646502971649169
,,13693,,163.152.161.52,2.0,0.0647187232971191
,,13694,,163.152.161.52,2.0,0.0652754306793212
,,13695,,163.152.161.52,2.0,0.06536865234375
,,13696,,163.152.161.52,2.0,0.0654525756835937
,,13698,,163.152.161.52,2.0,0.0696749687194824
,,13699,,163.152.161.52,2.0,0.0697507858276367
,,16278,,163.152.161.52,2.0,0.0614371299743652
,,16280,,163.152.161.52,2.0,0.0614664554595947
,,16279,,163.152.161.52,2.0,0.06193208694458
,,16281,,163.152.161.52,2.0,0.061866283416748
,,16282,,163.152.161.52,2.0,0.0619258880615234
,,16284,,163.152.161.52,2.0,0.0646631717681884
,,16285,,163.152.161.52,2.0,0.0645999908447265
,,16286,,163.152.161.52,2.0,0.0650410652160644
,,16287,,163.152.161.52,2.0,0.06492280960083
,,18870,,163.152.161.52,2.0,0.0646772384643554
,,18871,,163.152.161.52,2.0,0.064946174621582
,,18872,,163.152.161.52,2.0,0.0646500587463378
,,18873,,163.152.161.52,2.0,0.0643632411956787
,,18874,,163.152.161.52,2.0,0.0645918846130371
,,18876,,163.152.161.52,2.0,0.0616204738616943
,,18877,,163.152.161.52,2.0,0.0614540576934814
,,18878,,163.152.161.52,2.0,0.0615229606628418
,,18879,,163.152.161.52,2.0,0.0614173412322998
,,18880,,163.152.161.52,2.0,0.0617115497589111
,,21450,,163.152.161.52,2.0,0.0618581771850585
,,21451,,163.152.161.52,2.0,0.0617942810058593
,,21452,,163.152.161.52,2.0,0.0621206760406494
,,21454,,163.152.161.52,2.0,0.0627243518829345
,,21453,,163.152.161.52,2.0,0.0631656646728515
,,21456,,163.152.161.52,2.0,0.062882661819458
,,21457,,163.152.161.52,2.0,0.0629620552062988
,,21458,,163.152.161.52,2.0,0.0630407333374023
,,21459,,163.152.161.52,2.0,0.0630710124969482
,,24060,,163.152.161.52,2.0,0.4658412933349609
,,24061,,163.152.161.52,2.0,0.4666416645050049
,,24062,,163.152.161.52,2.0,0.4662375450134277
