Interface IP,Interface ID,Sequence Number,Latency
163.152.3.133,2,40,0.05268526077270508
39.7.46.9,1,32,0.08922672271728516
39.7.46.9,1,33,0.09006929397583008
39.7.46.9,1,34,0.09098100662231445
39.7.46.9,1,35,0.09131932258605957
39.7.46.9,1,36,0.06442904472351074
39.7.46.9,1,37,0.06579303741455078
39.7.46.9,1,38,0.06553435325622559
163.152.3.133,2,41,0.07451295852661133
39.7.46.9,1,39,0.08312678337097168
39.7.46.9,1,41,0.08315730094909668
39.7.46.9,1,40,0.08347940444946289
163.152.3.133,2,42,0.05240201950073242
163.152.3.133,2,43,0.052133798599243164
163.152.3.133,2,45,0.052268266677856445
163.152.3.133,2,44,0.05261087417602539
163.152.3.133,2,46,0.05268216133117676
163.152.3.133,2,47,0.06876516342163086
39.7.46.9,1,42,0.08652615547180176
39.7.46.9,1,43,0.0876014232635498
39.7.46.9,1,44,0.08787059783935547
39.7.46.9,1,45,0.0883939266204834
163.152.3.133,2,48,0.05475163459777832
163.152.3.133,2,49,0.054715871810913086
39.7.46.9,1,46,0.08932018280029297
163.152.3.133,2,50,0.0552217960357666
163.152.3.133,2,51,0.055449724197387695
163.152.3.133,2,52,0.05555129051208496
39.7.46.9,1,47,0.09009909629821777
163.152.3.133,2,53,0.06176185607910156
39.7.46.9,1,48,0.06419706344604492
39.7.46.9,1,49,0.0643002986907959
39.7.46.9,1,50,0.08319401741027832
39.7.46.9,1,51,0.08361363410949707
39.7.46.9,1,52,0.08506512641906738
39.7.46.9,1,53,0.08588171005249023
163.152.3.133,2,54,0.05373835563659668
163.152.3.133,2,55,0.05393409729003906
163.152.3.133,2,56,0.05410051345825195
163.152.3.133,2,57,0.05426430702209473
163.152.3.133,2,58,0.05449271202087402
163.152.3.133,2,59,0.07204055786132812
163.152.3.133,2,60,0.05211615562438965
163.152.3.133,2,61,0.05225944519042969
163.152.3.133,2,62,0.052412986755371094
163.152.3.133,2,63,0.052504777908325195
163.152.3.133,2,64,0.05279088020324707
39.7.46.9,1,54,0.08765411376953125
39.7.46.9,1,55,0.08809757232666016
39.7.46.9,1,56,0.0898125171661377
39.7.46.9,1,57,0.09079241752624512
39.7.46.9,1,58,0.09090185165405273
39.7.46.9,1,59,0.09250402450561523
39.7.46.9,1,60,0.06309914588928223
39.7.46.9,1,61,0.06452035903930664
39.7.46.9,1,62,0.06557488441467285
163.152.3.133,2,65,0.07434940338134766
39.7.46.9,1,63,0.07538819313049316
39.7.46.9,1,65,0.07576203346252441
39.7.46.9,1,64,0.07646799087524414
163.152.3.133,2,66,0.0522611141204834
163.152.3.133,2,67,0.052186012268066406
163.152.3.133,2,69,0.05210423469543457
163.152.3.133,2,68,0.05251336097717285
163.152.3.133,2,70,0.05220365524291992
163.152.3.133,2,71,0.07830810546875
39.7.46.9,1,66,0.07964873313903809
39.7.46.9,1,67,0.07981681823730469
39.7.46.9,1,68,0.07989120483398438
39.7.46.9,1,69,0.08111357688903809
39.7.46.9,1,70,0.08125591278076172
39.7.46.9,1,71,0.08182287216186523
163.152.3.133,2,72,0.05251049995422363
163.152.3.133,2,73,0.052515506744384766
163.152.3.133,2,74,0.0525517463684082
163.152.3.133,2,75,0.052561044692993164
163.152.3.133,2,76,0.053076982498168945
163.152.3.133,2,77,0.07980895042419434
39.7.46.9,1,72,0.08516311645507812
39.7.46.9,1,73,0.08521342277526855
39.7.46.9,1,74,0.08581018447875977
39.7.46.9,1,75,0.08591461181640625
163.152.3.133,2,78,0.052249908447265625
163.152.3.133,2,79,0.05200624465942383
39.7.46.9,1,76,0.08679795265197754
163.152.3.133,2,80,0.052315473556518555
163.152.3.133,2,81,0.052355289459228516
39.7.46.9,1,77,0.0878751277923584
163.152.3.133,2,82,0.05318331718444824
163.152.3.133,2,83,0.08172202110290527
163.152.3.133,2,85,0.05186629295349121
163.152.3.133,2,84,0.05231881141662598
163.152.3.133,2,86,0.052297353744506836
163.152.3.133,2,87,0.05235552787780762
39.7.46.9,1,78,0.08902835845947266
163.152.3.133,2,88,0.052680253982543945
39.7.46.9,1,79,0.08871221542358398
39.7.46.9,1,80,0.08963584899902344
39.7.46.9,1,81,0.0903167724609375
39.7.46.9,1,82,0.09019231796264648
39.7.46.9,1,83,0.09048652648925781
39.7.46.9,1,84,0.06357645988464355
39.7.46.9,1,85,0.0644533634185791
39.7.46.9,1,86,0.06550145149230957
39.7.46.9,1,87,0.07522988319396973
39.7.46.9,1,89,0.0756378173828125
