Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2,Latency Difference
163.152.3.136,1.0,0,0.0046420097351074,163.152.161.52,2.0,0.0667624473571777,0.062120437622070306
163.152.3.136,1.0,1,0.0060615539550781,163.152.161.52,2.0,0.0666384696960449,0.0605769157409668
163.152.3.136,1.0,2,0.0073201656341552,163.152.161.52,2.0,0.0666210651397705,0.0593008995056153
163.152.3.136,1.0,3,0.0088734626770019,163.152.161.52,2.0,0.0666108131408691,0.0577373504638672
163.152.3.136,1.0,4,0.0106241703033447,163.152.161.52,2.0,0.0666732788085937,0.056049108505248996
163.152.3.136,1.0,6,0.0030426979064941,163.152.161.52,2.0,0.0941150188446044,0.0910723209381103
163.152.3.136,1.0,7,0.0044677257537841,163.152.161.52,2.0,0.0941016674041748,0.08963394165039071
163.152.3.136,1.0,8,0.0057201385498046,163.152.161.52,2.0,0.0937094688415527,0.0879893302917481
163.152.3.136,1.0,9,0.006800889968872,163.152.161.52,2.0,0.0941193103790283,0.0873184204101563
163.152.3.136,1.0,10,0.0077993869781494,163.152.161.52,2.0,0.0940210819244384,0.086221694946289
163.152.3.136,1.0,12,0.0032143592834472,163.152.161.52,2.0,0.0741968154907226,0.0709824562072754
163.152.3.136,1.0,13,0.0054819583892822,163.152.161.52,2.0,0.0741028785705566,0.0686209201812744
163.152.3.136,1.0,14,0.0064625740051269,163.152.161.52,2.0,0.0738182067871093,0.06735563278198241
163.152.3.136,1.0,15,0.0070476531982421,163.152.161.52,2.0,0.0742688179016113,0.0672211647033692
163.152.3.136,1.0,16,0.0080654621124267,163.152.161.52,2.0,0.074054479598999,0.0659890174865723
163.152.3.136,1.0,18,0.0023813247680664,163.152.161.52,2.0,0.1044857501983642,0.1021044254302978
163.152.3.136,1.0,19,0.0033254623413085,163.152.161.52,2.0,0.1042542457580566,0.1009287834167481
163.152.3.136,1.0,20,0.0037481784820556,163.152.161.52,2.0,0.1038601398468017,0.10011196136474611
163.152.3.136,1.0,21,0.0045347213745117,163.152.161.52,2.0,0.1041851043701171,0.0996503829956054
163.152.3.136,1.0,22,0.0050423145294189,163.152.161.52,2.0,0.1040256023406982,0.0989832878112793
163.152.3.136,1.0,24,0.0023472309112548,163.152.161.52,2.0,0.0793404579162597,0.0769932270050049
163.152.3.136,1.0,25,0.0027446746826171,163.152.161.52,2.0,0.0789768695831298,0.0762321949005127
