Interface IP,Interface ID,Sequence Number,Latency
39.7.28.20,1,6243,0.12537717819213867
39.7.28.20,1,6244,0.12661314010620117
39.7.28.20,2,6244,0.12700867652893066
39.7.28.20,1,6245,0.12690162658691406
39.7.28.20,2,6246,0.10522198677062988
39.7.28.20,2,6245,0.13950347900390625
39.7.28.20,1,6246,0.11734437942504883
39.7.28.20,2,6247,0.11724519729614258
39.7.28.20,1,6247,0.12004923820495605
39.7.28.20,2,6248,0.12024903297424316
39.7.28.20,1,6248,0.12049603462219238
39.7.28.20,1,6251,0.11979198455810547
39.7.28.20,1,6249,0.12355566024780273
39.7.28.20,2,6249,0.12406444549560547
39.7.28.20,2,6250,0.1253829002380371
39.7.28.20,1,6250,0.125532865524292
39.7.28.20,2,6251,0.12649965286254883
39.7.28.20,2,6252,0.1286616325378418
39.7.28.20,1,6252,0.12892675399780273
39.7.28.20,1,6253,0.12883663177490234
39.7.28.20,2,6253,0.12915658950805664
39.7.28.20,2,6254,0.1293926239013672
39.7.28.20,1,6254,0.1295766830444336
39.7.28.20,2,6255,0.1303236484527588
39.7.28.20,1,6255,0.13094568252563477
39.7.28.20,1,6256,0.13101649284362793
39.7.28.20,2,6256,0.13145041465759277
39.7.28.20,2,6257,0.13146758079528809
39.7.28.20,1,6257,0.13164591789245605
39.7.28.20,1,6258,0.10345172882080078
39.7.28.20,2,6258,0.10376262664794922
39.7.28.20,2,6259,0.10361719131469727
39.7.28.20,1,6259,0.10411643981933594
39.7.28.20,1,6260,0.10426878929138184
39.7.28.20,2,6260,0.10447096824645996
39.7.28.20,1,6261,0.10489511489868164
39.7.28.20,2,6261,0.10507535934448242
39.7.28.20,1,6262,0.11179447174072266
39.7.28.20,2,6262,0.1119844913482666
39.7.28.20,1,6263,0.11216139793395996
39.7.28.20,2,6263,0.12421727180480957
39.7.28.20,1,6264,0.12585186958312988
39.7.28.20,1,6265,0.12593841552734375
39.7.28.20,2,6264,0.12626934051513672
39.7.28.20,1,6266,0.12685751914978027
39.7.28.20,2,6265,0.12717032432556152
39.7.28.20,2,6266,0.12717700004577637
39.7.28.20,1,6267,0.12885475158691406
39.7.28.20,2,6267,0.1288909912109375
39.7.28.20,2,6268,0.12898540496826172
39.7.28.20,1,6268,0.1295015811920166
39.7.28.20,2,6269,0.12944936752319336
39.7.28.20,1,6269,0.13069653511047363
39.7.28.20,1,6270,0.12270474433898926
39.7.28.20,2,6270,0.12290072441101074
39.7.28.20,2,6271,0.12314176559448242
39.7.28.20,1,6271,0.12346434593200684
39.7.28.20,2,6272,0.12449002265930176
39.7.28.20,2,6273,0.12615323066711426
39.7.28.20,1,6272,0.12628626823425293
39.7.28.20,2,6274,0.12661457061767578
39.7.28.20,1,6273,0.12692928314208984
39.7.28.20,1,6274,0.12679338455200195
39.7.28.20,1,6275,0.12679386138916016
39.7.28.20,2,6275,0.12710165977478027
39.7.28.20,1,6276,0.12807774543762207
39.7.28.20,2,6276,0.1285381317138672
39.7.28.20,2,6277,0.12874555587768555
39.7.28.20,1,6277,0.12891769409179688
39.7.28.20,2,6278,0.1311647891998291
39.7.28.20,2,6279,0.1311204433441162
39.7.28.20,1,6278,0.13155508041381836
39.7.28.20,2,6280,0.13132739067077637
39.7.28.20,1,6279,0.13156747817993164
39.7.28.20,1,6280,0.1322019100189209
39.7.28.20,1,6281,0.13224554061889648
39.7.28.20,2,6281,0.132598876953125
39.7.28.20,1,6282,0.1041116714477539
39.7.28.20,2,6282,0.10447335243225098
39.7.28.20,2,6283,0.10506200790405273
39.7.28.20,1,6283,0.1052086353302002
39.7.28.20,2,6284,0.10561466217041016
39.7.28.20,1,6284,0.10573792457580566
39.7.28.20,2,6285,0.10613441467285156
39.7.28.20,2,6286,0.11319899559020996
39.7.28.20,1,6285,0.1136484146118164
39.7.28.20,1,6286,0.11362910270690918
39.7.28.20,1,6287,0.11403226852416992
39.7.28.20,2,6287,0.11444783210754395
39.7.28.20,2,6288,0.12555503845214844
39.7.28.20,1,6288,0.1259479522705078
39.7.28.20,2,6289,0.12605595588684082
39.7.28.20,2,6290,0.12583541870117188
39.7.28.20,2,6291,0.12575936317443848
39.7.28.20,2,6292,0.12581157684326172
39.7.28.20,1,6289,0.12688112258911133
39.7.28.20,1,6290,0.12697291374206543
39.7.28.20,1,6291,0.1269547939300537
39.7.28.20,1,6293,0.1266930103302002
39.7.28.20,2,6293,0.12673521041870117
39.7.28.20,1,6292,0.12733006477355957
39.7.28.20,1,6294,0.12383794784545898
39.7.28.20,1,6295,0.1330258846282959
39.7.28.20,1,6296,0.13293862342834473
39.7.28.20,1,6297,0.1327991485595703
39.7.28.20,1,6298,0.1327075958251953
39.7.28.20,2,6299,0.1327521800994873
39.7.28.20,2,6294,0.1341392993927002
39.7.28.20,2,6295,0.13398528099060059
39.7.28.20,2,6296,0.13402104377746582
39.7.28.20,2,6297,0.13427996635437012
39.7.28.20,2,6298,0.1342480182647705
39.7.28.20,1,6299,0.13425993919372559
39.7.28.20,2,6300,0.10253071784973145
39.7.28.20,1,6300,0.11307144165039062
39.7.28.20,2,6301,0.1175847053527832
39.7.28.20,2,6302,0.12237071990966797
39.7.28.20,2,6303,0.12299728393554688
39.7.28.20,1,6301,0.12345695495605469
39.7.28.20,1,6302,0.12334680557250977
39.7.28.20,1,6303,0.12369251251220703
39.7.28.20,2,6304,0.12494421005249023
39.7.28.20,1,6304,0.12477755546569824
39.7.28.20,1,6305,0.12479639053344727
39.7.28.20,2,6305,0.125410795211792
39.7.28.20,2,6306,0.12250733375549316
39.7.28.20,1,6306,0.12393736839294434
39.7.28.20,2,6307,0.12404417991638184
39.7.28.20,2,6311,0.1238102912902832
39.7.28.20,1,6307,0.12465333938598633
39.7.28.20,2,6308,0.12470126152038574
39.7.28.20,2,6309,0.12536025047302246
39.7.28.20,1,6308,0.12624311447143555
39.7.28.20,1,6309,0.1261916160583496
39.7.28.20,2,6310,0.12714600563049316
39.7.28.20,1,6310,0.12641119956970215
39.7.28.20,1,6311,0.1264193058013916
39.7.28.20,2,6312,0.10123276710510254
39.7.28.20,2,6313,0.12788724899291992
39.7.28.20,2,6314,0.1279306411743164
39.7.28.20,2,6315,0.12854480743408203
39.7.28.20,2,6316,0.12927842140197754
39.7.28.20,1,6312,0.13017773628234863
39.7.28.20,2,6317,0.13008475303649902
39.7.28.20,1,6313,0.13133454322814941
39.7.28.20,1,6314,0.13109111785888672
39.7.28.20,1,6315,0.13102459907531738
39.7.28.20,1,6317,0.13117671012878418
39.7.28.20,1,6316,0.13141131401062012
39.7.28.20,2,6318,0.1027836799621582
39.7.28.20,2,6319,0.10268163681030273
39.7.28.20,2,6320,0.10442352294921875
39.7.28.20,2,6321,0.10438680648803711
39.7.28.20,2,6322,0.10433244705200195
39.7.28.20,1,6318,0.10460782051086426
39.7.28.20,1,6319,0.10446906089782715
39.7.28.20,1,6320,0.1123354434967041
39.7.28.20,1,6321,0.11231660842895508
39.7.28.20,2,6323,0.11292409896850586
39.7.28.20,1,6322,0.11316394805908203
39.7.28.20,1,6323,0.11315250396728516
39.7.28.20,2,6324,0.11885547637939453
39.7.28.20,2,6325,0.11985588073730469
39.7.28.20,2,6326,0.12118816375732422
39.7.28.20,2,6327,0.12172389030456543
39.7.28.20,2,6328,0.12194395065307617
39.7.28.20,1,6324,0.1222081184387207
39.7.28.20,1,6325,0.12230801582336426
39.7.28.20,1,6326,0.1225740909576416
39.7.28.20,2,6329,0.12337756156921387
39.7.28.20,1,6327,0.12299323081970215
39.7.28.20,1,6328,0.12311816215515137
39.7.28.20,1,6329,0.12327170372009277
39.7.28.20,2,6330,0.12478947639465332
39.7.28.20,2,6331,0.12498974800109863
39.7.28.20,2,6332,0.12667083740234375
39.7.28.20,2,6333,0.12688183784484863
39.7.28.20,2,6334,0.12700963020324707
39.7.28.20,1,6330,0.12688064575195312
39.7.28.20,2,6335,0.1276226043701172
39.7.28.20,1,6331,0.12807798385620117
39.7.28.20,1,6332,0.12862014770507812
39.7.28.20,1,6333,0.12887072563171387
39.7.28.20,1,6334,0.12901639938354492
39.7.28.20,1,6335,0.12951946258544922
39.7.28.20,2,6336,0.10094022750854492
39.7.28.20,2,6337,0.10281920433044434
39.7.28.20,2,6338,0.10357260704040527
39.7.28.20,1,6336,0.10419273376464844
39.7.28.20,2,6339,0.10494613647460938
39.7.28.20,2,6340,0.10501432418823242
39.7.28.20,1,6337,0.10476255416870117
39.7.28.20,1,6338,0.11333823204040527
39.7.28.20,2,6341,0.11409711837768555
39.7.28.20,1,6339,0.1142129898071289
39.7.28.20,1,6340,0.11476397514343262
39.7.28.20,1,6341,0.11499142646789551
39.7.28.20,2,6342,0.11675858497619629
39.7.28.20,2,6343,0.11774754524230957
39.7.28.20,2,6344,0.11798548698425293
39.7.28.20,2,6345,0.11810660362243652
39.7.28.20,2,6347,0.1181178092956543
39.7.28.20,1,6342,0.11925244331359863
39.7.28.20,2,6346,0.11983680725097656
39.7.28.20,1,6343,0.1201326847076416
39.7.28.20,1,6344,0.1203618049621582
39.7.28.20,1,6345,0.12044215202331543
39.7.28.20,1,6346,0.12056112289428711
39.7.28.20,1,6347,0.12068486213684082
39.7.28.20,2,6348,0.12301802635192871
39.7.28.20,2,6349,0.12318563461303711
39.7.28.20,2,6350,0.12333226203918457
39.7.28.20,2,6351,0.12346673011779785
39.7.28.20,2,6352,0.12418580055236816
39.7.28.20,1,6348,0.12488770484924316
39.7.28.20,2,6353,0.1252455711364746
39.7.28.20,1,6349,0.12592339515686035
39.7.28.20,1,6350,0.12755393981933594
39.7.28.20,1,6351,0.1277451515197754
39.7.28.20,1,6352,0.12784194946289062
39.7.28.20,1,6353,0.12794113159179688
39.7.28.20,2,6354,0.10177373886108398
39.7.28.20,2,6359,0.1024942398071289
39.7.28.20,2,6355,0.12818241119384766
39.7.28.20,2,6356,0.12924480438232422
39.7.28.20,2,6357,0.12948322296142578
39.7.28.20,2,6358,0.12961363792419434
39.7.28.20,1,6354,0.12977123260498047
39.7.28.20,1,6359,0.12917065620422363
39.7.28.20,1,6355,0.13069891929626465
39.7.28.20,1,6356,0.1308279037475586
39.7.28.20,1,6357,0.1323258876800537
39.7.28.20,1,6358,0.13255691528320312
39.7.28.20,2,6360,0.10744214057922363
39.7.28.20,2,6361,0.10756564140319824
39.7.28.20,2,6362,0.10768628120422363
39.7.28.20,2,6363,0.11317968368530273
39.7.28.20,2,6364,0.11342692375183105
39.7.28.20,1,6360,0.11447906494140625
39.7.28.20,1,6361,0.11458396911621094
39.7.28.20,2,6365,0.11490464210510254
39.7.28.20,1,6362,0.11484837532043457
39.7.28.20,1,6363,0.1157844066619873
39.7.28.20,1,6364,0.11636829376220703
39.7.28.20,1,6365,0.11774897575378418
39.7.28.20,2,6366,0.11923956871032715
39.7.28.20,2,6367,0.11942481994628906
39.7.28.20,2,6368,0.12022638320922852
39.7.28.20,2,6369,0.12043952941894531
39.7.28.20,2,6371,0.1200554370880127
39.7.28.20,1,6366,0.12114977836608887
39.7.28.20,1,6367,0.1211397647857666
39.7.28.20,2,6370,0.12149953842163086
39.7.28.20,1,6368,0.12125420570373535
39.7.28.20,1,6369,0.12121295928955078
39.7.28.20,1,6370,0.12138819694519043
39.7.28.20,1,6371,0.12159252166748047
39.7.28.20,2,6372,0.1240839958190918
39.7.28.20,2,6373,0.12426257133483887
39.7.28.20,2,6374,0.1254570484161377
39.7.28.20,1,6372,0.12594199180603027
39.7.28.20,1,6373,0.12643766403198242
39.7.28.20,1,6374,0.12657928466796875
39.7.28.20,1,6375,0.1266474723815918
39.7.28.20,2,6375,0.12719106674194336
39.7.28.20,2,6376,0.12688827514648438
39.7.28.20,1,6376,0.1275796890258789
39.7.28.20,2,6377,0.127793550491333
39.7.28.20,1,6377,0.12776589393615723
39.7.28.20,2,6378,0.10144615173339844
39.7.28.20,1,6378,0.1305532455444336
39.7.28.20,2,6379,0.13215112686157227
39.7.28.20,2,6380,0.13232064247131348
39.7.28.20,2,6381,0.13353610038757324
39.7.28.20,1,6379,0.13424968719482422
39.7.28.20,1,6380,0.13420629501342773
39.7.28.20,2,6382,0.1354050636291504
39.7.28.20,2,6383,0.1375577449798584
39.7.28.20,1,6381,0.13805150985717773
39.7.28.20,1,6382,0.13810968399047852
39.7.28.20,1,6383,0.13820695877075195
39.7.28.20,2,6384,0.10569381713867188
39.7.28.20,2,6385,0.10556340217590332
39.7.28.20,1,6384,0.10596489906311035
39.7.28.20,2,6386,0.1056513786315918
39.7.28.20,1,6385,0.10603499412536621
39.7.28.20,2,6389,0.10538196563720703
39.7.28.20,1,6386,0.10765933990478516
39.7.28.20,2,6387,0.10778689384460449
39.7.28.20,1,6389,0.10740065574645996
39.7.28.20,2,6388,0.10852265357971191
39.7.28.20,1,6387,0.10901117324829102
39.7.28.20,1,6388,0.11005568504333496
39.7.28.20,1,6390,0.11835980415344238
39.7.28.20,2,6390,0.11890625953674316
39.7.28.20,1,6391,0.1195063591003418
39.7.28.20,2,6391,0.12005114555358887
39.7.28.20,2,6392,0.11994409561157227
39.7.28.20,1,6392,0.12056231498718262
39.7.28.20,1,6393,0.12073898315429688
39.7.28.20,2,6393,0.12122893333435059
39.7.28.20,1,6394,0.12140035629272461
39.7.28.20,2,6394,0.12157130241394043
39.7.28.20,1,6395,0.12149810791015625
39.7.28.20,2,6395,0.1218559741973877
39.7.28.20,1,6396,0.12358641624450684
39.7.28.20,2,6396,0.12410640716552734
39.7.28.20,2,6397,0.12450909614562988
39.7.28.20,1,6397,0.12468171119689941
39.7.28.20,2,6401,0.1239473819732666
39.7.28.20,1,6398,0.12533855438232422
39.7.28.20,2,6398,0.12582015991210938
39.7.28.20,2,6399,0.12567424774169922
39.7.28.20,2,6400,0.1256868839263916
39.7.28.20,1,6399,0.12686753273010254
39.7.28.20,1,6400,0.1268630027770996
39.7.28.20,1,6401,0.12693262100219727
39.7.28.20,1,6402,0.1284315586090088
39.7.28.20,2,6402,0.1289043426513672
39.7.28.20,1,6403,0.12896180152893066
39.7.28.20,2,6403,0.12944412231445312
39.7.28.20,2,6404,0.12940049171447754
39.7.28.20,2,6405,0.1295456886291504
39.7.28.20,1,6404,0.12958073616027832
39.7.28.20,1,6405,0.1314525604248047
39.7.28.20,2,6406,0.13214111328125
39.7.28.20,1,6406,0.13211917877197266
39.7.28.20,1,6407,0.13214826583862305
39.7.28.20,2,6407,0.13263726234436035
39.7.28.20,2,6408,0.10333132743835449
39.7.28.20,1,6408,0.10354423522949219
39.7.28.20,2,6409,0.10435366630554199
39.7.28.20,1,6409,0.1045224666595459
39.7.28.20,2,6410,0.10449814796447754
39.7.28.20,2,6411,0.1049807071685791
39.7.28.20,1,6410,0.10540890693664551
39.7.28.20,1,6413,0.10496020317077637
39.7.28.20,1,6411,0.11246299743652344
39.7.28.20,2,6413,0.11237215995788574
39.7.28.20,1,6412,0.1223602294921875
39.7.28.20,2,6412,0.12276792526245117
39.7.28.20,1,6414,0.11878609657287598
39.7.28.20,2,6414,0.11905264854431152
39.7.28.20,2,6415,0.11883282661437988
39.7.28.20,1,6415,0.11930012702941895
39.7.28.20,2,6416,0.11961793899536133
39.7.28.20,1,6416,0.1201009750366211
39.7.28.20,1,6417,0.11999106407165527
39.7.28.20,1,6418,0.12060546875
39.7.28.20,2,6417,0.12099957466125488
39.7.28.20,2,6418,0.12099027633666992
39.7.28.20,2,6419,0.12095141410827637
39.7.28.20,1,6419,0.12120985984802246
39.7.28.20,1,6420,0.12338995933532715
39.7.28.20,1,6421,0.12415003776550293
39.7.28.20,2,6420,0.12458491325378418
39.7.28.20,2,6421,0.12465167045593262
39.7.28.20,2,6422,0.12456583976745605
39.7.28.20,1,6422,0.12502551078796387
39.7.28.20,1,6423,0.1250593662261963
39.7.28.20,1,6424,0.12619757652282715
39.7.28.20,2,6423,0.12667059898376465
39.7.28.20,2,6424,0.1265726089477539
39.7.28.20,1,6425,0.1266319751739502
39.7.28.20,2,6425,0.12673711776733398
39.7.28.20,1,6426,0.10128474235534668
39.7.28.20,2,6426,0.1281883716583252
39.7.28.20,1,6427,0.12843942642211914
39.7.28.20,1,6428,0.12839150428771973
39.7.28.20,2,6427,0.12875628471374512
39.7.28.20,2,6428,0.12976312637329102
39.7.28.20,2,6429,0.13065290451049805
39.7.28.20,1,6429,0.13111209869384766
39.7.28.20,1,6430,0.13129734992980957
39.7.28.20,2,6430,0.1315479278564453
39.7.28.20,2,6431,0.13157057762145996
39.7.28.20,1,6431,0.13189268112182617
39.7.28.20,2,6432,0.10318470001220703
39.7.28.20,1,6432,0.10362482070922852
39.7.28.20,2,6433,0.10390210151672363
39.7.28.20,1,6433,0.10441470146179199
39.7.28.20,1,6434,0.10430097579956055
39.7.28.20,1,6435,0.10424280166625977
39.7.28.20,2,6434,0.10458731651306152
39.7.28.20,2,6435,0.10570073127746582
39.7.28.20,2,6437,0.11127996444702148
39.7.28.20,1,6436,0.11188745498657227
39.7.28.20,2,6436,0.11198806762695312
39.7.28.20,1,6437,0.1125955581665039
39.7.28.20,2,6438,0.11792469024658203
39.7.28.20,1,6438,0.1183786392211914
39.7.28.20,2,6439,0.1186072826385498
39.7.28.20,1,6439,0.11921906471252441
39.7.28.20,1,6440,0.11928486824035645
39.7.28.20,2,6440,0.12014961242675781
39.7.28.20,2,6441,0.12032938003540039
39.7.28.20,1,6441,0.12172770500183105
39.7.28.20,1,6442,0.1216878890991211
39.7.28.20,2,6443,0.12210822105407715
39.7.28.20,1,6443,0.12205386161804199
39.7.28.20,2,6442,0.1229393482208252
39.7.28.20,2,6444,0.12241196632385254
39.7.28.20,1,6444,0.1224219799041748
39.7.28.20,2,6445,0.12349057197570801
39.7.28.20,2,6446,0.12323188781738281
39.7.28.20,1,6445,0.1233668327331543
39.7.28.20,1,6446,0.12421011924743652
39.7.28.20,2,6447,0.12403249740600586
39.7.28.20,1,6447,0.12484097480773926
39.7.28.20,2,6448,0.126389741897583
39.7.28.20,2,6449,0.125931978225708
39.7.28.20,1,6448,0.12627220153808594
39.7.28.20,1,6449,0.12668347358703613
39.7.28.20,1,6450,0.10203933715820312
39.7.28.20,2,6450,0.11192560195922852
39.7.28.20,1,6451,0.12104487419128418
39.7.28.20,2,6451,0.12098026275634766
39.7.28.20,1,6452,0.12123847007751465
39.7.28.20,2,6452,0.1211557388305664
39.7.28.20,1,6455,0.12072944641113281
39.7.28.20,2,6453,0.12218332290649414
39.7.28.20,1,6453,0.1226203441619873
39.7.28.20,1,6454,0.12256836891174316
39.7.28.20,2,6454,0.12269878387451172
39.7.28.20,2,6455,0.12324762344360352
39.7.28.20,1,6456,0.12229180335998535
39.7.28.20,1,6457,0.12241458892822266
39.7.28.20,2,6456,0.12355661392211914
39.7.28.20,1,6458,0.12378787994384766
39.7.28.20,1,6459,0.12382745742797852
39.7.28.20,2,6457,0.1326441764831543
39.7.28.20,2,6458,0.13278937339782715
39.7.28.20,2,6459,0.13285589218139648
39.7.28.20,2,6460,0.13298511505126953
39.7.28.20,1,6460,0.1334083080291748
39.7.28.20,1,6461,0.1334826946258545
39.7.28.20,2,6461,0.13347911834716797
39.7.28.20,1,6462,0.1286334991455078
39.7.28.20,2,6462,0.12891745567321777
39.7.28.20,1,6463,0.1294398307800293
39.7.28.20,2,6463,0.1296536922454834
39.7.28.20,2,6464,0.12989139556884766
39.7.28.20,1,6464,0.13031315803527832
39.7.28.20,1,6465,0.13034772872924805
39.7.28.20,1,6466,0.13077855110168457
39.7.28.20,2,6465,0.13117408752441406
39.7.28.20,2,6466,0.13148236274719238
39.7.28.20,1,6467,0.1316843032836914
39.7.28.20,2,6467,0.1318044662475586
39.7.28.20,2,6468,0.10375404357910156
39.7.28.20,1,6468,0.10397100448608398
39.7.28.20,2,6469,0.10469174385070801
39.7.28.20,2,6470,0.10456681251525879
39.7.28.20,1,6469,0.1049814224243164
39.7.28.20,1,6470,0.1060190200805664
39.7.28.20,2,6471,0.1062164306640625
39.7.28.20,2,6472,0.11216998100280762
39.7.28.20,1,6471,0.11255192756652832
39.7.28.20,1,6472,0.11254620552062988
39.7.28.20,2,6473,0.11749505996704102
39.7.28.20,1,6473,0.12231612205505371
39.7.28.20,1,6474,0.11916518211364746
39.7.28.20,2,6474,0.11965823173522949
39.7.28.20,2,6475,0.11965012550354004
39.7.28.20,2,6476,0.11963963508605957
39.7.28.20,1,6475,0.11999678611755371
39.7.28.20,2,6477,0.12766528129577637
39.7.28.20,1,6476,0.1282365322113037
39.7.28.20,2,6478,0.12866783142089844
39.7.28.20,2,6479,0.1288011074066162
39.7.28.20,1,6477,0.12957167625427246
39.7.28.20,1,6478,0.12958931922912598
39.7.28.20,1,6479,0.1294844150543213
39.7.28.20,1,6480,0.1312882900238037
39.7.28.20,1,6481,0.13141751289367676
39.7.28.20,1,6482,0.1313490867614746
39.7.28.20,1,6483,0.13121891021728516
39.7.28.20,1,6484,0.1311171054840088
39.7.28.20,2,6480,0.13273310661315918
39.7.28.20,2,6481,0.1323378086090088
39.7.28.20,2,6482,0.13231253623962402
39.7.28.20,2,6483,0.1321423053741455
39.7.28.20,2,6484,0.13213515281677246
39.7.28.20,1,6485,0.13227581977844238
39.7.28.20,2,6485,0.13229632377624512
39.7.28.20,1,6486,0.10256743431091309
39.7.28.20,1,6487,0.11774086952209473
39.7.28.20,2,6486,0.11823558807373047
39.7.28.20,1,6488,0.11833596229553223
39.7.28.20,2,6487,0.11875271797180176
39.7.28.20,1,6489,0.11878204345703125
39.7.28.20,2,6488,0.1192159652709961
39.7.28.20,2,6489,0.11925673484802246
39.7.28.20,2,6490,0.1206505298614502
39.7.28.20,1,6490,0.1210782527923584
39.7.28.20,1,6491,0.12186408042907715
39.7.28.20,2,6491,0.12207293510437012
39.7.28.20,2,6492,0.12226700782775879
39.7.28.20,1,6492,0.12280654907226562
39.7.28.20,1,6493,0.12298464775085449
39.7.28.20,1,6494,0.12313556671142578
39.7.28.20,2,6493,0.12424111366271973
39.7.28.20,1,6495,0.12445640563964844
39.7.28.20,1,6496,0.12577414512634277
39.7.28.20,2,6494,0.12618517875671387
39.7.28.20,1,6497,0.12624573707580566
39.7.28.20,2,6495,0.12629985809326172
39.7.28.20,2,6496,0.1263871192932129
39.7.28.20,2,6497,0.126478910446167
39.7.28.20,1,6498,0.10089874267578125
39.7.28.20,1,6499,0.12860870361328125
39.7.28.20,1,6500,0.12900352478027344
39.7.28.20,2,6498,0.12909412384033203
39.7.28.20,1,6501,0.12916994094848633
39.7.28.20,2,6499,0.1291344165802002
39.7.28.20,1,6502,0.12980031967163086
39.7.28.20,1,6503,0.1299278736114502
39.7.28.20,2,6500,0.1308431625366211
39.7.28.20,2,6501,0.1308751106262207
39.7.28.20,2,6502,0.13091111183166504
39.7.28.20,2,6503,0.13102340698242188
39.7.28.20,1,6504,0.10250377655029297
39.7.28.20,2,6504,0.10357880592346191
39.7.28.20,2,6505,0.10399484634399414
39.7.28.20,1,6505,0.10463476181030273
39.7.28.20,1,6506,0.10478711128234863
39.7.28.20,1,6507,0.10454559326171875
39.7.28.20,1,6509,0.1044316291809082
39.7.28.20,1,6508,0.1053612232208252
39.7.28.20,2,6506,0.10524821281433105
39.7.28.20,2,6507,0.11367321014404297
39.7.28.20,2,6508,0.11380600929260254
39.7.28.20,2,6509,0.11392593383789062
39.7.28.20,1,6510,0.11907267570495605
39.7.28.20,1,6511,0.11927390098571777
39.7.28.20,1,6512,0.11947798728942871
39.7.28.20,2,6510,0.12050080299377441
39.7.28.20,1,6513,0.12088847160339355
39.7.28.20,1,6515,0.12044763565063477
39.7.28.20,2,6511,0.12122797966003418
39.7.28.20,2,6512,0.12124276161193848
39.7.28.20,1,6514,0.12191033363342285
39.7.28.20,2,6513,0.12158465385437012
39.7.28.20,2,6514,0.12183904647827148
39.7.28.20,2,6515,0.12194967269897461
39.7.28.20,1,6516,0.1226038932800293
39.7.28.20,1,6517,0.12254047393798828
39.7.28.20,1,6518,0.1235208511352539
39.7.28.20,2,6516,0.12355303764343262
39.7.28.20,1,6519,0.1248629093170166
39.7.28.20,1,6520,0.12482023239135742
39.7.28.20,2,6517,0.12581419944763184
39.7.28.20,2,6518,0.12563109397888184
39.7.28.20,1,6521,0.12584996223449707
39.7.28.20,2,6519,0.12593436241149902
39.7.28.20,2,6520,0.12587213516235352
39.7.28.20,2,6521,0.12633395195007324
39.7.28.20,1,6522,0.12963294982910156
39.7.28.20,1,6523,0.13040709495544434
39.7.28.20,1,6524,0.13040709495544434
39.7.28.20,2,6522,0.13182640075683594
39.7.28.20,2,6523,0.13172554969787598
39.7.28.20,2,6524,0.13969111442565918
39.7.28.20,2,6525,0.13955354690551758
39.7.28.20,2,6526,0.13938307762145996
39.7.28.20,1,6525,0.1404266357421875
39.7.28.20,1,6526,0.14007854461669922
39.7.28.20,1,6527,0.14026427268981934
39.7.28.20,2,6527,0.14023494720458984
39.7.28.20,1,6528,0.11220312118530273
39.7.28.20,1,6529,0.11250472068786621
39.7.28.20,2,6528,0.11281275749206543
39.7.28.20,2,6529,0.11617112159729004
39.7.28.20,1,6530,0.12140440940856934
39.7.28.20,2,6530,0.12156128883361816
39.7.28.20,1,6531,0.12239408493041992
39.7.28.20,2,6533,0.12204885482788086
39.7.28.20,1,6533,0.12240839004516602
39.7.28.20,2,6531,0.13167428970336914
39.7.28.20,1,6532,0.13190937042236328
39.7.28.20,2,6532,0.13300180435180664
39.7.28.20,1,6534,0.10414004325866699
39.7.28.20,1,6535,0.11414504051208496
39.7.28.20,2,6534,0.11467885971069336
39.7.28.20,1,6536,0.11460447311401367
39.7.28.20,2,6535,0.11493325233459473
39.7.28.20,2,6536,0.11545443534851074
39.7.28.20,1,6537,0.11560606956481934
39.7.28.20,1,6538,0.1228780746459961
39.7.28.20,2,6537,0.12382316589355469
39.7.28.20,2,6538,0.12393903732299805
39.7.28.20,2,6539,0.12398576736450195
39.7.28.20,1,6539,0.12427330017089844
39.7.28.20,2,6540,0.1234290599822998
39.7.28.20,1,6540,0.1237027645111084
39.7.28.20,2,6541,0.12433576583862305
39.7.28.20,1,6541,0.12452411651611328
39.7.28.20,2,6542,0.12558746337890625
39.7.28.20,2,6543,0.12558817863464355
39.7.28.20,1,6542,0.1259901523590088
39.7.28.20,2,6544,0.12573456764221191
39.7.28.20,1,6543,0.12610387802124023
39.7.28.20,1,6545,0.12586402893066406
39.7.28.20,1,6544,0.126298189163208
39.7.28.20,2,6545,0.12633585929870605
39.7.28.20,1,6546,0.1286606788635254
39.7.28.20,2,6546,0.12912654876708984
39.7.28.20,2,6547,0.12911152839660645
39.7.28.20,1,6547,0.12940406799316406
39.7.28.20,2,6548,0.13007140159606934
39.7.28.20,1,6548,0.13029074668884277
39.7.28.20,2,6549,0.13041210174560547
39.7.28.20,2,6550,0.13144278526306152
39.7.28.20,1,6549,0.13187479972839355
39.7.28.20,1,6550,0.13188934326171875
39.7.28.20,2,6551,0.13178205490112305
39.7.28.20,1,6551,0.1321399211883545
39.7.28.20,1,6552,0.10274314880371094
39.7.28.20,2,6552,0.10292720794677734
39.7.28.20,1,6553,0.10461568832397461
39.7.28.20,1,6557,0.10396385192871094
39.7.28.20,1,6554,0.10548233985900879
39.7.28.20,2,6553,0.10593080520629883
39.7.28.20,2,6554,0.11459589004516602
39.7.28.20,2,6557,0.11404871940612793
39.7.28.20,1,6555,0.11497068405151367
39.7.28.20,1,6556,0.11553478240966797
39.7.28.20,2,6555,0.11593794822692871
39.7.28.20,2,6556,0.11693024635314941
39.7.28.20,1,6558,0.12153124809265137
39.7.28.20,1,6559,0.12178564071655273
39.7.28.20,2,6558,0.12225914001464844
39.7.28.20,2,6559,0.12215757369995117
39.7.28.20,2,6560,0.12324810028076172
39.7.28.20,1,6560,0.1238400936126709
