163.152.161.52,170,31.726,5701
163.152.161.52,171,32.292,4445
163.152.161.52,172,27.469,4449
163.152.161.52,173,37.993,9967
163.152.161.52,174,28.706,6572
163.152.161.52,175,30.369,4918
163.152.161.52,176,38.564,5186
163.152.161.52,177,29.002,9207
163.152.161.52,178,33.95,8050
163.152.161.52,179,30.177,4948
163.152.161.52,180,59.987,6459
163.152.161.52,181,29.441,8210
163.152.161.52,182,69.885,7515
163.152.161.52,183,37.658,6836
163.152.161.52,184,29.567,4950
163.152.161.52,185,56.899,8132
163.152.161.52,186,27.868,7653
163.152.161.52,187,28.911,5423
163.152.161.52,188,29.814,5975
163.152.161.52,189,28.595,6966
163.152.161.52,190,26.793,6677
163.152.161.52,191,27.606,5036
163.152.161.52,192,48.002,5206
163.152.161.52,193,27.017,6271
163.152.161.52,194,85.682,5074
163.152.161.52,195,52.693,4645
163.152.161.52,196,32.972,2831
163.152.161.52,197,28.659,6580
163.152.161.52,198,55.039,4755
163.152.161.52,199,27.95,3428
163.152.161.52,200,26.332,3358
163.152.161.52,201,27.799,5817
163.152.161.52,202,27.972,4962
163.152.161.52,203,28.58,3343
163.152.161.52,204,27.005,3138
163.152.161.52,205,28.079,5902
163.152.161.52,206,28.286,3430
163.152.161.52,207,65.357,1972
163.152.161.52,208,31.976,2696
163.152.161.52,209,31.439,6438
163.152.161.52,210,30.621,4160
163.152.161.52,211,28.281,2562
163.152.161.52,212,30.063,3148
163.152.161.52,213,28.941,7024
163.152.161.52,214,30.974,4859
163.152.161.52,215,26.567,2795
163.152.161.52,216,29.502,3778
163.152.161.52,217,28.454,6384
163.152.161.52,218,31.791,6945
163.152.161.52,219,30.508,4271
163.152.161.52,220,33.903,4791
163.152.161.52,221,28.081,8569
163.152.161.52,222,29.731,7990
163.152.161.52,223,29.513,5236
163.152.161.52,224,28.654,5910
163.152.161.52,225,30.168,5935
163.152.161.52,226,32.783,7423
163.152.161.52,227,30.456,6147
163.152.161.52,228,28.93,3331
163.152.161.52,229,31.116,5652
163.152.161.52,230,29.461,4827
163.152.161.52,231,25.759,3592
163.152.161.52,232,28.354,2874
163.152.161.52,233,33.682,6939
163.152.161.52,234,33.867,6136
163.152.161.52,235,31.617,3450
163.152.161.52,236,31.143,4669
163.152.161.52,237,36.933,11057
163.152.161.52,238,32.604,7756
163.152.161.52,239,30.203,4186
163.152.161.52,240,36.42,4418
163.152.161.52,241,43.372,12745
163.152.161.52,242,47.019,8454
163.152.161.52,243,38.736,6470
163.152.161.52,244,28.147,5340
163.152.161.52,245,39.544,19986
163.152.161.52,246,39.557,10298
163.152.161.52,247,30.698,5703
163.152.161.52,248,38.435,7572
163.152.161.52,249,34.111,30240
163.152.161.52,250,26.469,7745
163.152.161.52,251,35.678,14008
163.152.161.52,252,49.088,8825
163.152.161.52,253,29.116,5339
163.152.161.52,254,28.099,4718
163.152.161.52,255,32.533,13506
163.152.161.52,256,30.179,8073
163.152.161.52,257,26.707,4293
163.152.161.52,258,27.965,4827
163.152.161.52,259,33.897,12591
163.152.161.52,260,45.46,9443
163.152.161.52,261,29.083,4909
163.152.161.52,262,28.145,4697
163.152.161.52,263,32.298,13839
163.152.161.52,264,31.692,9184
163.152.161.52,265,31.786,5817
163.152.161.52,266,28.332,4977
163.152.161.52,267,34.469,14927
163.152.161.52,268,40.887,7648
163.152.161.52,269,30.296,5550
163.152.161.52,270,30.462,4517
163.152.161.52,271,39.022,14153
163.152.161.52,272,31.991,9537
163.152.161.52,273,29.513,5210
163.152.161.52,274,29.346,6688
163.152.161.52,275,35.601,14880
163.152.161.52,276,31.446,9512
163.152.161.52,277,30.468,5340
163.152.161.52,278,27.573,5860
163.152.161.52,279,29.861,13694
163.152.161.52,280,28.379,9719
163.152.161.52,281,30.379,5190
163.152.161.52,282,31.458,4645
163.152.161.52,283,82.599,13139
163.152.161.52,284,50.6,8258
163.152.161.52,285,33.676,4201
163.152.161.52,286,27.389,6280
163.152.161.52,287,34.034,14422
163.152.161.52,288,31.36,9044
163.152.161.52,289,30.633,5380
163.152.161.52,290,29.503,5518
163.152.161.52,291,45.019,11116
163.152.161.52,292,32.043,8650
163.152.161.52,293,86.707,5242
163.152.161.52,294,53.662,5065
163.152.161.52,295,34.271,11133
163.152.161.52,296,85.443,9285
163.152.161.52,297,53.383,6366
163.152.161.52,298,40.034,5763
163.152.161.52,299,49.681,14118
163.152.161.52,300,54.039,10240
163.152.161.52,301,33.548,5882
163.152.161.52,302,33.317,6894
163.152.161.52,303,36.814,19470
163.152.161.52,304,38.682,15435
163.152.161.52,305,38.924,8794
163.152.161.52,306,32.686,7438
163.152.161.52,307,39.189,11562
163.152.161.52,308,53.8,12679
163.152.161.52,309,37.403,7904
163.152.161.52,310,27.925,5335
163.152.161.52,311,31.979,10344
163.152.161.52,312,30.249,6433
163.152.161.52,313,32.262,4036
163.152.161.52,314,34.928,5762
163.152.161.52,315,48.774,6577
163.152.161.52,316,29.63,5629
163.152.161.52,317,28.529,3346
163.152.161.52,318,37.273,3044
163.152.161.52,319,35.913,8724
163.152.161.52,320,53.065,5813
163.152.161.52,321,38.894,3214
163.152.161.52,322,32.328,3912
163.152.161.52,323,31.12,8669
163.152.161.52,324,29.83,5022
163.152.161.52,325,31.321,4500
163.152.161.52,326,30.215,4140
163.152.161.52,327,32.775,13607
163.152.161.52,328,34.955,4696
163.152.161.52,329,32.293,1638
163.152.161.52,330,29.704,2550
163.152.161.52,331,30.325,8202
163.152.161.52,332,28.58,3467
163.152.161.52,333,39.236,2203
163.152.161.52,334,27.664,2274
163.152.161.52,335,30.381,9344
163.152.161.52,336,27.868,4872
163.152.161.52,337,27.908,2347
163.152.161.52,338,29.494,2535
163.152.161.52,339,31.433,9638
163.152.161.52,340,28.903,4952
163.152.161.52,341,29.28,3811
163.152.161.52,342,27.738,2563
163.152.161.52,343,31.702,9170
163.152.161.52,344,31.759,5206
163.152.161.52,345,24.887,4141
163.152.161.52,346,27.447,3190
163.152.161.52,347,33.266,6306
163.152.161.52,348,27.213,6490
163.152.161.52,349,27.158,4236
163.152.161.52,350,26.206,3433
163.152.161.52,351,28.282,4011
163.152.161.52,352,28.73,5060
163.152.161.52,353,27.237,3985
163.152.161.52,354,30.911,3808
163.152.161.52,355,26.075,2489
163.152.161.52,356,27.788,4097
163.152.161.52,357,26.618,2945
163.152.161.52,358,28.558,1969
163.152.161.52,359,30.258,3183
163.152.161.52,360,25.423,3724
163.152.161.52,361,34.638,2725
163.152.161.52,362,32.106,3282
163.152.161.52,363,27.723,5176
163.152.161.52,364,31.308,3360
163.152.161.52,365,35.295,3232
163.152.161.52,366,27.513,3068
163.152.161.52,367,30.149,4288
163.152.161.52,368,35.363,5168
163.152.161.52,369,31.791,3316
163.152.161.52,370,29.991,2236
163.152.161.52,371,41.096,3610
163.152.161.52,372,29.238,4225
163.152.161.52,373,40.196,2809
163.152.161.52,374,52.17,3730
163.152.161.52,375,33.687,7833
163.152.161.52,376,31.567,3990
163.152.161.52,377,29.047,2501
163.152.161.52,378,27.174,4619
163.152.161.52,379,35.17,14339
163.152.161.52,380,50.67,12842
163.152.161.52,381,28.78,7557
163.152.161.52,382,30.517,9602
163.152.161.52,383,48.315,14985
163.152.161.52,384,38.287,13028
163.152.161.52,385,32.155,8379
163.152.161.52,386,30.903,8341
163.152.161.52,387,41.727,15114
163.152.161.52,388,51.901,12436
163.152.161.52,389,34.017,8489
163.152.161.52,390,33.075,7831
163.152.161.52,391,29.569,7860
163.152.161.52,392,30.852,10802
163.152.161.52,393,34.038,6246
163.152.161.52,394,30.733,4281
163.152.161.52,395,34.251,8061
163.152.161.52,396,31.043,6912
163.152.161.52,397,29.123,5843
163.152.161.52,398,29.288,4950
163.152.161.52,399,30.064,6478
163.152.161.52,400,28.794,5218
163.152.161.52,401,28.091,4523
163.152.161.52,402,33.266,4819
163.152.161.52,403,26.026,5476
163.152.161.52,404,26.043,4144
163.152.161.52,405,30.882,3772
163.152.161.52,406,25.904,5929
163.152.161.52,407,27.64,6371
163.152.161.52,408,25.888,4128
163.152.161.52,409,28.106,4159
163.152.161.52,410,27.508,5040
163.152.161.52,411,26.719,4958
163.152.161.52,412,27.752,4007
163.152.161.52,413,26.083,3464
163.152.161.52,414,27.33,3478
163.152.161.52,415,29.893,4358
163.152.161.52,416,27.164,2959
163.152.161.52,417,26.519,2857
163.152.161.52,418,27.16,3860
163.152.161.52,419,29.827,3976
163.152.161.52,420,29.271,2886
163.152.161.52,421,29.054,2849
163.152.161.52,422,26.266,4318
163.152.161.52,423,29.889,4537
163.152.161.52,424,28.87,2016
163.152.161.52,425,27.662,2667
163.152.161.52,426,33.849,4979
163.152.161.52,427,34.114,3708
163.152.161.52,428,38.386,2145
163.152.161.52,429,25.098,1936
163.152.161.52,430,28.032,6149
163.152.161.52,431,29.373,4306
163.152.161.52,432,35.391,2338
163.152.161.52,433,25.66,2366
163.152.161.52,434,27.95,5104
163.152.161.52,435,26.249,4630
163.152.161.52,436,27.479,2498
163.152.161.52,437,26.081,2343
163.152.161.52,438,26.538,4146
163.152.161.52,439,49.525,4347
163.152.161.52,440,33.822,3239
163.152.161.52,441,26.66,3076
163.152.161.52,442,36.195,2712
163.152.161.52,443,28.784,2130
163.152.161.52,444,32.215,1820
163.152.161.52,445,28.157,2628
163.152.161.52,446,29.603,2091
163.152.161.52,447,27.896,1284
163.152.161.52,448,26.78,1619
163.152.161.52,449,32.862,4171
163.152.161.52,450,25.337,2783
163.152.161.52,451,28.159,1416
163.152.161.52,452,26.621,1813
163.152.161.52,453,27.505,7720
163.152.161.52,454,32.687,3492
163.152.161.52,455,27.518,1609
163.152.161.52,456,31.832,1764
163.152.161.52,457,41.176,6795
163.152.161.52,458,28.556,3755
163.152.161.52,459,25.047,1688
163.152.161.52,460,29.449,1539
163.152.161.52,461,28.816,6720
163.152.161.52,462,36.925,6323
163.152.161.52,463,35.924,2435
163.152.161.52,464,32.468,3890
163.152.161.52,465,27.678,8518
163.152.161.52,466,26.724,4451
163.152.161.52,467,30.174,2623
163.152.161.52,468,43.69,3127
163.152.161.52,469,34.912,8659
163.152.161.52,470,30.474,5363
163.152.161.52,471,44.005,2492
163.152.161.52,472,30.338,2854
163.152.161.52,473,38.265,7617
163.152.161.52,474,35.038,5260
163.152.161.52,475,54.398,3320
163.152.161.52,476,28.841,2474
163.152.161.52,477,33.652,10644
163.152.161.52,478,31.656,6438
163.152.161.52,479,27.367,3702
163.152.161.52,480,31.307,3451
163.152.161.52,481,29.581,8600
163.152.161.52,482,28.096,6148
163.152.161.52,483,43.799,3853
163.152.161.52,484,30.618,3219
163.152.161.52,485,30.655,9873
163.152.161.52,486,29.04,6480
163.152.161.52,487,30.203,3625
163.152.161.52,488,27.457,3461
163.152.161.52,489,28.829,11921
163.152.161.52,490,29.718,7596
163.152.161.52,491,26.401,5137
163.152.161.52,492,27.638,3272
163.152.161.52,493,35.398,11041
163.152.161.52,494,30.586,12810
163.152.161.52,495,30.241,7491
163.152.161.52,496,35.559,5616
163.152.161.52,497,34.029,18109
163.152.161.52,498,31.933,7518
163.152.161.52,499,27.269,4604
163.152.161.52,500,37.307,4964
163.152.161.52,501,30.264,8539
163.152.161.52,502,58.136,6442
163.152.161.52,503,33.355,5007
163.152.161.52,504,34.422,3650
163.152.161.52,505,28.128,7190
163.152.161.52,506,28.527,5652
163.152.161.52,507,29.204,3181
163.152.161.52,508,25.497,2785
163.152.161.52,509,28.126,7150
163.152.161.52,510,26.914,6457
163.152.161.52,511,24.434,3930
163.152.161.52,512,25.429,3172
163.152.161.52,513,30.171,5669
163.152.161.52,514,26.538,4485
163.152.161.52,515,32.333,2665
163.152.161.52,516,27.61,2422
163.152.161.52,517,28.383,4522
163.152.161.52,518,27.544,3700
163.152.161.52,519,28.156,2269
163.152.161.52,520,26.13,1799
163.152.161.52,521,26.279,2564
163.152.161.52,522,29.845,2985
163.152.161.52,523,26.294,1742
163.152.161.52,524,26.071,1566
163.152.161.52,525,26.451,3103
163.152.161.52,526,28.063,2077
163.152.161.52,527,26.341,1386
163.152.161.52,528,26.79,5481
163.152.161.52,529,90.19,4084
163.152.161.52,530,57.162,2296
163.152.161.52,531,26.467,2110
163.152.161.52,532,25.983,5531
163.152.161.52,533,30.74,3461
163.152.161.52,534,26.426,2269
163.152.161.52,535,26.922,2387
163.152.161.52,536,29.119,4763
163.152.161.52,537,36.897,3515
163.152.161.52,538,30.526,1874
163.152.161.52,539,38.7,2558
163.152.161.52,540,28.523,3639
163.152.161.52,541,31.393,3924
163.152.161.52,542,27.403,2353
163.152.161.52,543,34.29,2351
163.152.161.52,544,32.174,3434
163.152.161.52,545,29.625,2976
163.152.161.52,546,31.362,2837
163.152.161.52,547,29.501,2110
163.152.161.52,548,29.364,3893
163.152.161.52,549,28.911,3499
163.152.161.52,550,26.593,2197
163.152.161.52,551,30.133,2434
163.152.161.52,552,31.478,5499
163.152.161.52,553,30.471,3784
163.152.161.52,554,29.014,2598
163.152.161.52,555,31.496,3555
163.152.161.52,556,30.096,7703
163.152.161.52,557,35.118,8743
163.152.161.52,558,26.97,4623
163.152.161.52,559,37.501,5398
163.152.161.52,560,28.4,7653
163.152.161.52,561,36.249,6225
163.152.161.52,562,32.233,4901
163.152.161.52,563,29.759,4935
163.152.161.52,564,33.09,14617
163.152.161.52,565,36.107,11110
163.152.161.52,566,29.368,5881
163.152.161.52,567,32.331,7296
163.152.161.52,568,51.999,18129
163.152.161.52,569,45.755,15773
163.152.161.52,570,31.467,9648
163.152.161.52,571,30.753,9702
163.152.161.52,572,39.189,21397
163.152.161.52,573,37.752,15684
163.152.161.52,574,30.608,10122
163.152.161.52,575,32.463,10709
163.152.161.52,576,43.921,20934
163.152.161.52,577,36.733,15351
163.152.161.52,578,29.419,10244
163.152.161.52,579,33.993,13887
163.152.161.52,580,35.955,15440
163.152.161.52,581,34.384,13558
163.152.161.52,582,41.64,9401
163.152.161.52,583,38.751,8318
163.152.161.52,584,38.563,18137
163.152.161.52,585,38.066,15356
163.152.161.52,586,33.841,11287
163.152.161.52,587,32.102,10536
163.152.161.52,588,33.62,18073
163.152.161.52,589,35.178,12689
163.152.161.52,590,31.209,6686
163.152.161.52,591,28.973,7972
163.152.161.52,592,32.322,22150
163.152.161.52,593,34.118,15174
163.152.161.52,594,34.496,10696
163.152.161.52,595,26.734,10724
163.152.161.52,596,33.305,15017
163.152.161.52,597,34.282,14141
163.152.161.52,598,32.077,9059
163.152.161.52,599,29.159,7063
163.152.161.52,600,37.435,12647
163.152.161.52,601,30.919,9434
163.152.161.52,602,28.641,5076
163.152.161.52,603,27.436,6389
163.152.161.52,604,27.846,8315
163.152.161.52,605,27.223,6614
163.152.161.52,606,27.256,4045
163.152.161.52,607,26.497,4037
163.152.161.52,608,26.008,4532
163.152.161.52,609,29.72,5932
163.152.161.52,610,26.816,3219
163.152.161.52,611,31.503,3134
163.152.161.52,612,29.305,3813
163.152.161.52,613,27.325,3417
163.152.161.52,614,27.501,2698
163.152.161.52,615,29.919,2277
163.152.161.52,616,27.144,3717
163.152.161.52,617,28.206,4055
163.152.161.52,618,35.403,2168
163.152.161.52,619,27.402,2285
163.152.161.52,620,42.046,4367
163.152.161.52,621,33.385,3388
163.152.161.52,622,26.894,2118
163.152.161.52,623,26.461,1843
163.152.161.52,624,25.82,5139
163.152.161.52,625,29.951,4090
163.152.161.52,626,26.035,1793
163.152.161.52,627,37.801,1828
163.152.161.52,628,31.165,6241
163.152.161.52,629,27.861,4462
163.152.161.52,630,24.255,1857
163.152.161.52,631,32.9,2006
163.152.161.52,632,28.583,5646
163.152.161.52,633,27.113,4004
163.152.161.52,634,35.48,3654
163.152.161.52,635,25.941,1665
163.152.161.52,636,28.812,5337
163.152.161.52,637,26.603,3748
163.152.161.52,638,26.645,1716
163.152.161.52,639,29.282,2581
163.152.161.52,640,30.909,4189
163.152.161.52,641,27.337,4275
163.152.161.52,642,38.249,3056
163.152.161.52,643,27.6,2260
163.152.161.52,644,27.691,4892
163.152.161.52,645,58.106,3890
163.152.161.52,646,27.602,2071
163.152.161.52,647,30.413,2316
163.152.161.52,648,56.555,8698
163.152.161.52,649,29.533,5833
163.152.161.52,650,27.531,3555
163.152.161.52,651,28.679,2558
163.152.161.52,652,30.556,6284
163.152.161.52,653,29.251,4302
163.152.161.52,654,30.219,2403
163.152.161.52,655,33.541,2410
163.152.161.52,656,37.757,5659
163.152.161.52,657,31.418,2793
163.152.161.52,658,28.844,6682
163.152.161.52,659,30.979,5972
163.152.161.52,660,25.779,4710
163.152.161.52,661,31.73,5147
163.152.161.52,662,34.438,9461
163.152.161.52,663,32.36,8440
163.152.161.52,664,31.266,4604
163.152.161.52,665,47.968,5019
163.152.161.52,666,33.917,8378
163.152.161.52,667,47.331,8945
163.152.161.52,668,42.56,6403
163.152.161.52,669,79.215,4271
163.152.161.52,670,51.186,7266
163.152.161.52,671,31.831,6602
163.152.161.52,672,70.481,4178
163.152.161.52,673,37.516,4677
163.152.161.52,674,47.992,11826
