Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2
,,3038,,211.234.180.204,2.0,0.0997986793518066
,,3039,,211.234.180.204,2.0,0.09971284866333
,,3040,,211.234.180.204,2.0,0.1001105308532714
,,3042,,211.234.180.204,2.0,0.0665521621704101
,,3072,,211.234.180.204,2.0,0.1184673309326171
,,3073,,211.234.180.204,2.0,0.1185448169708252
,,3074,,211.234.180.204,2.0,0.1186227798461914
,,3075,,211.234.180.204,2.0,0.1187047958374023
,,3076,,211.234.180.204,2.0,0.1188535690307617
,,3078,,211.234.180.204,2.0,0.0854218006134033
,,3079,,211.234.180.204,2.0,0.0855698585510253
,,3084,,211.234.180.204,2.0,0.0540897846221923
,,3085,,211.234.180.204,2.0,0.0545291900634765
,,3086,,211.234.180.204,2.0,0.0544791221618652
,,3087,,211.234.180.204,2.0,0.0548734664916992
,,3088,,211.234.180.204,2.0,0.0555112361907959
,,3109,,211.234.180.204,2.0,0.0847375392913818
,,3110,,211.234.180.204,2.0,0.0849852561950683
,,3111,,211.234.180.204,2.0,0.0862057209014892
,,3112,,211.234.180.204,2.0,0.0861773490905761
,,3124,,211.234.180.204,2.0,0.1643011569976806
,,3126,,211.234.180.204,2.0,0.1307215690612793
,,3127,,211.234.180.204,2.0,0.1306180953979492
,,3128,,211.234.180.204,2.0,0.1306262016296386
,,3234,,211.234.180.204,2.0,0.0381505489349365
,,3235,,211.234.180.204,2.0,0.0384430885314941
,,3236,,211.234.180.204,2.0,0.039863109588623
,,3237,,211.234.180.204,2.0,0.0404360294342041
,,3238,,211.234.180.204,2.0,0.0405812263488769
,,3246,,211.234.180.204,2.0,0.1345257759094238
,,3247,,211.234.180.204,2.0,0.1347532272338867
,,3248,,211.234.180.204,2.0,0.1353068351745605
,,3249,,211.234.180.204,2.0,0.1360940933227539
,,3250,,211.234.180.204,2.0,0.1365957260131836
,,3252,,211.234.180.204,2.0,0.1031990051269531
,,3253,,211.234.180.204,2.0,0.1034934520721435
,,3258,,211.234.180.204,2.0,0.0720303058624267
,,3259,,211.234.180.204,2.0,0.072521686553955
,,3260,,211.234.180.204,2.0,0.0725102424621582
,,3261,,211.234.180.204,2.0,0.0725035667419433
,,3262,,211.234.180.204,2.0,0.0729515552520752
,,3327,,211.234.180.204,2.0,0.0363662242889404
,,3382,,211.234.180.204,2.0,0.0373346805572509
,,3400,,211.234.180.204,2.0,0.0406806468963623
,,3513,,211.234.180.204,2.0,0.0376467704772949
,,3676,,211.234.180.204,2.0,0.0477337837219238
,,3688,,211.234.180.204,2.0,0.0437939167022705
,,3844,,211.234.180.204,2.0,0.0400886535644531
,,3880,,211.234.180.204,2.0,0.0361769199371337
,,3922,,211.234.180.204,2.0,0.0411336421966552
,,4330,,211.234.180.204,2.0,0.0350093841552734
,,4954,,211.234.180.204,2.0,0.0392348766326904
,,5128,,211.234.180.204,2.0,0.0304727554321289
,,5409,,211.234.180.204,2.0,0.0416812896728515
,,5446,,211.234.180.204,2.0,0.0379703044891357
,,5492,,211.234.180.204,2.0,0.145723819732666
