Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2,Latency Difference
211.234.180.204,1.0,3018,0.1956586837768554,211.234.180.204,2.0,0.0336346626281738,0.1620240211486816
211.234.180.204,1.0,3144,0.131371259689331,211.234.180.204,2.0,0.1631321907043457,0.031760931015014704
211.234.180.204,1.0,3145,0.1314852237701416,211.234.180.204,2.0,0.1631908416748047,0.031705617904663086
211.234.180.204,1.0,3146,0.1316549777984619,211.234.180.204,2.0,0.164865493774414,0.03321051597595212
211.234.180.204,1.0,3147,0.1318159103393554,211.234.180.204,2.0,0.1649894714355468,0.03317356109619138
211.234.180.204,1.0,5533,0.131157636642456,211.234.180.204,2.0,0.1549923419952392,0.023834705352783203
211.234.180.204,1.0,5699,0.1158397197723388,211.234.180.204,2.0,0.093574047088623,0.022265672683715793
211.234.180.204,1.0,13374,0.1659059524536132,211.234.180.204,2.0,0.143625259399414,0.02228069305419919
211.234.180.204,1.0,13375,0.1656625270843505,211.234.180.204,2.0,0.1437759399414062,0.021886587142944308
211.234.180.204,1.0,13620,0.1291506290435791,211.234.180.204,2.0,0.1522984504699707,0.0231478214263916
211.234.180.204,1.0,13621,0.1299259662628173,211.234.180.204,2.0,0.1541295051574707,0.024203538894653404
211.234.180.204,1.0,13622,0.1302103996276855,211.234.180.204,2.0,0.1543912887573242,0.0241808891296387
211.234.180.204,1.0,13623,0.1313378810882568,211.234.180.204,2.0,0.1567909717559814,0.02545309066772458
211.234.180.204,1.0,15327,0.0460677146911621,211.234.180.204,2.0,0.0252892971038818,0.0207784175872803
211.234.180.204,1.0,15328,0.04634690284729,211.234.180.204,2.0,0.0255827903747558,0.020764112472534197
211.234.180.204,1.0,15977,0.1837279796600341,211.234.180.204,2.0,0.1567466259002685,0.026981353759765597
211.234.180.204,1.0,15972,0.1848282814025879,211.234.180.204,2.0,0.1633021831512451,0.0215260982513428
211.234.180.204,1.0,15973,0.1856858730316162,211.234.180.204,2.0,0.1635074615478515,0.022178411483764704
211.234.180.204,1.0,16346,0.1703171730041504,211.234.180.204,2.0,0.145979642868042,0.0243375301361084
