Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2,Latency Difference
39.7.231.101,1.0,102,0.0574989318847656,39.7.231.101,2.0,0.0238621234893798,0.0336368083953858
39.7.231.101,1.0,408,0.0232276916503906,39.7.231.101,2.0,0.0460805892944335,0.022852897644042896
39.7.231.101,1.0,1032,0.0459868907928466,39.7.231.101,2.0,0.025895357131958,0.020091533660888602
39.7.231.101,1.0,1038,0.0467450618743896,39.7.231.101,2.0,0.0242021083831787,0.0225429534912109
39.7.231.101,1.0,1135,0.026768684387207,39.7.231.101,2.0,0.0499475002288818,0.0231788158416748
39.7.231.101,1.0,1136,0.0269088745117187,39.7.231.101,2.0,0.0507543087005615,0.0238454341888428
39.7.231.101,1.0,1182,0.0517201423645019,39.7.231.101,2.0,0.0241611003875732,0.027559041976928697
39.7.231.101,1.0,1206,0.024932861328125,39.7.231.101,2.0,0.0520789623260498,0.027146100997924798
39.7.231.101,1.0,1633,0.025864839553833,39.7.231.101,2.0,0.0472452640533447,0.021380424499511698
39.7.231.101,1.0,1644,0.0232353210449218,39.7.231.101,2.0,0.052138328552246,0.028903007507324198
39.7.231.101,1.0,2082,0.0236191749572753,39.7.231.101,2.0,0.0558393001556396,0.0322201251983643
39.7.231.101,1.0,2100,0.0243060588836669,39.7.231.101,2.0,0.0497450828552246,0.025439023971557704
39.7.231.101,1.0,2178,0.0236365795135498,39.7.231.101,2.0,0.0518114566802978,0.028174877166748002
39.7.231.101,1.0,2226,0.0237696170806884,39.7.231.101,2.0,0.0509252548217773,0.027155637741088902
39.7.231.101,1.0,2401,0.0259182453155517,39.7.231.101,2.0,0.0526227951049804,0.0267045497894287
39.7.231.101,1.0,2472,0.0520670413970947,39.7.231.101,2.0,0.0242090225219726,0.027858018875122098
39.7.231.101,1.0,2508,0.0500135421752929,39.7.231.101,2.0,0.0230624675750732,0.0269510746002197
39.7.231.101,1.0,2604,0.0248141288757324,39.7.231.101,2.0,0.0492284297943115,0.0244143009185791
39.7.231.101,1.0,2682,0.0512351989746093,39.7.231.101,2.0,0.0244417190551757,0.026793479919433597
39.7.231.101,1.0,3492,0.0491642951965332,39.7.231.101,2.0,0.0231730937957763,0.025991201400756902
39.7.231.101,1.0,3552,0.0234780311584472,39.7.231.101,2.0,0.048527717590332,0.025049686431884797
39.7.231.101,1.0,3678,0.0230252742767334,39.7.231.101,2.0,0.0507357120513916,0.027710437774658203
39.7.231.101,1.0,3805,0.0344746112823486,39.7.231.101,2.0,0.062178611755371,0.0277040004730224
39.7.231.101,1.0,3852,0.02524995803833,39.7.231.101,2.0,0.0512821674346923,0.0260322093963623
39.7.231.101,1.0,3876,0.0498490333557128,39.7.231.101,2.0,0.0230333805084228,0.02681565284729
39.7.231.101,1.0,4002,0.052851915359497,39.7.231.101,2.0,0.0239009857177734,0.0289509296417236
39.7.231.101,1.0,4026,0.0240674018859863,39.7.231.101,2.0,0.0522968769073486,0.028229475021362298
39.7.231.101,1.0,4159,0.0546095371246337,39.7.231.101,2.0,0.0254352092742919,0.0291743278503418
39.7.231.101,1.0,4164,0.0456130504608154,39.7.231.101,2.0,0.0238676071166992,0.0217454433441162
39.7.231.101,1.0,4357,0.0253767967224121,39.7.231.101,2.0,0.0457425117492675,0.020365715026855403
39.7.231.101,1.0,4405,0.0502123832702636,39.7.231.101,2.0,0.0242290496826171,0.0259833335876465
39.7.231.101,1.0,4462,0.027850866317749,39.7.231.101,2.0,0.0483379364013671,0.020487070083618098
39.7.231.101,1.0,4590,0.053307294845581,39.7.231.101,2.0,0.0230598449707031,0.0302474498748779
39.7.231.101,1.0,4627,0.0453431606292724,39.7.231.101,2.0,0.0251214504241943,0.020221710205078097
39.7.231.101,1.0,4764,0.0269694328308105,39.7.231.101,2.0,0.0541930198669433,0.0272235870361328
39.7.231.101,1.0,4765,0.0270967483520507,39.7.231.101,2.0,0.0543835163116455,0.0272867679595948
39.7.231.101,1.0,5106,0.0508193969726562,39.7.231.101,2.0,0.0228152275085449,0.0280041694641113
39.7.231.101,1.0,5232,0.0514657497406005,39.7.231.101,2.0,0.0234487056732177,0.028017044067382802
39.7.231.101,1.0,5256,0.0244600772857666,39.7.231.101,2.0,0.050800085067749,0.0263400077819824
39.7.231.101,1.0,5347,0.0600175857543945,39.7.231.101,2.0,0.0322396755218505,0.027777910232543994
39.7.231.101,1.0,5364,0.0228354930877685,39.7.231.101,2.0,0.0463335514068603,0.023498058319091804
39.7.231.101,1.0,5573,0.0600898265838623,39.7.231.101,2.0,0.03169846534729,0.0283913612365723
39.7.231.101,1.0,5569,0.0608890056610107,39.7.231.101,2.0,0.0340268611907959,0.026862144470214802
39.7.231.101,1.0,5570,0.0611011981964111,39.7.231.101,2.0,0.0341579914093017,0.026943206787109396
39.7.231.101,1.0,5571,0.0612871646881103,39.7.231.101,2.0,0.0354669094085693,0.025820255279541002
39.7.231.101,1.0,6048,0.0520248413085937,39.7.231.101,2.0,0.0229170322418212,0.029107809066772503
39.7.231.101,1.0,6144,0.0531649589538574,39.7.231.101,2.0,0.0242905616760253,0.0288743972778321
39.7.231.101,1.0,6318,0.0240283012390136,39.7.231.101,2.0,0.0445377826690673,0.0205094814300537
39.7.231.101,1.0,6336,0.0226707458496093,39.7.231.101,2.0,0.0502398014068603,0.027569055557251004
39.7.231.101,1.0,6489,0.027104377746582,39.7.231.101,2.0,0.0503919124603271,0.0232875347137451
39.7.231.101,1.0,6618,0.0586400032043457,39.7.231.101,2.0,0.0231151580810546,0.0355248451232911
39.7.231.101,1.0,6619,0.0602815151214599,39.7.231.101,2.0,0.0245540142059326,0.0357275009155273
39.7.231.101,1.0,6642,0.3678555488586426,39.7.231.101,2.0,0.0252058506011962,0.3426496982574464
39.7.231.101,1.0,6758,0.0339937210083007,39.7.231.101,2.0,0.061171531677246,0.0271778106689453
39.7.231.101,1.0,6798,0.0456020832061767,39.7.231.101,2.0,0.0234076976776123,0.0221943855285644
39.7.231.101,1.0,6828,0.0244243144989013,39.7.231.101,2.0,0.0506021976470947,0.026177883148193398
39.7.231.101,1.0,6919,0.0442402362823486,39.7.231.101,2.0,0.0240960121154785,0.0201442241668701
39.7.231.101,1.0,6954,0.0224854946136474,39.7.231.101,2.0,0.0496089458465576,0.027123451232910205
39.7.231.101,1.0,6987,0.048668622970581,39.7.231.101,2.0,0.024672508239746,0.023996114730835
39.7.231.101,1.0,7008,0.0263974666595459,39.7.231.101,2.0,0.0530016422271728,0.026604175567626905
39.7.231.101,1.0,7092,0.0501520633697509,39.7.231.101,2.0,0.0235753059387207,0.0265767574310302
39.7.231.101,1.0,7152,0.0314600467681884,39.7.231.101,2.0,0.0584363937377929,0.0269763469696045
39.7.231.101,1.0,7338,0.0222837924957275,39.7.231.101,2.0,0.0588142871856689,0.03653049468994139
39.7.231.101,1.0,7524,0.0585870742797851,39.7.231.101,2.0,0.0221595764160156,0.036427497863769503
39.7.231.101,1.0,7579,0.0532903671264648,39.7.231.101,2.0,0.0256664752960205,0.0276238918304443
39.7.231.101,1.0,7711,0.0251848697662353,39.7.231.101,2.0,0.0477142333984375,0.0225293636322022
39.7.231.101,1.0,7716,0.0224971771240234,39.7.231.101,2.0,0.0452175140380859,0.022720336914062503
39.7.231.101,1.0,7782,0.0327620506286621,39.7.231.101,2.0,0.0598330497741699,0.0270709991455078
39.7.231.101,1.0,7914,0.0234205722808837,39.7.231.101,2.0,0.0472261905670166,0.023805618286132903
39.7.231.101,1.0,7981,0.0486464500427246,39.7.231.101,2.0,0.0237088203430175,0.024937629699707104
39.7.231.101,1.0,8118,0.0502655506134033,39.7.231.101,2.0,0.022806167602539,0.0274593830108643
39.7.231.101,1.0,8130,0.0228424072265625,39.7.231.101,2.0,0.064622163772583,0.041779756546020494
39.7.231.101,1.0,8886,0.0234754085540771,39.7.231.101,2.0,0.0523614883422851,0.028886079788208
39.7.231.101,1.0,8887,0.02508544921875,39.7.231.101,2.0,0.054239273071289,0.029153823852539
39.7.231.101,1.0,8987,0.0489709377288818,39.7.231.101,2.0,0.0261390209197998,0.022831916809082
39.7.231.101,1.0,9042,0.0235106945037841,39.7.231.101,2.0,0.0570259094238281,0.033515214920044
39.7.231.101,1.0,9097,0.3616063594818115,39.7.231.101,2.0,0.0264472961425781,0.3351590633392334
39.7.231.101,1.0,9098,0.363203763961792,39.7.231.101,2.0,0.026625633239746,0.336578130722046
39.7.231.101,1.0,9261,0.0272443294525146,39.7.231.101,2.0,0.0543475151062011,0.027103185653686503
39.7.231.101,1.0,9318,0.0250730514526367,39.7.231.101,2.0,0.3661391735076904,0.34106612205505366
39.7.231.101,1.0,9486,0.0583055019378662,39.7.231.101,2.0,0.031198501586914,0.027107000350952197
39.7.231.101,1.0,9636,0.0252251625061035,39.7.231.101,2.0,0.0531606674194335,0.02793550491333
39.7.231.101,1.0,9660,0.0513708591461181,39.7.231.101,2.0,0.0241563320159912,0.0272145271301269
39.7.231.101,1.0,9684,0.0231413841247558,39.7.231.101,2.0,0.0510389804840087,0.0278975963592529
39.7.231.101,1.0,9750,0.0591752529144287,39.7.231.101,2.0,0.0252697467803955,0.033905506134033196
39.7.231.101,1.0,9768,0.0247523784637451,39.7.231.101,2.0,0.3665356636047363,0.34178328514099116
39.7.231.101,1.0,9840,0.0237114429473876,39.7.231.101,2.0,0.0530426502227783,0.029331207275390698
39.7.231.101,1.0,9912,0.0508050918579101,39.7.231.101,2.0,0.0246973037719726,0.0261077880859375
39.7.231.101,1.0,9938,0.0530016422271728,39.7.231.101,2.0,0.0287783145904541,0.0242233276367187
39.7.231.101,1.0,9939,0.0531928539276123,39.7.231.101,2.0,0.0288562774658203,0.024336576461792
39.7.231.101,1.0,9960,0.0513169765472412,39.7.231.101,2.0,0.0223691463470459,0.0289478302001953
39.7.231.101,1.0,10115,0.0441608428955078,39.7.231.101,2.0,0.0672259330749511,0.023065090179443304
39.7.231.101,1.0,10114,0.047483205795288,39.7.231.101,2.0,0.0689175128936767,0.0214343070983887
39.7.231.101,1.0,10152,0.0506584644317626,39.7.231.101,2.0,0.0252816677093505,0.0253767967224121
39.7.231.101,1.0,10185,0.0512659549713134,39.7.231.101,2.0,0.0296592712402343,0.0216066837310791
39.7.231.101,1.0,10224,0.0221352577209472,39.7.231.101,2.0,0.0491378307342529,0.027002573013305702
39.7.231.101,1.0,10269,0.0253882408142089,39.7.231.101,2.0,0.0454447269439697,0.020056486129760798
39.7.231.101,1.0,10314,0.0334939956665039,39.7.231.101,2.0,0.0617311000823974,0.0282371044158935
39.7.231.101,1.0,10368,0.0241179466247558,39.7.231.101,2.0,0.049295425415039,0.0251774787902832
39.7.231.101,1.0,10392,0.0584948062896728,39.7.231.101,2.0,0.0300118923187255,0.028482913970947304
39.7.231.101,1.0,10554,0.0512194633483886,39.7.231.101,2.0,0.0232253074645996,0.027994155883789004
39.7.231.101,1.0,10650,0.0230298042297363,39.7.231.101,2.0,0.0490384101867675,0.0260086059570312
39.7.231.101,1.0,10710,0.0473885536193847,39.7.231.101,2.0,0.0221419334411621,0.025246620178222604
39.7.231.101,1.0,10977,0.0444538593292236,39.7.231.101,2.0,0.1609396934509277,0.1164858341217041
39.7.231.101,1.0,11035,0.0548110008239746,39.7.231.101,2.0,0.0828197002410888,0.028008699417114195
39.7.231.101,1.0,11222,0.0622985363006591,39.7.231.101,2.0,0.0983374118804931,0.03603887557983399
39.7.231.101,1.0,11334,0.0225691795349121,39.7.231.101,2.0,0.0488431453704834,0.0262739658355713
39.7.231.101,1.0,11588,0.0616509914398193,39.7.231.101,2.0,0.0414066314697265,0.0202443599700928
39.7.231.101,1.0,11610,0.0216395854949951,39.7.231.101,2.0,0.0512089729309082,0.029569387435913103
39.7.231.101,1.0,11670,0.0509414672851562,39.7.231.101,2.0,0.0216569900512695,0.0292844772338867
39.7.231.101,1.0,11671,0.0511343479156494,39.7.231.101,2.0,0.0248701572418212,0.0262641906738282
39.7.231.101,1.0,11672,0.0513005256652832,39.7.231.101,2.0,0.025101900100708,0.026198625564575202
39.7.231.101,1.0,11675,0.0528736114501953,39.7.231.101,2.0,0.0251681804656982,0.027705430984497098
39.7.231.101,1.0,11673,0.0532925128936767,39.7.231.101,2.0,0.0254907608032226,0.0278017520904541
39.7.231.101,1.0,11674,0.0534553527832031,39.7.231.101,2.0,0.0256192684173584,0.0278360843658447
39.7.231.101,1.0,11738,0.061338186264038,39.7.231.101,2.0,0.0379798412322998,0.023358345031738205
39.7.231.101,1.0,12084,0.1193351745605468,39.7.231.101,2.0,0.0227918624877929,0.0965433120727539
39.7.231.101,1.0,12234,0.0507473945617675,39.7.231.101,2.0,0.0241127014160156,0.0266346931457519
39.7.231.101,1.0,12285,0.051196813583374,39.7.231.101,2.0,0.1493639945983886,0.09816718101501459
39.7.231.101,1.0,12330,0.0485835075378418,39.7.231.101,2.0,0.0245399475097656,0.024043560028076196
39.7.231.101,1.0,12516,0.0518884658813476,39.7.231.101,2.0,0.025245189666748,0.026643276214599602
39.7.231.101,1.0,12540,0.0497176647186279,39.7.231.101,2.0,0.0243854522705078,0.025332212448120103
39.7.231.101,1.0,12696,0.0235581398010253,39.7.231.101,2.0,0.3589050769805908,0.33534693717956554
39.7.231.101,1.0,12812,0.039741039276123,39.7.231.101,2.0,0.0696001052856445,0.029859066009521505
39.7.231.101,1.0,12828,0.0647614002227783,39.7.231.101,2.0,0.0303578376770019,0.03440356254577641
39.7.231.101,1.0,12954,0.0479001998901367,39.7.231.101,2.0,0.0220749378204345,0.025825262069702197
39.7.231.101,1.0,13002,0.3669183254241943,39.7.231.101,2.0,0.022383689880371,0.3445346355438233
39.7.231.101,1.0,13206,0.0230853557586669,39.7.231.101,2.0,0.0515220165252685,0.0284366607666016
39.7.231.101,1.0,13243,0.0454747676849365,39.7.231.101,2.0,0.0249598026275634,0.020514965057373102
39.7.231.101,1.0,13247,0.0472831726074218,39.7.231.101,2.0,0.0260913372039794,0.0211918354034424
39.7.231.101,1.0,13246,0.0476651191711425,39.7.231.101,2.0,0.0260059833526611,0.0216591358184814
39.7.231.101,1.0,13275,0.0454053878784179,39.7.231.101,2.0,0.0247650146484375,0.0206403732299804
39.7.231.101,1.0,13276,0.0455284118652343,39.7.231.101,2.0,0.0248408317565917,0.0206875801086426
39.7.231.101,1.0,13314,0.0228526592254638,39.7.231.101,2.0,0.050455093383789,0.0276024341583252
39.7.231.101,1.0,13315,0.0227482318878173,39.7.231.101,2.0,0.0506336688995361,0.0278854370117188
39.7.231.101,1.0,13319,0.0235393047332763,39.7.231.101,2.0,0.0542304515838623,0.030691146850585996
39.7.231.101,1.0,13316,0.0242402553558349,39.7.231.101,2.0,0.0521857738494873,0.0279455184936524
39.7.231.101,1.0,13317,0.025205373764038,39.7.231.101,2.0,0.0524017810821533,0.0271964073181153
39.7.231.101,1.0,13318,0.0253741741180419,39.7.231.101,2.0,0.0525298118591308,0.0271556377410889
39.7.231.101,1.0,13350,0.0216805934906005,39.7.231.101,2.0,0.0487794876098632,0.0270988941192627
39.7.231.101,1.0,13502,0.1771538257598877,39.7.231.101,2.0,0.0694005489349365,0.1077532768249512
39.7.231.101,1.0,13565,0.0418157577514648,39.7.231.101,2.0,0.0876467227935791,0.0458309650421143
39.7.231.101,1.0,13573,0.0297005176544189,39.7.231.101,2.0,0.1889336109161377,0.1592330932617188
39.7.231.101,1.0,13671,0.1173481941223144,39.7.231.101,2.0,0.0869264602661132,0.0304217338562012
39.7.231.101,1.0,13672,0.1174066066741943,39.7.231.101,2.0,0.0872418880462646,0.030164718627929688
39.7.231.101,1.0,13674,0.0836973190307617,39.7.231.101,2.0,0.0558695793151855,0.027827739715576207
39.7.231.101,1.0,13675,0.0837159156799316,39.7.231.101,2.0,0.0556881427764892,0.028027772903442397
39.7.231.101,1.0,13830,0.025012731552124,39.7.231.101,2.0,0.0501811504364013,0.0251684188842773
39.7.231.101,1.0,13950,0.0251102447509765,39.7.231.101,2.0,0.0522437095642089,0.0271334648132324
39.7.231.101,1.0,13992,0.0484683513641357,39.7.231.101,2.0,0.0216925144195556,0.0267758369445801
39.7.231.101,1.0,14101,0.0630621910095214,39.7.231.101,2.0,0.0260672569274902,0.0369949340820312
39.7.231.101,1.0,14201,0.0241425037384033,39.7.231.101,2.0,0.0443489551544189,0.020206451416015597
39.7.231.101,1.0,14197,0.0246644020080566,39.7.231.101,2.0,0.0462350845336914,0.0215706825256348
