Interface IP,Interface ID,Sequence Number,Latency
118.235.3.24,2,1123,0.057474136352539
118.235.3.24,2,1124,0.0575873851776123
118.235.3.24,2,1125,0.0576152801513671
118.235.3.24,2,1126,0.0580430030822753
118.235.3.24,2,1182,0.0561878681182861
118.235.3.24,2,1183,0.0561959743499755
118.235.3.24,2,1184,0.0563538074493408
118.235.3.24,2,1185,0.0562822818756103
118.235.3.24,2,1187,0.0560214519500732
118.235.3.24,2,1186,0.0564851760864257
118.235.3.24,2,1273,0.05314302444458
118.235.3.24,2,1277,0.0520250797271728
118.235.3.24,2,1274,0.0532994270324707
118.235.3.24,2,1275,0.0530703067779541
118.235.3.24,2,1276,0.0530359745025634
118.235.3.24,2,1331,0.0535938739776611
118.235.3.24,2,1326,0.0545101165771484
118.235.3.24,2,1327,0.0544888973236084
118.235.3.24,2,1328,0.0545511245727539
118.235.3.24,2,1329,0.0546708106994628
118.235.3.24,2,1330,0.0549211502075195
118.235.3.24,2,1350,0.0550923347473144
118.235.3.24,2,1351,0.0549607276916503
118.235.3.24,2,1352,0.0551161766052246
118.235.3.24,2,1353,0.0549476146697998
118.235.3.24,2,1354,0.0548913478851318
118.235.3.24,2,1355,0.0547988414764404
118.235.3.24,2,1391,0.0519111156463623
118.235.3.24,2,1386,0.0532844066619873
118.235.3.24,2,1387,0.0531432628631591
118.235.3.24,2,1388,0.053114891052246
118.235.3.24,2,1389,0.0530586242675781
118.235.3.24,2,1390,0.0533289909362793
118.235.3.24,2,1393,0.0503990650177001
118.235.3.24,2,1415,0.0528788566589355
118.235.3.24,2,1410,0.0543372631072998
118.235.3.24,2,1411,0.0542562007904052
118.235.3.24,2,1412,0.0541162490844726
118.235.3.24,2,1413,0.0540366172790527
118.235.3.24,2,1414,0.0542938709259033
118.235.3.24,2,1422,0.0549635887145996
118.235.3.24,2,1423,0.0549335479736328
118.235.3.24,2,1424,0.0550355911254882
118.235.3.24,2,1425,0.0551040172576904
118.235.3.24,2,1426,0.0550651550292968
118.235.3.24,2,1427,0.0550143718719482
118.235.3.24,2,1439,0.053009033203125
118.235.3.24,2,1434,0.05450439453125
118.235.3.24,2,1435,0.0545041561126709
118.235.3.24,2,1436,0.0544915199279785
118.235.3.24,2,1437,0.0545108318328857
118.235.3.24,2,1438,0.0545015335083007
118.235.3.24,2,1463,0.0527725219726562
118.235.3.24,2,1458,0.054250955581665
118.235.3.24,2,1459,0.054175853729248
118.235.3.24,2,1460,0.0541615486145019
118.235.3.24,2,1461,0.05411958694458
118.235.3.24,2,1462,0.0540852546691894
118.235.3.24,2,1487,0.0549399852752685
118.235.3.24,2,1482,0.0557878017425537
118.235.3.24,2,1483,0.0560443401336669
118.235.3.24,2,1484,0.056211233139038
118.235.3.24,2,1485,0.0562736988067626
118.235.3.24,2,1486,0.0563161373138427
118.235.3.24,2,1523,0.0562832355499267
118.235.3.24,2,1519,0.0574381351470947
118.235.3.24,2,1520,0.057528018951416
118.235.3.24,2,1521,0.0575075149536132
118.235.3.24,2,1522,0.0572214126586914
118.235.3.24,2,1541,0.0530219078063964
118.235.3.24,2,1538,0.0540628433227539
118.235.3.24,2,1539,0.0536208152770996
118.235.3.24,2,1540,0.0537111759185791
118.235.3.24,2,1543,0.0570964813232421
118.235.3.24,2,1544,0.0571141242980957
118.235.3.24,2,1545,0.0571966171264648
118.235.3.24,2,1546,0.0573697090148925
118.235.3.24,2,1547,0.0574808120727539
118.235.3.24,2,1553,0.0518288612365722
118.235.3.24,2,1548,0.0531919002532959
118.235.3.24,2,1549,0.053072452545166
118.235.3.24,2,1550,0.0529870986938476
118.235.3.24,2,1551,0.0529801845550537
118.235.3.24,2,1552,0.05320405960083
118.235.3.24,2,1571,0.0567202568054199
118.235.3.24,2,1567,0.0581269264221191
118.235.3.24,2,1568,0.0579602718353271
118.235.3.24,2,1569,0.0578904151916503
118.235.3.24,2,1570,0.0577988624572753
118.235.3.24,2,1572,0.0526983737945556
118.235.3.24,2,1577,0.0515789985656738
118.235.3.24,2,1573,0.0529389381408691
118.235.3.24,2,1574,0.0528199672698974
118.235.3.24,2,1575,0.0527067184448242
118.235.3.24,2,1576,0.0529143810272216
118.235.3.24,2,1583,0.0564167499542236
118.235.3.24,2,1579,0.0574557781219482
118.235.3.24,2,1580,0.0571718215942382
118.235.3.24,2,1581,0.0574314594268798
118.235.3.24,2,1582,0.0573594570159912
118.235.3.24,2,1589,0.0513801574707031
118.235.3.24,2,1584,0.0527591705322265
118.235.3.24,2,1585,0.0526082515716552
118.235.3.24,2,1586,0.0527083873748779
118.235.3.24,2,1587,0.0526845455169677
118.235.3.24,2,1588,0.052814245223999
118.235.3.24,2,1595,0.0557436943054199
118.235.3.24,2,1591,0.057187795639038
118.235.3.24,2,1592,0.057016372680664
118.235.3.24,2,1593,0.0568253993988037
118.235.3.24,2,1594,0.0567386150360107
118.235.3.24,2,1607,0.0552353858947753
118.235.3.24,2,1603,0.056628942489624
118.235.3.24,2,1604,0.0565884113311767
118.235.3.24,2,1605,0.0565135478973388
118.235.3.24,2,1606,0.0563790798187255
118.235.3.24,2,1685,0.0512208938598632
118.235.3.24,2,1680,0.0530731678009033
118.235.3.24,2,1681,0.0530636310577392
118.235.3.24,2,1682,0.0528171062469482
118.235.3.24,2,1683,0.0527493953704834
118.235.3.24,2,1684,0.0526340007781982
118.235.3.24,2,1739,0.0566678047180175
118.235.3.24,2,1735,0.0573289394378662
118.235.3.24,2,1736,0.0574305057525634
118.235.3.24,2,1737,0.0574944019317626
118.235.3.24,2,1738,0.0576252937316894
118.235.3.24,2,1751,0.0566718578338623
118.235.3.24,2,1747,0.05780029296875
118.235.3.24,2,1748,0.0573723316192626
118.235.3.24,2,1749,0.0574893951416015
118.235.3.24,2,1750,0.0574760437011718
118.235.3.24,2,1757,0.0529537200927734
118.235.3.24,2,1752,0.0541081428527832
118.235.3.24,2,1753,0.0543148517608642
118.235.3.24,2,1754,0.054603099822998
118.235.3.24,2,1755,0.054774522781372
118.235.3.24,2,1756,0.054901123046875
118.235.3.24,2,1769,0.0539500713348388
118.235.3.24,2,1764,0.0555832386016845
118.235.3.24,2,1765,0.0556330680847168
118.235.3.24,2,1766,0.0555808544158935
118.235.3.24,2,1767,0.0554947853088378
118.235.3.24,2,1768,0.0553081035614013
118.235.3.24,2,1781,0.0543298721313476
118.235.3.24,2,1776,0.0559642314910888
118.235.3.24,2,1777,0.0553202629089355
118.235.3.24,2,1778,0.0553247928619384
118.235.3.24,2,1779,0.0553095340728759
118.235.3.24,2,1780,0.0557491779327392
118.235.3.24,2,1865,0.0551667213439941
118.235.3.24,2,1861,0.0562567710876464
118.235.3.24,2,1862,0.056464672088623
118.235.3.24,2,1863,0.0563147068023681
118.235.3.24,2,1864,0.0561623573303222
118.235.3.24,2,1877,0.0544908046722412
118.235.3.24,2,1872,0.0566205978393554
118.235.3.24,2,1873,0.056546926498413
118.235.3.24,2,1874,0.056382417678833
118.235.3.24,2,1875,0.056298017501831
118.235.3.24,2,1876,0.0559897422790527
118.235.3.24,2,2005,0.0500092506408691
118.235.3.24,2,2015,0.0515978336334228
118.235.3.24,2,2010,0.0531907081604003
118.235.3.24,2,2011,0.0532732009887695
118.235.3.24,2,2012,0.0532495975494384
118.235.3.24,2,2013,0.0532927513122558
118.235.3.24,2,2014,0.0533061027526855
118.235.3.24,2,2022,0.0529844760894775
118.235.3.24,2,2023,0.0525908470153808
118.235.3.24,2,2024,0.052809715270996
118.235.3.24,2,2025,0.0529732704162597
118.235.3.24,2,2027,0.0528731346130371
118.235.3.24,2,2026,0.0531609058380126
118.235.3.24,2,2030,0.050039529800415
118.235.3.24,2,2031,0.0502045154571533
118.235.3.24,2,2032,0.0501515865325927
118.235.3.24,2,2087,0.05369234085083
118.235.3.24,2,2083,0.0544297695159912
118.235.3.24,2,2084,0.0544779300689697
118.235.3.24,2,2085,0.0545618534088134
118.235.3.24,2,2086,0.054645299911499
118.235.3.24,2,2135,0.0516674518585205
118.235.3.24,2,2130,0.0529532432556152
118.235.3.24,2,2131,0.0528006553649902
118.235.3.24,2,2132,0.0526707172393798
118.235.3.24,2,2133,0.0526254177093505
118.235.3.24,2,2134,0.0530078411102294
118.235.3.24,2,2138,0.0501186847686767
118.235.3.24,2,2139,0.0503833293914794
118.235.3.24,2,2140,0.0505788326263427
118.235.3.24,2,2147,0.0545320510864257
118.235.3.24,2,2142,0.0552334785461425
118.235.3.24,2,2143,0.0555286407470703
118.235.3.24,2,2144,0.055647850036621
118.235.3.24,2,2145,0.0557084083557128
118.235.3.24,2,2146,0.0558104515075683
118.235.3.24,2,2153,0.0595762729644775
118.235.3.24,2,2149,0.0603518486022949
118.235.3.24,2,2150,0.06040620803833
118.235.3.24,2,2151,0.0604615211486816
118.235.3.24,2,2152,0.0604395866394043
118.235.3.24,2,2159,0.0544288158416748
118.235.3.24,2,2154,0.0559258460998535
118.235.3.24,2,2155,0.0561378002166748
118.235.3.24,2,2156,0.0558900833129882
118.235.3.24,2,2157,0.055671215057373
118.235.3.24,2,2158,0.0558822154998779
118.235.3.24,2,2171,0.0538103580474853
118.235.3.24,2,2166,0.0554790496826171
118.235.3.24,2,2167,0.0555522441864013
118.235.3.24,2,2168,0.0553359985351562
118.235.3.24,2,2169,0.0555081367492675
118.235.3.24,2,2170,0.0554866790771484
118.235.3.24,2,2177,0.0551815032958984
118.235.3.24,2,2173,0.0562300682067871
118.235.3.24,2,2174,0.0562548637390136
118.235.3.24,2,2175,0.0561914443969726
118.235.3.24,2,2176,0.056206464767456
118.235.3.24,2,2231,0.0534520149230957
118.235.3.24,2,2226,0.0544538497924804
118.235.3.24,2,2227,0.0544517040252685
118.235.3.24,2,2228,0.0544369220733642
118.235.3.24,2,2229,0.0544676780700683
118.235.3.24,2,2230,0.0547928810119628
118.235.3.24,2,2237,0.0591382980346679
118.235.3.24,2,2234,0.0599167346954345
118.235.3.24,2,2235,0.0598843097686767
118.235.3.24,2,2236,0.0599281787872314
118.235.3.24,2,2255,0.0540711879730224
118.235.3.24,2,2250,0.0552766323089599
118.235.3.24,2,2251,0.0555903911590576
118.235.3.24,2,2252,0.0554807186126709
118.235.3.24,2,2253,0.0552475452423095
118.235.3.24,2,2254,0.0555183887481689
118.235.3.24,2,2267,0.0550646781921386
118.235.3.24,2,2262,0.0558462142944335
118.235.3.24,2,2263,0.055793285369873
118.235.3.24,2,2264,0.0558645725250244
118.235.3.24,2,2265,0.0559606552124023
118.235.3.24,2,2266,0.0563819408416748
118.235.3.24,2,2273,0.0606677532196044
118.235.3.24,2,2269,0.0614168643951416
118.235.3.24,2,2270,0.0616614818572998
118.235.3.24,2,2271,0.0617291927337646
118.235.3.24,2,2272,0.0617570877075195
118.235.3.24,2,2275,0.0506360530853271
118.235.3.24,2,2276,0.0508508682250976
118.235.3.24,2,2277,0.051152229309082
118.235.3.24,2,2278,0.0512847900390625
118.235.3.24,2,2285,0.0527374744415283
118.235.3.24,2,2280,0.0536205768585205
118.235.3.24,2,2281,0.0536944866180419
118.235.3.24,2,2282,0.0537629127502441
118.235.3.24,2,2283,0.0541515350341796
118.235.3.24,2,2284,0.0543005466461181
118.235.3.24,2,2316,0.0551340579986572
118.235.3.24,2,2317,0.0552124977111816
118.235.3.24,2,2318,0.0553677082061767
118.235.3.24,2,2319,0.0554068088531494
118.235.3.24,2,2320,0.0553572177886962
118.235.3.24,2,2321,0.0552177429199218
118.235.3.24,2,2333,0.0544469356536865
118.235.3.24,2,2328,0.0555348396301269
118.235.3.24,2,2329,0.0556328296661376
118.235.3.24,2,2330,0.0555593967437744
118.235.3.24,2,2331,0.0558874607086181
118.235.3.24,2,2332,0.0558805465698242
118.235.3.24,2,2345,0.0544829368591308
118.235.3.24,2,2340,0.056089162826538
118.235.3.24,2,2341,0.0562472343444824
118.235.3.24,2,2342,0.0559222698211669
118.235.3.24,2,2343,0.0561263561248779
118.235.3.24,2,2344,0.0559706687927246
118.235.3.24,2,2364,0.0555579662322998
118.235.3.24,2,2365,0.0556378364562988
118.235.3.24,2,2366,0.0557022094726562
118.235.3.24,2,2367,0.055687665939331
118.235.3.24,2,2368,0.055718183517456
118.235.3.24,2,2369,0.0557498931884765
118.235.3.24,2,2425,0.0500235557556152
118.235.3.24,2,2426,0.05000901222229
118.235.3.24,2,2441,0.0501964092254638
118.235.3.24,2,2438,0.0509281158447265
118.235.3.24,2,2439,0.050854206085205
118.235.3.24,2,2440,0.0509519577026367
118.235.3.24,2,2442,0.053452730178833
118.235.3.24,2,2443,0.0535471439361572
118.235.3.24,2,2444,0.0535902976989746
118.235.3.24,2,2445,0.0536305904388427
118.235.3.24,2,2446,0.0536341667175293
118.235.3.24,2,2447,0.0537421703338623
118.235.3.24,2,2483,0.0522201061248779
118.235.3.24,2,2478,0.0533981323242187
118.235.3.24,2,2479,0.0535266399383544
118.235.3.24,2,2480,0.0536205768585205
118.235.3.24,2,2481,0.0536108016967773
118.235.3.24,2,2482,0.0535643100738525
118.235.3.24,2,2495,0.052140474319458
118.235.3.24,2,2490,0.0538585186004638
118.235.3.24,2,2491,0.0537450313568115
118.235.3.24,2,2492,0.0539243221282959
118.235.3.24,2,2493,0.0537023544311523
118.235.3.24,2,2494,0.0535135269165039
118.235.3.24,2,2507,0.0526216030120849
118.235.3.24,2,2502,0.0538763999938964
118.235.3.24,2,2503,0.0540583133697509
118.235.3.24,2,2504,0.0542361736297607
118.235.3.24,2,2505,0.0542590618133544
118.235.3.24,2,2506,0.0542027950286865
118.235.3.24,2,2531,0.05373215675354
118.235.3.24,2,2526,0.0553677082061767
118.235.3.24,2,2527,0.0553226470947265
118.235.3.24,2,2528,0.0552425384521484
118.235.3.24,2,2529,0.0549483299255371
118.235.3.24,2,2530,0.0552408695220947
118.235.3.24,2,2543,0.0535776615142822
118.235.3.24,2,2538,0.0551331043243408
118.235.3.24,2,2539,0.0551161766052246
118.235.3.24,2,2540,0.054950475692749
118.235.3.24,2,2541,0.0549361705780029
118.235.3.24,2,2542,0.0550129413604736
118.235.3.24,2,2555,0.052969217300415
118.235.3.24,2,2550,0.0546455383300781
118.235.3.24,2,2551,0.0545964241027832
118.235.3.24,2,2552,0.0545365810394287
118.235.3.24,2,2553,0.0544068813323974
118.235.3.24,2,2554,0.0542941093444824
118.235.3.24,2,2579,0.0524156093597412
118.235.3.24,2,2574,0.0540790557861328
118.235.3.24,2,2575,0.0540454387664794
118.235.3.24,2,2576,0.0538890361785888
118.235.3.24,2,2577,0.0537660121917724
118.235.3.24,2,2578,0.0538985729217529
118.235.3.24,2,2594,0.0576331615447998
118.235.3.24,2,2595,0.0576381683349609
118.235.3.24,2,2597,0.0573527812957763
118.235.3.24,2,2596,0.0578305721282959
118.235.3.24,2,2607,0.0501034259796142
118.235.3.24,2,2608,0.0501089096069335
118.235.3.24,2,2658,0.0531933307647705
118.235.3.24,2,2659,0.0532290935516357
118.235.3.24,2,2660,0.0532002449035644
118.235.3.24,2,2661,0.0530722141265869
118.235.3.24,2,2662,0.053023338317871
118.235.3.24,2,2663,0.0532217025756835
118.235.3.24,2,2682,0.0545203685760498
118.235.3.24,2,2683,0.0545516014099121
118.235.3.24,2,2684,0.0547459125518798
118.235.3.24,2,2685,0.0548555850982666
118.235.3.24,2,2687,0.054828405380249
118.235.3.24,2,2686,0.0551967620849609
118.235.3.24,2,2699,0.0554111003875732
118.235.3.24,2,2694,0.0563018321990966
118.235.3.24,2,2695,0.0564439296722412
118.235.3.24,2,2696,0.056572675704956
118.235.3.24,2,2697,0.0566422939300537
118.235.3.24,2,2698,0.0567073822021484
118.235.3.24,2,2711,0.0553154945373535
118.235.3.24,2,2707,0.0564978122711181
118.235.3.24,2,2708,0.0564396381378173
118.235.3.24,2,2709,0.0563607215881347
118.235.3.24,2,2710,0.0562736988067626
118.235.3.24,2,2717,0.0597572326660156
118.235.3.24,2,2713,0.0615656375885009
118.235.3.24,2,2714,0.0614700317382812
118.235.3.24,2,2715,0.0607852935791015
118.235.3.24,2,2716,0.0610411167144775
118.235.3.24,2,2718,0.0561089515686035
118.235.3.24,2,2719,0.0558996200561523
118.235.3.24,2,2720,0.0559160709381103
118.235.3.24,2,2721,0.0556306838989257
118.235.3.24,2,2722,0.0555505752563476
118.235.3.24,2,2723,0.0557599067687988
118.235.3.24,2,2735,0.0546381473541259
118.235.3.24,2,2730,0.0556912422180175
118.235.3.24,2,2731,0.0557575225830078
118.235.3.24,2,2732,0.0558135509490966
118.235.3.24,2,2733,0.0558600425720214
118.235.3.24,2,2734,0.0559041500091552
118.235.3.24,2,2743,0.056537389755249
118.235.3.24,2,2744,0.0566000938415527
118.235.3.24,2,2745,0.056931734085083
118.235.3.24,2,2746,0.0570709705352783
118.235.3.24,2,2747,0.057124376296997
118.235.3.24,2,2777,0.0554597377777099
118.235.3.24,2,2772,0.056147813796997
118.235.3.24,2,2773,0.0564043521881103
118.235.3.24,2,2774,0.0565831661224365
118.235.3.24,2,2775,0.0566921234130859
118.235.3.24,2,2776,0.0567805767059326
118.235.3.24,2,2789,0.0551583766937255
118.235.3.24,2,2785,0.0564239025115966
118.235.3.24,2,2786,0.0564968585968017
118.235.3.24,2,2787,0.0564441680908203
118.235.3.24,2,2788,0.0563495159149169
118.235.3.24,2,2801,0.05460786819458
118.235.3.24,2,2796,0.0563585758209228
118.235.3.24,2,2797,0.0562343597412109
118.235.3.24,2,2798,0.0561692714691162
118.235.3.24,2,2799,0.0561714172363281
118.235.3.24,2,2800,0.0560834407806396
118.235.3.24,2,2825,0.0562660694122314
118.235.3.24,2,2821,0.0573494434356689
118.235.3.24,2,2822,0.0574417114257812
118.235.3.24,2,2823,0.0575225353240966
118.235.3.24,2,2824,0.0572669506072998
118.235.3.24,2,2861,0.0553503036499023
118.235.3.24,2,2857,0.0568563938140869
118.235.3.24,2,2858,0.0567970275878906
118.235.3.24,2,2859,0.0567800998687744
118.235.3.24,2,2860,0.0567860603332519
118.235.3.24,2,2892,0.0553350448608398
118.235.3.24,2,2893,0.0552477836608886
118.235.3.24,2,2894,0.0554430484771728
118.235.3.24,2,2895,0.0554957389831543
118.235.3.24,2,2896,0.0555422306060791
118.235.3.24,2,2897,0.055579662322998
118.235.3.24,2,2916,0.0556936264038085
118.235.3.24,2,2917,0.0556912422180175
118.235.3.24,2,2918,0.0557775497436523
118.235.3.24,2,2919,0.0558063983917236
118.235.3.24,2,2920,0.055788516998291
118.235.3.24,2,2921,0.0557472705841064
118.235.3.24,2,2945,0.0551092624664306
118.235.3.24,2,2940,0.056983470916748
118.235.3.24,2,2941,0.0569241046905517
118.235.3.24,2,2942,0.0566546916961669
118.235.3.24,2,2943,0.0564157962799072
118.235.3.24,2,2944,0.05649995803833
118.235.3.24,2,2952,0.0567209720611572
118.235.3.24,2,2953,0.0567574501037597
118.235.3.24,2,2954,0.0567965507507324
118.235.3.24,2,2955,0.0565235614776611
118.235.3.24,2,2956,0.0564346313476562
118.235.3.24,2,2957,0.0564048290252685
118.235.3.24,2,2981,0.0539181232452392
118.235.3.24,2,2976,0.0558764934539794
118.235.3.24,2,2977,0.0554211139678955
118.235.3.24,2,2978,0.0552883148193359
118.235.3.24,2,2979,0.0551526546478271
118.235.3.24,2,2980,0.0554506778717041
118.235.3.24,2,3017,0.0532741546630859
118.235.3.24,2,3012,0.0550789833068847
118.235.3.24,2,3013,0.0550549030303955
118.235.3.24,2,3014,0.0550305843353271
118.235.3.24,2,3015,0.0549602508544921
118.235.3.24,2,3016,0.05503511428833
118.235.3.24,2,3036,0.0549163818359375
118.235.3.24,2,3037,0.0547249317169189
