Interface IP,Interface ID,Sequence Number,Latency
39.7.28.131,1,119,0.0351405143737793
39.7.28.131,2,118,0.035143136978149414
39.7.28.131,1,118,0.03578662872314453
39.7.28.131,1,120,0.005053520202636719
39.7.28.131,1,121,0.005120754241943359
39.7.28.131,1,122,0.005985736846923828
39.7.28.131,2,120,0.006384134292602539
39.7.28.131,2,121,0.006379365921020508
39.7.28.131,2,125,0.005491495132446289
39.7.28.131,1,125,0.006145477294921875
39.7.28.131,1,123,0.0068454742431640625
39.7.28.131,1,124,0.007341623306274414
39.7.28.131,2,122,0.00719904899597168
39.7.28.131,2,123,0.007920980453491211
39.7.28.131,2,124,0.02222275733947754
39.7.28.131,1,126,0.036240577697753906
39.7.28.131,1,127,0.036163330078125
39.7.28.131,1,131,0.036879539489746094
39.7.28.131,2,126,0.037509918212890625
39.7.28.131,1,128,0.038135528564453125
39.7.28.131,1,129,0.0384974479675293
39.7.28.131,1,130,0.03844141960144043
39.7.28.131,2,127,0.03898286819458008
39.7.28.131,2,131,0.03830265998840332
39.7.28.131,2,128,0.03895401954650879
39.7.28.131,2,129,0.039150238037109375
39.7.28.131,2,130,0.03908085823059082
39.7.28.131,1,132,0.024882078170776367
39.7.28.131,1,133,0.02499842643737793
39.7.28.131,1,134,0.025293350219726562
39.7.28.131,1,135,0.02548956871032715
39.7.28.131,1,136,0.0256192684173584
39.7.28.131,2,132,0.025760889053344727
39.7.28.131,2,133,0.025960683822631836
39.7.28.131,2,137,0.025882244110107422
39.7.28.131,1,137,0.026436567306518555
39.7.28.131,2,134,0.026414871215820312
39.7.28.131,2,135,0.026799678802490234
39.7.28.131,2,136,0.02702498435974121
39.7.28.131,1,138,0.03028392791748047
39.7.28.131,1,143,0.03144502639770508
39.7.28.131,1,139,0.031824350357055664
39.7.28.131,1,140,0.032935142517089844
39.7.28.131,1,141,0.03356122970581055
39.7.28.131,1,142,0.03499293327331543
39.7.28.131,2,138,0.036025285720825195
39.7.28.131,2,139,0.03630495071411133
39.7.28.131,2,140,0.036525726318359375
39.7.28.131,2,141,0.03748774528503418
39.7.28.131,2,143,0.039385080337524414
39.7.28.131,2,142,0.04003548622131348
39.7.28.131,1,144,0.008059263229370117
39.7.28.131,1,149,0.008096694946289062
39.7.28.131,1,145,0.008665084838867188
39.7.28.131,1,146,0.009351253509521484
39.7.28.131,1,147,0.01038980484008789
39.7.28.131,1,148,0.011306285858154297
39.7.28.131,2,144,0.01255941390991211
39.7.28.131,2,145,0.012753725051879883
39.7.28.131,2,146,0.014682769775390625
39.7.28.131,2,147,0.015250921249389648
39.7.28.131,2,148,0.015798568725585938
39.7.28.131,2,149,0.016776323318481445
39.7.28.131,1,150,0.024065256118774414
39.7.28.131,1,151,0.02549123764038086
39.7.28.131,2,150,0.025761127471923828
39.7.28.131,2,151,0.02625298500061035
39.7.28.131,2,152,0.035550594329833984
39.7.28.131,1,152,0.03602743148803711
39.7.28.131,1,153,0.03617548942565918
39.7.28.131,1,154,0.03629779815673828
39.7.28.131,2,155,0.03648734092712402
39.7.28.131,1,155,0.036957740783691406
39.7.28.131,2,153,0.0374760627746582
39.7.28.131,2,154,0.03764963150024414
39.7.28.131,1,156,0.004294633865356445
39.7.28.131,1,157,0.012319803237915039
39.7.28.131,2,156,0.012954235076904297
39.7.28.131,2,157,0.012709617614746094
39.7.28.131,2,158,0.01349949836730957
39.7.28.131,1,158,0.013563871383666992
39.7.28.131,1,159,0.015787601470947266
39.7.28.131,2,159,0.01615428924560547
39.7.28.131,2,160,0.016185522079467773
39.7.28.131,1,160,0.01649165153503418
39.7.28.131,2,161,0.02851581573486328
39.7.28.131,1,161,0.028900623321533203
39.7.28.131,1,162,0.02448868751525879
39.7.28.131,2,162,0.026089191436767578
39.7.28.131,1,163,0.026208162307739258
39.7.28.131,2,163,0.026283740997314453
39.7.28.131,2,164,0.026225566864013672
39.7.28.131,1,164,0.0265960693359375
39.7.28.131,1,165,0.026472091674804688
39.7.28.131,2,167,0.028453826904296875
39.7.28.131,2,165,0.02912163734436035
39.7.28.131,1,166,0.029071331024169922
39.7.28.131,1,167,0.0290372371673584
39.7.28.131,2,166,0.02971172332763672
39.7.28.131,2,168,0.0002732276916503906
39.7.28.131,1,168,0.0014336109161376953
39.7.28.131,2,169,0.0037496089935302734
39.7.28.131,1,169,0.00427699089050293
39.7.28.131,2,170,0.012611150741577148
39.7.28.131,1,170,0.012568235397338867
39.7.28.131,2,171,0.022109270095825195
39.7.28.131,1,171,0.022086143493652344
39.7.28.131,2,172,0.02271723747253418
39.7.28.131,2,173,0.023223876953125
39.7.28.131,1,173,0.023786067962646484
39.7.28.131,1,172,0.024069786071777344
39.7.28.131,2,174,0.03161764144897461
39.7.28.131,2,175,0.03294944763183594
39.7.28.131,1,174,0.0332639217376709
39.7.28.131,1,175,0.034983158111572266
39.7.28.131,2,176,0.03609490394592285
39.7.28.131,1,176,0.03614020347595215
39.7.28.131,2,177,0.03636312484741211
39.7.28.131,1,177,0.037361860275268555
39.7.28.131,2,179,0.037442684173583984
39.7.28.131,2,178,0.038308143615722656
39.7.28.131,1,178,0.038596391677856445
39.7.28.131,1,179,0.040495872497558594
39.7.28.131,2,180,0.007512569427490234
39.7.28.131,1,180,0.008475065231323242
39.7.28.131,2,181,0.009098291397094727
39.7.28.131,1,181,0.010538578033447266
39.7.28.131,2,182,0.011183500289916992
39.7.28.131,1,185,0.011587381362915039
39.7.28.131,1,182,0.012752771377563477
39.7.28.131,2,183,0.013589620590209961
39.7.28.131,1,183,0.014155149459838867
39.7.28.131,2,184,0.014662027359008789
39.7.28.131,2,185,0.01564168930053711
39.7.28.131,1,184,0.016642332077026367
39.7.28.131,2,186,0.023703336715698242
39.7.28.131,1,186,0.024649858474731445
39.7.28.131,2,187,0.024731159210205078
39.7.28.131,2,188,0.024831056594848633
39.7.28.131,1,187,0.025281906127929688
39.7.28.131,2,191,0.024513721466064453
39.7.28.131,1,191,0.024553775787353516
39.7.28.131,1,188,0.025867938995361328
39.7.28.131,2,189,0.025932788848876953
39.7.28.131,1,189,0.026158809661865234
39.7.28.131,2,190,0.027039766311645508
39.7.28.131,1,190,0.027248144149780273
39.7.28.131,1,192,0.0005207061767578125
39.7.28.131,2,192,0.02799701690673828
39.7.28.131,1,193,0.0281982421875
39.7.28.131,2,193,0.028702259063720703
39.7.28.131,1,194,0.028855323791503906
39.7.28.131,2,194,0.030704498291015625
39.7.28.131,1,195,0.03083634376525879
39.7.28.131,2,197,0.03700733184814453
39.7.28.131,1,197,0.03755950927734375
39.7.28.131,2,195,0.03833913803100586
39.7.28.131,2,196,0.038362741470336914
39.7.28.131,2,198,0.004659175872802734
39.7.28.131,1,196,0.038949012756347656
39.7.28.131,1,198,0.005254030227661133
39.7.28.131,2,199,0.0050776004791259766
39.7.28.131,1,199,0.005431175231933594
39.7.28.131,2,200,0.015770912170410156
39.7.28.131,1,200,0.016197919845581055
39.7.28.131,2,203,0.03216719627380371
39.7.28.131,1,203,0.03233599662780762
39.7.28.131,1,201,0.03342127799987793
39.7.28.131,1,202,0.03339052200317383
39.7.28.131,2,201,0.03379940986633301
39.7.28.131,2,202,0.033707618713378906
39.7.28.131,1,204,0.025561094284057617
39.7.28.131,2,204,0.025778532028198242
39.7.28.131,1,205,0.026814937591552734
39.7.28.131,1,206,0.0270388126373291
39.7.28.131,2,205,0.026778697967529297
39.7.28.131,1,207,0.027093172073364258
39.7.28.131,1,208,0.028377532958984375
39.7.28.131,2,206,0.028598308563232422
39.7.28.131,2,207,0.028745412826538086
39.7.28.131,2,208,0.0288240909576416
39.7.28.131,2,209,0.02889561653137207
39.7.28.131,1,209,0.02932906150817871
39.7.28.131,1,210,0.0008425712585449219
39.7.28.131,1,211,0.003370046615600586
39.7.28.131,2,210,0.003844738006591797
39.7.28.131,2,211,0.0037469863891601562
39.7.28.131,1,212,0.0038270950317382812
39.7.28.131,2,212,0.0039310455322265625
39.7.28.131,1,213,0.021363496780395508
39.7.28.131,1,214,0.022981882095336914
39.7.28.131,2,213,0.02351665496826172
