Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2
106.101.130.104,1,19621,0.0611817836761474,118.235.3.24,2,0.0434000492095947
106.101.130.104,1,19620,0.0615603923797607,118.235.3.24,2,0.0433557033538818
106.101.130.104,1,19624,0.0608077049255371,118.235.3.24,2,0.043375015258789
106.101.130.104,1,21401,0.0680747032165527,118.235.3.24,2,0.033726692199707
106.101.130.104,1,21400,0.0689976215362548,118.235.3.24,2,0.0335657596588134
106.101.130.104,1,21399,0.0701642036437988,118.235.3.24,2,0.0335679054260253
106.101.130.104,1,21398,0.070683479309082,118.235.3.24,2,0.0337510108947753
106.101.130.104,1,21397,0.0712196826934814,118.235.3.24,2,0.0337445735931396
106.101.130.104,1,21396,0.071796178817749,118.235.3.24,2,0.0338790416717529
106.101.130.104,1,24532,0.0707464218139648,118.235.3.24,2,0.0460209846496582
106.101.130.104,1,32843,0.0615348815917968,118.235.3.24,2,0.0489234924316406
106.101.130.104,1,32838,0.0637094974517822,118.235.3.24,2,0.0326416492462158
106.101.130.104,1,32842,0.063047170639038,118.235.3.24,2,0.0499444007873535
106.101.130.104,1,33064,0.0506799221038818,118.235.3.24,2,0.0486195087432861
106.101.130.104,1,33063,0.0512557029724121,118.235.3.24,2,0.0486695766448974
106.101.130.104,1,33062,0.0518829822540283,118.235.3.24,2,0.048708438873291
106.101.130.104,1,33061,0.0526037216186523,118.235.3.24,2,0.0488317012786865
106.101.130.104,1,36474,0.0502746105194091,118.235.3.24,2,0.0462298393249511
106.101.130.104,1,36479,0.0514318943023681,118.235.3.24,2,0.0451967716217041
106.101.130.104,1,36475,0.0524637699127197,118.235.3.24,2,0.0462586879730224
106.101.130.104,1,36478,0.0599074363708496,118.235.3.24,2,0.0465610027313232
106.101.130.104,1,36477,0.0600559711456298,118.235.3.24,2,0.0464086532592773
106.101.130.104,1,36476,0.0606923103332519,118.235.3.24,2,0.0463278293609619
106.101.130.104,1,38573,0.0762474536895752,118.235.3.24,2,0.0340223312377929
106.101.130.104,1,38568,0.0772185325622558,118.235.3.24,2,0.0346190929412841
106.101.130.104,1,38572,0.078465461730957,118.235.3.24,2,0.0354082584381103
106.101.130.104,1,38571,0.078920841217041,118.235.3.24,2,0.0349252223968505
106.101.130.104,1,38570,0.0792279243469238,118.235.3.24,2,0.0348181724548339
106.101.130.104,1,38569,0.0796875953674316,118.235.3.24,2,0.0346848964691162
106.101.130.104,1,39602,0.0503489971160888,118.235.3.24,2,0.0480835437774658
106.101.130.104,1,39601,0.0509607791900634,118.235.3.24,2,0.04813814163208
106.101.130.104,1,39604,0.05049729347229,118.235.3.24,2,0.0479922294616699
106.101.130.104,1,42511,0.0501589775085449,118.235.3.24,2,0.0443453788757324
