Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2
163.152.161.52,1.0,7098,0.0467021465301513,,,
163.152.161.52,1.0,7099,0.0466275215148925,,,
163.152.161.52,1.0,7100,0.04649019241333,,,
163.152.161.52,1.0,7101,0.0464651584625244,,,
163.152.161.52,1.0,7102,0.0465126037597656,,,
163.152.161.52,1.0,7103,0.0464770793914794,,,
163.152.161.52,1.0,11207,0.0809543132781982,,,
163.152.161.52,1.0,25548,0.048497200012207,,,
163.152.161.52,1.0,25549,0.0536565780639648,,,
163.152.161.52,1.0,25550,0.0569314956665039,,,
163.152.161.52,1.0,25551,0.0567519664764404,,,
163.152.161.52,1.0,25552,0.0565962791442871,,,
163.152.161.52,1.0,25553,0.0567574501037597,,,
163.152.161.52,1.0,38703,0.1606175899505615,,,
