Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2
,,10824,,163.152.3.133,2.0,0.0448875427246093
,,10825,,163.152.3.133,2.0,0.0450778007507324
,,10826,,163.152.3.133,2.0,0.0449855327606201
,,11213,,163.152.3.133,2.0,0.0477101802825927
,,11209,,163.152.3.133,2.0,0.0490157604217529
,,11210,,163.152.3.133,2.0,0.0494487285614013
,,11208,,163.152.3.133,2.0,0.0498228073120117
,,11211,,163.152.3.133,2.0,0.0498857498168945
,,11212,,163.152.3.133,2.0,0.049793004989624
,,12165,,163.152.3.133,2.0,0.0447070598602294
,,12166,,163.152.3.133,2.0,0.0446953773498535
,,15623,,163.152.3.133,2.0,0.0457515716552734
,,15625,,163.152.3.133,2.0,0.045673131942749
,,15628,,163.152.3.133,2.0,0.0454480648040771
,,15629,,163.152.3.133,2.0,0.0459468364715576
,,15630,,163.152.3.133,2.0,0.0456929206848144
,,15632,,163.152.3.133,2.0,0.0458762645721435
,,15636,,163.152.3.133,2.0,0.0484697818756103
,,17802,,163.152.3.133,2.0,0.0466189384460449
,,17803,,163.152.3.133,2.0,0.0466499328613281
,,17805,,163.152.3.133,2.0,0.0471630096435546
,,17808,,163.152.3.133,2.0,0.0466856956481933
,,17809,,163.152.3.133,2.0,0.0466425418853759
,,17815,,163.152.3.133,2.0,0.0462784767150878
,,17817,,163.152.3.133,2.0,0.0463984012603759
,,17818,,163.152.3.133,2.0,0.0464084148406982
,,17819,,163.152.3.133,2.0,0.0463931560516357
,,17820,,163.152.3.133,2.0,0.04636812210083
,,17821,,163.152.3.133,2.0,0.0464138984680175
,,17822,,163.152.3.133,2.0,0.0463869571685791
,,17823,,163.152.3.133,2.0,0.04630708694458
,,18135,,163.152.3.133,2.0,0.0467946529388427
,,18133,,163.152.3.133,2.0,0.0477039813995361
,,18134,,163.152.3.133,2.0,0.0477411746978759
,,18136,,163.152.3.133,2.0,0.0474328994750976
,,18137,,163.152.3.133,2.0,0.0477056503295898
,,18139,,163.152.3.133,2.0,0.0461430549621582
,,18138,,163.152.3.133,2.0,0.0465226173400878
,,18140,,163.152.3.133,2.0,0.0463993549346923
,,18141,,163.152.3.133,2.0,0.0461623668670654
,,18142,,163.152.3.133,2.0,0.0459456443786621
,,18143,,163.152.3.133,2.0,0.046222448348999
,,18144,,163.152.3.133,2.0,0.0465939044952392
,,18145,,163.152.3.133,2.0,0.0463604927062988
,,18146,,163.152.3.133,2.0,0.0463747978210449
,,18147,,163.152.3.133,2.0,0.0461909770965576
,,18148,,163.152.3.133,2.0,0.0462923049926757
,,26358,,163.152.3.133,2.0,0.0474936962127685
,,26359,,163.152.3.133,2.0,0.0471365451812744
,,26360,,163.152.3.133,2.0,0.0475342273712158
,,26361,,163.152.3.133,2.0,0.0475165843963623
,,26362,,163.152.3.133,2.0,0.0474770069122314
,,30965,,163.152.3.133,2.0,0.0487780570983886
,,30960,,163.152.3.133,2.0,0.0565567016601562
,,30961,,163.152.3.133,2.0,0.0563063621520996
,,30962,,163.152.3.133,2.0,0.0566298961639404
,,30964,,163.152.3.133,2.0,0.0562245845794677
,,30963,,163.152.3.133,2.0,0.0564849376678466
,,30971,,163.152.3.133,2.0,0.0509703159332275
,,30966,,163.152.3.133,2.0,0.059938907623291
,,30967,,163.152.3.133,2.0,0.0598375797271728
,,30968,,163.152.3.133,2.0,0.0599262714385986
,,30969,,163.152.3.133,2.0,0.0597016811370849
,,30970,,163.152.3.133,2.0,0.0593907833099365
,,30977,,163.152.3.133,2.0,0.048295259475708
,,30974,,163.152.3.133,2.0,0.0510907173156738
,,30973,,163.152.3.133,2.0,0.0514523983001709
,,30972,,163.152.3.133,2.0,0.0519130229949951
,,30975,,163.152.3.133,2.0,0.0519731044769287
,,30976,,163.152.3.133,2.0,0.052232027053833
,,30978,,163.152.3.133,2.0,0.0484440326690673
,,30995,,163.152.3.133,2.0,0.0489530563354492
,,30996,,163.152.3.133,2.0,0.0478277206420898
,,30997,,163.152.3.133,2.0,0.048084020614624
,,30998,,163.152.3.133,2.0,0.0484857559204101
,,31000,,163.152.3.133,2.0,0.0486252307891845
,,31001,,163.152.3.133,2.0,0.0487785339355468
,,31002,,163.152.3.133,2.0,0.0552430152893066
,,33447,,163.152.3.133,2.0,0.048893928527832
,,33448,,163.152.3.133,2.0,0.0491998195648193
,,33449,,163.152.3.133,2.0,0.0522646903991699
,,33450,,163.152.3.133,2.0,0.0481045246124267
,,33451,,163.152.3.133,2.0,0.0480284690856933
,,33452,,163.152.3.133,2.0,0.048067569732666
,,33453,,163.152.3.133,2.0,0.0480163097381591
,,33454,,163.152.3.133,2.0,0.0484919548034668
,,33455,,163.152.3.133,2.0,0.0485763549804687
,,33456,,163.152.3.133,2.0,0.0482063293457031
,,33457,,163.152.3.133,2.0,0.0482525825500488
,,33459,,163.152.3.133,2.0,0.0480017662048339
,,33460,,163.152.3.133,2.0,0.048229694366455
,,38820,,163.152.3.133,2.0,0.0493471622467041
,,38822,,163.152.3.133,2.0,0.0491135120391845
,,38845,,163.152.3.133,2.0,0.0496346950531005
,,38846,,163.152.3.133,2.0,0.0501065254211425
,,38848,,163.152.3.133,2.0,0.0512268543243408
,,38852,,163.152.3.133,2.0,0.0486249923706054
,,41106,,163.152.3.133,2.0,0.0488519668579101
,,41108,,163.152.3.133,2.0,0.0486667156219482
,,41110,,163.152.3.133,2.0,0.048980712890625
,,41115,,163.152.3.133,2.0,0.0490901470184326
,,41116,,163.152.3.133,2.0,0.0490591526031494
,,41119,,163.152.3.133,2.0,0.0489110946655273
,,41118,,163.152.3.133,2.0,0.0494968891143798
,,41120,,163.152.3.133,2.0,0.0491132736206054
,,41121,,163.152.3.133,2.0,0.0489799976348876
,,41124,,163.152.3.133,2.0,0.04880952835083
,,41125,,163.152.3.133,2.0,0.0487101078033447
,,41126,,163.152.3.133,2.0,0.0489001274108886
,,41127,,163.152.3.133,2.0,0.0487675666809082
,,41128,,163.152.3.133,2.0,0.0488016605377197
,,41129,,163.152.3.133,2.0,0.0487258434295654
,,41131,,163.152.3.133,2.0,0.0486760139465332
,,41132,,163.152.3.133,2.0,0.0489695072174072
,,41133,,163.152.3.133,2.0,0.0487568378448486
,,41134,,163.152.3.133,2.0,0.0489883422851562
,,41135,,163.152.3.133,2.0,0.0502877235412597
,,41136,,163.152.3.133,2.0,0.0487134456634521
,,41137,,163.152.3.133,2.0,0.0484530925750732
,,41138,,163.152.3.133,2.0,0.0487360954284668
,,41140,,163.152.3.133,2.0,0.0486528873443603
,,41141,,163.152.3.133,2.0,0.0529272556304931
,,41142,,163.152.3.133,2.0,0.0488898754119873
,,41143,,163.152.3.133,2.0,0.0487301349639892
,,41144,,163.152.3.133,2.0,0.0490038394927978
,,41145,,163.152.3.133,2.0,0.0488569736480712
,,41146,,163.152.3.133,2.0,0.0486929416656494
,,41147,,163.152.3.133,2.0,0.0489375591278076
,,41148,,163.152.3.133,2.0,0.0504376888275146
,,43752,,163.152.3.133,2.0,0.0490839481353759
,,43753,,163.152.3.133,2.0,0.0489852428436279
