Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2,Latency Difference
106.101.11.22,1.0,1,0.2248163223266601,106.101.11.22,2.0,0.2743003368377685,0.0494840145111084
106.101.11.22,1.0,2,0.2250261306762695,106.101.11.22,2.0,0.2825548648834228,0.05752873420715329
106.101.11.22,1.0,3,0.2543220520019531,106.101.11.22,2.0,0.2836554050445556,0.029333353042602484
106.101.11.22,1.0,27,0.2459323406219482,106.101.11.22,2.0,0.2235400676727295,0.022392272949218694
106.101.11.22,1.0,2814,0.1253478527069091,106.101.11.22,2.0,0.085019826889038,0.040328025817871094
106.101.11.22,1.0,3108,0.0446581840515136,106.101.11.22,2.0,0.0177860260009765,0.026872158050537102
106.101.11.22,1.0,3522,0.0178215503692626,106.101.11.22,2.0,0.0420324802398681,0.0242109298706055
106.101.11.22,1.0,3534,0.0301761627197265,106.101.11.22,2.0,0.0817935466766357,0.0516173839569092
106.101.11.22,1.0,4008,0.0154273509979248,106.101.11.22,2.0,0.0404224395751953,0.0249950885772705
106.101.11.22,1.0,4464,0.0462360382080078,106.101.11.22,2.0,0.0250709056854248,0.021165132522582997
106.101.11.22,1.0,4536,0.0187444686889648,106.101.11.22,2.0,0.042215347290039,0.0234708786010742
106.101.11.22,1.0,4638,0.0444653034210205,106.101.11.22,2.0,0.0149974822998046,0.0294678211212159
106.101.11.22,1.0,6006,0.0371325016021728,106.101.11.22,2.0,0.0151107311248779,0.0220217704772949
106.101.11.22,1.0,6786,0.0557508468627929,106.101.11.22,2.0,0.0322468280792236,0.0235040187835693
106.101.11.22,1.0,6888,0.0365045070648193,106.101.11.22,2.0,0.0601990222930908,0.023694515228271498
106.101.11.22,1.0,7080,0.0155560970306396,106.101.11.22,2.0,0.0363039970397949,0.0207479000091553
106.101.11.22,1.0,7086,0.0216326713562011,106.101.11.22,2.0,0.0613164901733398,0.0396838188171387
106.101.11.22,1.0,7534,0.0177290439605712,106.101.11.22,2.0,0.0389215946197509,0.0211925506591797
106.101.11.22,1.0,7533,0.0181913375854492,106.101.11.22,2.0,0.0388910770416259,0.0206997394561767
106.101.11.22,1.0,7535,0.0182499885559082,106.101.11.22,2.0,0.0387861728668212,0.020536184310913
106.101.11.22,1.0,7549,0.0185389518737792,106.101.11.22,2.0,0.0398306846618652,0.021291732788086
106.101.11.22,1.0,7794,0.048919677734375,106.101.11.22,2.0,0.0168185234069824,0.0321011543273926
106.101.11.22,1.0,8064,0.0423917770385742,106.101.11.22,2.0,0.0219926834106445,0.020399093627929698
106.101.11.22,1.0,8088,0.0419888496398925,106.101.11.22,2.0,0.017932653427124,0.024056196212768503
106.101.11.22,1.0,8941,0.0365891456604003,106.101.11.22,2.0,0.0160596370697021,0.0205295085906982
106.101.11.22,1.0,9148,0.0239520072937011,106.101.11.22,2.0,0.0452537536621093,0.0213017463684082
106.101.11.22,1.0,9210,0.0454587936401367,106.101.11.22,2.0,0.015582799911499,0.0298759937286377
106.101.11.22,1.0,9306,0.0143072605133056,106.101.11.22,2.0,0.0349347591400146,0.020627498626708998
106.101.11.22,1.0,9510,0.0395059585571289,106.101.11.22,2.0,0.0168745517730712,0.0226314067840577
106.101.11.22,1.0,9702,0.0147953033447265,106.101.11.22,2.0,0.044952392578125,0.0301570892333985
106.101.11.22,1.0,9756,0.0182490348815917,106.101.11.22,2.0,0.0407931804656982,0.0225441455841065
106.101.11.22,1.0,9757,0.0190286636352539,106.101.11.22,2.0,0.0415241718292236,0.0224955081939697
106.101.11.22,1.0,9804,0.0499303340911865,106.101.11.22,2.0,0.0209884643554687,0.0289418697357178
106.101.11.22,1.0,10002,0.0408201217651367,106.101.11.22,2.0,0.016047716140747,0.024772405624389697
106.101.11.22,1.0,10513,0.0551135540008544,106.101.11.22,2.0,0.0295660495758056,0.0255475044250488
106.101.11.22,1.0,10512,0.0561830997467041,106.101.11.22,2.0,0.0177125930786132,0.038470506668090904
106.101.11.22,1.0,10806,0.0517969131469726,106.101.11.22,2.0,0.0231645107269287,0.0286324024200439
106.101.11.22,1.0,10932,0.0444927215576171,106.101.11.22,2.0,0.0206420421600341,0.023850679397582997
106.101.11.22,1.0,11040,0.0506720542907714,106.101.11.22,2.0,0.0169959068298339,0.0336761474609375
106.101.11.22,1.0,11065,0.0421488285064697,106.101.11.22,2.0,0.0190596580505371,0.0230891704559326
106.101.11.22,1.0,11118,0.027449607849121,106.101.11.22,2.0,0.0510368347167968,0.0235872268676758
106.101.11.22,1.0,11138,0.1818752288818359,106.101.11.22,2.0,0.0709261894226074,0.11094903945922852
106.101.11.22,1.0,11208,0.0421595573425293,106.101.11.22,2.0,0.0152621269226074,0.026897430419921896
106.101.11.22,1.0,11527,0.0402922630310058,106.101.11.22,2.0,0.0172982215881347,0.022994041442871097
106.101.11.22,1.0,11574,0.0400810241699218,106.101.11.22,2.0,0.0180621147155761,0.0220189094543457
106.101.11.22,1.0,11640,0.0247833728790283,106.101.11.22,2.0,0.0545597076416015,0.0297763347625732
106.101.11.22,1.0,11658,0.0279641151428222,106.101.11.22,2.0,0.0488004684448242,0.020836353302001998
106.101.11.22,1.0,21775,0.033398151397705,106.101.11.22,2.0,0.0108544826507568,0.0225436687469482
106.101.11.22,1.0,21776,0.0361583232879638,106.101.11.22,2.0,0.0157849788665771,0.020373344421386698
106.101.11.22,1.0,38719,0.0422389507293701,106.101.11.22,2.0,0.0173583030700683,0.024880647659301803
106.101.11.22,1.0,42331,0.0145850181579589,106.101.11.22,2.0,0.0397984981536865,0.0252134799957276
106.101.11.22,1.0,42458,0.0487399101257324,106.101.11.22,2.0,0.0193574428558349,0.029382467269897503
106.101.11.22,1.0,47587,0.0154163837432861,106.101.11.22,2.0,0.048222541809082,0.0328061580657959
106.101.11.22,1.0,50322,0.006892442703247,106.101.11.22,2.0,0.027259349822998,0.020366907119750997
