Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2,Latency Difference
39.7.231.168,1.0,18,-0.0088670253753662,39.7.231.168,2.0,0.0150625705718994,0.0239295959472656
39.7.231.168,1.0,108,0.0295541286468505,39.7.231.168,2.0,-0.0043139457702636,0.0338680744171141
39.7.231.168,1.0,159,0.0188901424407959,39.7.231.168,2.0,-0.0047519207000732,0.0236420631408691
39.7.231.168,1.0,174,0.0186483860015869,39.7.231.168,2.0,-0.0090878009796142,0.027736186981201102
39.7.231.168,1.0,201,0.0288262367248535,39.7.231.168,2.0,0.0045385360717773,0.0242877006530762
39.7.231.168,1.0,202,0.0289151668548584,39.7.231.168,2.0,0.0049560070037841,0.0239591598510743
39.7.231.168,1.0,228,-0.0069308280944824,39.7.231.168,2.0,0.019517183303833,0.026448011398315402
39.7.231.168,1.0,541,-0.0065937042236328,39.7.231.168,2.0,0.0203068256378173,0.026900529861450098
39.7.231.168,1.0,588,-0.0075771808624267,39.7.231.168,2.0,0.0200777053833007,0.0276548862457274
39.7.231.168,1.0,624,0.0201332569122314,39.7.231.168,2.0,-0.0089991092681884,0.0291323661804198
39.7.231.168,1.0,708,0.0186767578125,39.7.231.168,2.0,-0.0092782974243164,0.0279550552368164
39.7.231.168,1.0,884,0.0270760059356689,39.7.231.168,2.0,-0.0068106651306152,0.033886671066284096
39.7.231.168,1.0,885,0.0278444290161132,39.7.231.168,2.0,-0.0069828033447265,0.034827232360839705
39.7.231.168,1.0,887,0.0312881469726562,39.7.231.168,2.0,-0.007556676864624,0.038844823837280204
39.7.231.168,1.0,942,-0.0093166828155517,39.7.231.168,2.0,0.0211896896362304,0.0305063724517821
39.7.231.168,1.0,966,-0.0090410709381103,39.7.231.168,2.0,0.0184147357940673,0.0274558067321776
39.7.231.168,1.0,1014,-0.0079586505889892,39.7.231.168,2.0,0.0211684703826904,0.029127120971679597
39.7.231.168,1.0,1128,0.0282440185546875,39.7.231.168,2.0,-0.0057246685028076,0.0339686870574951
39.7.231.168,1.0,1129,0.0280458927154541,39.7.231.168,2.0,-0.0056066513061523,0.033652544021606404
39.7.231.168,1.0,1200,-0.0086176395416259,39.7.231.168,2.0,0.0200624465942382,0.0286800861358641
39.7.231.168,1.0,1254,0.0274798870086669,39.7.231.168,2.0,-0.0080647468566894,0.0355446338653563
39.7.231.168,1.0,1428,-0.0087471008300781,39.7.231.168,2.0,0.015681505203247,0.0244286060333251
39.7.231.168,1.0,1429,-0.0073976516723632,39.7.231.168,2.0,0.0156044960021972,0.0230021476745604
