118.235.3.36,127,64.099,kt,1725702875200782,7690
118.235.3.36,0,59.028,kt,1725702928893827,7022
118.235.3.36,1,53.752,kt,1725702928922154,3402
118.235.3.36,2,49.967,kt,1725702928951940,1598
118.235.3.36,3,57.448,kt,1725702928993023,4868
118.235.3.36,4,52.661,kt,1725702929021847,1602
118.235.3.36,5,60.167,kt,1725702929062926,7468
118.235.3.36,6,55.531,kt,1725702929091898,1945
118.235.3.36,7,49.088,kt,1725702929119050,10333
118.235.3.36,8,67.619,kt,1725702929171122,5853
118.235.3.36,9,68.319,kt,1725702929205489,11950
118.235.3.36,10,44.162,kt,1725702929214922,15251
118.235.3.36,11,59.388,kt,1725702929263761,11819
118.235.3.36,12,54.695,kt,1725702929292675,5975
118.235.3.36,13,52.11,kt,1725702929323666,11309
118.235.3.36,14,57.551,kt,1725702929362691,7441
118.235.3.36,15,55.104,kt,1725702929393859,10250
118.235.3.36,16,60.45,kt,1725702929432798,5064
118.235.3.36,17,58.065,kt,1725702929464009,11645
118.235.3.36,18,48.373,kt,1725702929487917,4768
118.235.3.36,19,60.508,kt,1725702929533661,10163
118.235.3.36,20,59.112,kt,1725702929565854,23414
118.235.3.36,21,60.646,kt,1725702929601019,6576
118.235.3.36,22,57.969,kt,1725702929631899,2645
118.235.3.36,23,55.468,kt,1725702929662977,8725
118.235.3.36,24,50.806,kt,1725702929691933,2013
118.235.3.36,25,58.236,kt,1725702929732959,7058
118.235.3.36,26,53.729,kt,1725702929762066,2040
118.235.3.36,27,60.922,kt,1725702929802857,7424
118.235.3.36,28,56.567,kt,1725702929832100,2718
118.235.3.36,29,49.083,kt,1725702929858205,6482
118.235.3.36,30,62.437,kt,1725702929905155,19023
118.235.3.36,31,56.553,kt,1725702929932874,7504
118.235.3.36,32,52.291,kt,1725702929962199,2392
118.235.3.36,33,59.594,kt,1725702930003111,7897
118.235.3.36,34,54.879,kt,1725702930032008,3721
118.235.3.36,35,52.274,kt,1725702930062974,7062
118.235.3.36,36,57.942,kt,1725702930102243,3756
118.235.3.36,37,55.199,kt,1725702930133109,6217
118.235.3.36,38,50.648,kt,1725702930162134,2611
118.235.3.36,39,65.753,kt,1725702930210864,7074
118.235.3.36,40,56.558,kt,1725702930235256,14672
118.235.3.36,41,60.59,kt,1725702930272895,7187
118.235.3.36,42,56.089,kt,1725702930301984,2587
118.235.3.36,43,63.305,kt,1725702930342789,6568
118.235.3.36,44,59.272,kt,1725702930372369,2419
118.235.3.36,45,56.071,kt,1725702930402762,7756
118.235.3.36,46,51.957,kt,1725702930432243,2648
118.235.3.36,47,59.005,kt,1725702930472886,7670
118.235.3.36,48,54.468,kt,1725702930501927,2637
118.235.3.36,49,62.2,kt,1725702930543301,9224
118.235.3.36,50,62.594,kt,1725702930577269,19607
118.235.3.36,51,54.593,kt,1725702930602874,7950
118.235.3.36,52,50.508,kt,1725702930632377,3766
118.235.3.36,53,57.303,kt,1725702930672748,7535
118.235.3.36,54,61.092,kt,1725702930710129,2985
118.235.3.36,55,60.895,kt,1725702930743542,9411
118.235.3.36,56,55.823,kt,1725702930772050,3181
118.235.3.36,57,53.033,kt,1725702930802871,6412
118.235.3.36,58,58.744,kt,1725702930842212,2668
118.235.3.36,59,55.863,kt,1725702930872928,5838
118.235.3.36,60,54.173,kt,1725702930904849,11690
118.235.3.36,61,58.515,kt,1725702930942782,7277
118.235.3.36,62,54.43,kt,1725702930972298,2267
118.235.3.36,63,51.462,kt,1725702931002894,7705
118.235.3.36,64,56.854,kt,1725702931041951,2280
118.235.3.36,65,54.247,kt,1725702931072921,6620
118.235.3.36,66,50.148,kt,1725702931102425,2817
118.235.3.36,67,56.972,kt,1725702931142836,8062
118.235.3.36,68,52.672,kt,1725702931172157,2097
118.235.3.36,69,67.72,kt,1725702931220782,6337
118.235.3.36,70,59.534,kt,1725702931246110,12650
118.235.3.36,71,62.772,kt,1725702931282976,6881
118.235.3.36,72,58.256,kt,1725702931312076,2991
118.235.3.36,73,56.232,kt,1725702931343659,8152
118.235.3.36,74,51.164,kt,1725702931372171,2730
118.235.3.36,75,58.161,kt,1725702931412815,7590
118.235.3.36,76,54.052,kt,1725702931442306,3150
118.235.3.36,77,59.123,kt,1725702931480956,7173
118.235.3.36,78,41.971,kt,1725702931497349,3346
118.235.3.36,79,54.168,kt,1725702931543116,7800
118.235.3.36,80,71.392,kt,1725702931593981,13008
118.235.3.36,81,38.968,kt,1725702931595157,5937
118.235.3.36,82,52.31,kt,1725702931642107,2125
118.235.3.36,83,59.255,kt,1725702931682646,6960
118.235.3.36,84,54.849,kt,1725702931711862,1967
118.235.3.36,85,52.618,kt,1725702931743199,7379
118.235.3.36,86,57.941,kt,1725702931782102,3015
118.235.3.36,87,63.771,kt,1725702931821560,9857
118.235.3.36,88,60.854,kt,1725702931852250,2772
118.235.3.36,89,49.299,kt,1725702931874274,9449
118.235.3.36,90,55.874,kt,1725702931914438,13160
118.235.3.36,91,60.689,kt,1725702931952867,7942
118.235.3.36,92,56.769,kt,1725702931982530,4930
118.235.3.36,93,56.05,kt,1725702932015407,9035
118.235.3.36,94,59.543,kt,1725702932052418,4296
118.235.3.36,95,57.293,kt,1725702932083859,8970
118.235.3.36,96,52.133,kt,1725702932112293,3745
118.235.3.36,97,59.237,kt,1725702932152942,7591
118.235.3.36,98,54.664,kt,1725702932182015,3418
118.235.3.36,99,47.23,kt,1725702932208163,5851
118.235.3.36,100,60.638,kt,1725702932255241,14263
118.235.3.36,101,54.993,kt,1725702932283140,7316
118.235.3.36,102,68.55,kt,1725702932330299,2942
118.235.3.36,103,57.551,kt,1725702932352886,7815
118.235.3.36,104,53.018,kt,1725702932381945,2173
118.235.3.36,105,60.22,kt,1725702932422750,7591
118.235.3.36,106,64.018,kt,1725702932460145,1446
118.235.3.36,107,43.609,kt,1725702932473337,7742
118.235.3.36,108,59.01,kt,1725702932522324,2910
118.235.3.36,109,55.986,kt,1725702932552908,8788
118.235.3.36,110,54.363,kt,1725702932584858,19404
118.235.3.36,111,66.797,kt,1725702932630926,7885
118.235.3.36,112,59.249,kt,1725702932656979,1569
118.235.3.36,113,61.666,kt,1725702932692933,8729
118.235.3.36,114,47.487,kt,1725702932712397,1433
118.235.3.36,115,63.538,kt,1725702932761992,9026
118.235.3.36,116,60.221,kt,1725702932792322,4136
118.235.3.36,117,42.824,kt,1725702932808527,9057
118.235.3.36,118,52.632,kt,1725702932851932,2996
118.235.3.36,119,60.183,kt,1725702932893071,7712
118.235.3.36,120,58.022,kt,1725702932924528,14536
118.235.3.36,121,52.833,kt,1725702932952924,6851
118.235.3.36,122,58.521,kt,1725702932992194,2067
118.235.3.36,123,51.086,kt,1725702933018366,8185
118.235.3.36,124,41.224,kt,1725702933042135,1395
118.235.3.36,125,58.263,kt,1725702933093086,6413
118.235.3.36,126,53.982,kt,1725702933122058,1671
118.235.3.36,127,61.185,kt,1725702933162840,7393
118.235.3.36,128,56.812,kt,1725702933192076,2075
118.235.3.36,129,55.163,kt,1725702933224031,5830
118.235.3.36,130,52.543,kt,1725702933254991,13437
118.235.3.36,131,56.647,kt,1725702933292711,5953
118.235.3.36,132,42.263,kt,1725702933311928,2061
118.235.3.36,133,59.65,kt,1725702933362861,7199
118.235.3.36,134,55.147,kt,1725702933392002,1750
118.235.3.36,135,42.662,kt,1725702933413084,6797
118.235.3.36,136,57.861,kt,1725702933461908,2417
118.235.3.36,137,40.734,kt,1725702933478395,7065
118.235.3.36,138,50.796,kt,1725702933522026,2341
118.235.3.36,139,57.847,kt,1725702933562730,7827
118.235.3.36,140,63.628,kt,1725702933602081,13467
118.235.3.36,141,56.03,kt,1725702933628063,7381
118.235.3.36,142,56.345,kt,1725702933661978,2487
118.235.3.36,143,53.433,kt,1725702933692661,7872
118.235.3.36,144,59.204,kt,1725702933732053,3568
118.235.3.36,145,56.454,kt,1725702933762888,7260
118.235.3.36,146,42.893,kt,1725702933782905,4576
118.235.3.36,147,59.481,kt,1725702933833086,8806
118.235.3.36,148,55.088,kt,1725702933862312,4250
118.235.3.36,149,42.523,kt,1725702933883352,5817
118.235.3.36,150,60.056,kt,1725702933934466,13091
118.235.3.36,151,54.568,kt,1725702933962598,6087
118.235.3.36,152,45.56,kt,1725702933987160,2326
118.235.3.36,153,57.568,kt,1725702934032782,6590
118.235.3.36,154,53.215,kt,1725702934062035,1875
118.235.3.36,155,45.814,kt,1725702934088234,8065
118.235.3.36,156,56.085,kt,1725702934132069,2874
118.235.3.36,157,44.214,kt,1725702934153795,8621
118.235.3.36,158,43.799,kt,1725702934186991,2549
118.235.3.36,159,56.851,kt,1725702934233633,9629
118.235.3.36,160,50.289,kt,1725702934260691,17509
118.235.3.36,161,58.836,kt,1725702934302832,6780
118.235.3.36,162,54.734,kt,1725702934332324,1851
118.235.3.36,163,51.822,kt,1725702934362957,8222
118.235.3.36,164,57.262,kt,1725702934402055,2086
118.235.3.36,165,50.67,kt,1725702934429052,9978
118.235.3.36,166,49.948,kt,1725702934461906,1741
118.235.3.36,167,58.099,kt,1725702934503668,11029
118.235.3.36,168,43.112,kt,1725702934522291,3414
118.235.3.36,169,60.629,kt,1725702934573442,9594
118.235.3.36,170,57.99,kt,1725702934604397,15364
118.235.3.36,171,52.754,kt,1725702934632740,6259
118.235.3.36,172,58.778,kt,1725702934672348,2651
118.235.3.36,173,55.563,kt,1725702934702730,5708
118.235.3.36,174,51.191,kt,1725702934731967,1798
118.235.3.36,175,58.411,kt,1725702934772768,8183
118.235.3.36,176,54.208,kt,1725702934802168,2237
118.235.3.36,177,62.179,kt,1725702934843735,7780
118.235.3.36,178,46.973,kt,1725702934862113,3138
118.235.3.36,179,54.175,kt,1725702934902967,5806
118.235.3.36,180,51.25,kt,1725702934933590,12744
118.235.3.36,181,57.081,kt,1725702934973004,8840
118.235.3.36,182,52.731,kt,1725702935002319,2437
118.235.3.36,183,59.717,kt,1725702935042849,6649
118.235.3.36,184,55.291,kt,1725702935072037,2488
118.235.3.36,185,52.424,kt,1725702935102752,6666
118.235.3.36,186,58.255,kt,1725702935142170,2074
118.235.3.36,187,55.313,kt,1725702935172899,7130
118.235.3.36,188,40.807,kt,1725702935191954,1898
118.235.3.36,189,57.902,kt,1725702935242634,6094
118.235.3.36,190,56.619,kt,1725702935274951,13568
118.235.3.36,191,60.598,kt,1725702935312539,6613
118.235.3.36,192,56.477,kt,1725702935342011,1874
118.235.3.36,193,55.433,kt,1725702935374558,9506
118.235.3.36,194,49.189,kt,1725702935401908,2296
118.235.3.36,195,56.546,kt,1725702935442894,8922
118.235.3.36,196,52.344,kt,1725702935472264,2098
118.235.3.36,197,60.952,kt,1725702935514467,10025
118.235.3.36,198,55.336,kt,1725702935542431,2890
118.235.3.36,199,62.653,kt,1725702935583388,7882
118.235.3.36,200,59.263,kt,1725702935613540,12617
118.235.3.36,201,55.71,kt,1725702935643621,12393
118.235.3.36,202,41.139,kt,1725702935662635,4264
118.235.3.36,203,57.701,kt,1725702935712790,8198
118.235.3.36,204,48.397,kt,1725702935737103,3157
118.235.3.36,205,61.374,kt,1725702935783649,9031
118.235.3.36,206,56.581,kt,1725702935812441,3689
118.235.3.36,207,48.537,kt,1725702935838025,7422
118.235.3.36,208,59.991,kt,1725702935883079,6239
118.235.3.36,209,57.786,kt,1725702935914471,9270
118.235.3.36,210,56.144,kt,1725702935946408,21233
118.235.3.36,211,58.852,kt,1725702935982723,7163
118.235.3.36,212,54.541,kt,1725702936012005,2738
118.235.3.36,213,61.738,kt,1725702936052807,8053
118.235.3.36,214,57.404,kt,1725702936082106,3473
118.235.3.36,215,54.514,kt,1725702936112799,8018
118.235.3.36,216,60.345,kt,1725702936152204,4235
118.235.3.36,217,56.99,kt,1725702936182458,7511
118.235.3.36,218,53.609,kt,1725702936212658,5184
118.235.3.36,219,60.131,kt,1725702936252857,7146
118.235.3.36,220,61.076,kt,1725702936287324,15919
118.235.3.36,221,48.114,kt,1725702936307984,7025
118.235.3.36,222,58.497,kt,1725702936351969,3263
118.235.3.36,223,57.093,kt,1725702936384125,9223
118.235.3.36,224,70.278,kt,1725702936430923,2997
118.235.3.36,225,58.479,kt,1725702936452724,7886
118.235.3.36,226,54.174,kt,1725702936481999,2343
118.235.3.36,227,46.89,kt,1725702936508335,7648
118.235.3.36,228,56.918,kt,1725702936551957,1898
118.235.3.36,229,54.221,kt,1725702936582865,5639
118.235.3.36,230,48.274,kt,1725702936610489,15221
118.235.3.36,231,56.994,kt,1725702936652823,7478
118.235.3.36,232,42.605,kt,1725702936672052,2056
118.235.3.36,233,59.821,kt,1725702936722845,7167
118.235.3.36,234,55.235,kt,1725702936751870,2028
118.235.3.36,235,52.383,kt,1725702936782605,6355
118.235.3.36,236,48.066,kt,1725702936811868,1408
118.235.3.36,237,55.297,kt,1725702936852716,6448
118.235.3.36,238,41.208,kt,1725702936872211,2572
118.235.3.36,239,57.99,kt,1725702936922605,6327
118.235.3.36,240,55.965,kt,1725702936954164,15449
118.235.3.36,241,51.338,kt,1725702936983150,6876
118.235.3.36,242,56.537,kt,1725702937021919,3722
118.235.3.36,243,53.646,kt,1725702937052641,7548
118.235.3.36,244,49.516,kt,1725702937082154,2680
118.235.3.36,245,56.594,kt,1725702937122775,6771
118.235.3.36,246,52.157,kt,1725702937151933,4013
118.235.3.36,247,59.508,kt,1725702937192830,8598
118.235.3.36,248,54.97,kt,1725702937221942,2657
118.235.3.36,249,47.417,kt,1725702937247969,7101
118.235.3.36,250,60.901,kt,1725702937295016,18142
118.235.3.36,251,54.908,kt,1725702937322674,7044
118.235.3.36,252,58.579,kt,1725702937359942,2838
118.235.3.36,253,65.66,kt,1725702937400633,7526
118.235.3.36,254,55.208,kt,1725702937423797,1562
118.235.3.36,255,51.221,kt,1725702937453405,8313
118.235.3.36,256,64.181,kt,1725702937499949,2601
118.235.3.36,257,54.362,kt,1725702937523726,7934
118.235.3.36,258,59.282,kt,1725702937562200,2393
118.235.3.36,259,56.23,kt,1725702937592818,5558
118.235.3.36,260,53.731,kt,1725702937623885,12862
118.235.3.36,261,38.949,kt,1725702937642702,4470
118.235.3.36,262,62.468,kt,1725702937699771,1910
118.235.3.36,263,47.155,kt,1725702937718101,7108
118.235.3.36,264,42.339,kt,1725702937746894,1696
118.235.3.36,265,54.507,kt,1725702937792687,6942
118.235.3.36,266,40.178,kt,1725702937811905,2284
118.235.3.36,267,57.473,kt,1725702937862800,7668
118.235.3.36,268,60.909,kt,1725702937899843,2508
118.235.3.36,269,45.67,kt,1725702937918201,6233
118.235.3.36,270,57.416,kt,1725702937963545,10847
118.235.3.36,271,53.106,kt,1725702937992822,7036
118.235.3.36,272,43.921,kt,1725702938017249,2871
118.235.3.36,273,55.892,kt,1725702938062810,8183
118.235.3.36,274,46.584,kt,1725702938087114,3046
118.235.3.36,275,59.934,kt,1725702938134069,8969
118.235.3.36,276,54.425,kt,1725702938162096,3209
118.235.3.36,277,46.698,kt,1725702938188006,7516
118.235.3.36,278,57.31,kt,1725702938232213,2967
118.235.3.36,279,54.327,kt,1725702938262824,6639
118.235.3.36,280,51.936,kt,1725702938294036,13720
118.235.3.36,281,57.029,kt,1725702938332745,6969
118.235.3.36,282,52.661,kt,1725702938361963,3137
118.235.3.36,283,59.823,kt,1725702938402722,6647
118.235.3.36,284,55.783,kt,1725702938432327,4191
118.235.3.36,285,48.157,kt,1725702938458278,7246
118.235.3.36,286,58.319,kt,1725702938502018,3261
118.235.3.36,287,55.427,kt,1725702938532733,6197
118.235.3.36,288,58.981,kt,1725702938569869,3892
118.235.3.36,289,59.233,kt,1725702938603740,7981
118.235.3.36,290,55.443,kt,1725702938633574,13062
118.235.3.36,291,61.042,kt,1725702938672748,7235
118.235.3.36,292,56.685,kt,1725702938702012,2182
118.235.3.36,293,53.979,kt,1725702938732887,7212
118.235.3.36,294,60.178,kt,1725702938772628,3022
118.235.3.36,295,41.926,kt,1725702938788024,8119
118.235.3.36,296,52.208,kt,1725702938831915,2433
118.235.3.36,297,60.808,kt,1725702938874111,9673
118.235.3.36,298,63.075,kt,1725702938909917,2417
118.235.3.36,299,62.092,kt,1725702938942550,7963
118.235.3.36,300,60.141,kt,1725702938974240,10123
118.235.3.36,301,55.215,kt,1725702939002885,7356
118.235.3.36,302,50.878,kt,1725702939032144,3310
118.235.3.36,303,58.197,kt,1725702939073036,8221
118.235.3.36,304,53.751,kt,1725702939102193,2842
118.235.3.36,305,50.592,kt,1725702939132640,6314
118.235.3.36,306,56.404,kt,1725702939172070,2226
118.235.3.36,307,61.533,kt,1725702939210776,7391
118.235.3.36,308,48.962,kt,1725702939231783,1841
118.235.3.36,309,56.301,kt,1725702939272759,6405
118.235.3.36,310,62.376,kt,1725702939312449,12990
118.235.3.36,311,58.745,kt,1725702939342419,4722
118.235.3.36,312,39.456,kt,1725702939356718,1249
118.235.3.36,313,51.785,kt,1725702939402642,6626
118.235.3.36,314,65.287,kt,1725702939449758,1711
118.235.3.36,315,68.685,kt,1725702939486731,5853
118.235.3.36,316,46.256,kt,1725702939497915,1978
118.235.3.36,317,57.242,kt,1725702939542437,7445
118.235.3.36,318,52.945,kt,1725702939571795,1679
118.235.3.36,319,68.111,kt,1725702939620574,6734
118.235.3.36,320,53.148,kt,1725702939639196,14495
118.235.3.36,321,53.371,kt,1725702939672967,8533
118.235.3.36,322,48.625,kt,1725702939701809,2052
118.235.3.36,323,56.064,kt,1725702939742845,8153
118.235.3.36,324,51.538,kt,1725702939771966,2840
118.235.3.36,325,59.95,kt,1725702939813934,9467
118.235.3.36,326,54.266,kt,1725702939841849,3004
118.235.3.36,327,61.467,kt,1725702939882648,8367
118.235.3.36,328,65.108,kt,1725702939919891,3108
118.235.3.36,329,55.322,kt,1725702939943698,6869
118.235.3.36,330,62.258,kt,1725702939984240,14223
118.235.3.36,331,57.008,kt,1725702940012574,5943
118.235.3.36,332,53.303,kt,1725702940042475,5084
118.235.3.36,333,50.035,kt,1725702940072836,6882
118.235.3.36,334,55.572,kt,1725702940112002,3830
118.235.3.36,335,48.007,kt,1725702940138016,6474
118.235.3.36,336,58.44,kt,1725702940182044,2709
118.235.3.36,337,50.953,kt,1725702940208146,6416
118.235.3.36,338,51.238,kt,1725702940241981,2966
118.235.3.36,339,66.271,kt,1725702940290615,8153
118.235.3.36,340,58.895,kt,1725702940316842,14831
118.235.3.36,341,61.199,kt,1725702940352773,7263
118.235.3.36,342,56.732,kt,1725702940381877,2009
118.235.3.36,343,54.61,kt,1725702940413353,9804
118.235.3.36,344,44.595,kt,1725702940436937,2073
118.235.3.36,345,57.535,kt,1725702940483476,10335
118.235.3.36,346,52.168,kt,1725702940511722,1573
118.235.3.36,347,39.669,kt,1725702940532810,7409
118.235.3.36,348,55.656,kt,1725702940582389,2846
118.235.3.36,349,42.381,kt,1725702940602737,6166
118.235.3.36,350,59.476,kt,1725702940653412,9353
118.235.3.36,351,55.402,kt,1725702940682927,7185
118.235.3.36,352,50.787,kt,1725702940711926,2398
118.235.3.36,353,58.239,kt,1725702940752914,8538
118.235.3.36,354,53.624,kt,1725702940781932,2648
118.235.3.36,355,60.755,kt,1725702940822674,8261
118.235.3.36,356,56.265,kt,1725702940851784,1798
118.235.3.36,357,49.185,kt,1725702940878304,5127
118.235.3.36,358,44.597,kt,1725702940907321,2085
118.235.3.36,359,56.516,kt,1725702940952827,5863
118.235.3.36,360,50.242,kt,1725702940980152,14060
118.235.3.36,361,59.164,kt,1725702941022676,7677
118.235.3.36,362,62.961,kt,1725702941060005,1535
118.235.3.36,363,57.172,kt,1725702941087871,7243
118.235.3.36,364,43.105,kt,1725702941107412,1754
118.235.3.36,365,54.985,kt,1725702941152917,7765
118.235.3.36,366,45.487,kt,1725702941176982,2003
118.235.3.36,367,57.377,kt,1725702941222468,7865
118.235.3.36,368,53.309,kt,1725702941251958,1946
118.235.3.36,369,60.414,kt,1725702941292695,6426
118.235.3.36,370,66.034,kt,1725702941331912,15087
118.235.3.36,371,57.074,kt,1725702941356557,6109
118.235.3.36,372,58.94,kt,1725702941392074,1774
118.235.3.36,373,56.332,kt,1725702941422995,7062
118.235.3.36,374,41.868,kt,1725702941442137,2307
118.235.3.36,375,66.957,kt,1725702941500834,7576
118.235.3.36,376,48.647,kt,1725702941516100,2701
118.235.3.36,377,62.271,kt,1725702941563346,9448
118.235.3.36,378,57.698,kt,1725702941592364,2795
118.235.3.36,379,54.557,kt,1725702941622829,8305
118.235.3.36,380,62.628,kt,1725702941664478,15736
118.235.3.36,381,57.23,kt,1725702941692748,6968
118.235.3.36,382,52.952,kt,1725702941721998,2360
118.235.3.36,383,45.243,kt,1725702941747884,7872
118.235.3.36,384,55.869,kt,1725702941792115,3106
118.235.3.36,385,53.714,kt,1725702941823556,9163
118.235.3.36,386,58.569,kt,1725702941862032,4069
118.235.3.36,387,56.113,kt,1725702941893109,8179
118.235.3.36,388,51.594,kt,1725702941922249,3130
118.235.3.36,389,58.414,kt,1725702941962646,7411
118.235.3.36,390,56.192,kt,1725702941994048,14334
